"Worm Data","Position (um) of Centroid"
"Sequence","test_test70001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y","10 x","10 y"
5260,175.3,378.8046296639877,355.5343540007909
5261,175.33333333333334,,,,,,,,,,,,,,,,,,,,
5262,175.36666666666667,,,,,,,,,,,,,,,,,,,,
5263,175.4,,,,,,,,,,,,,,,,,,,,
5264,175.43333333333334,,,,,,,,,,,,,,,,,,,,
5265,175.46666666666667,,,,,,,,,,,,,,,,,,,,
5266,175.5,,,,,,,,,,,,,,,,,,,,
5267,175.53333333333333,,,375.5485614460946,355.3567765653147
5268,175.56666666666666,,,375.57822013411646,354.9591080770765
5269,175.6,,,376.0371105487449,353.4792537447495
5270,175.63333333333333,,,375.5178398323695,354.0947159432819
5271,175.66666666666666,,,375.70520884372195,354.1546298128401
5272,175.7,,,376.6269099507,352.04139993294234
5273,175.73333333333332,,,375.5798181432389,354.8680410731672
5274,175.76666666666665,,,374.91025160944685,354.2575749814823
5275,175.8,,,375.05149203522086,354.30888241719344
5276,175.83333333333334,,,374.56347500597786,354.5209557827984
5277,175.86666666666667,,,374.8361356417347,354.22865672241096
5278,175.9,,,374.6640740926228,354.1548796623008
5279,175.93333333333334,,,374.47927629005915,354.49305138904765
5280,175.96666666666667,,,375.2557556320221,354.43354008772553
5281,176,,,375.2596265004332,354.4322566747019
5282,176.03333333333333,,,374.53784863354747,355.78179881190226
5283,176.06666666666666,,,374.83876872029805,355.9337027672391
5284,176.1,,,374.7649298491666,356.7405486780208
5285,176.13333333333333,,,375.81043406234016,355.12605025382095
5286,176.16666666666666,,,375.9702433482573,355.60971877139923
5287,176.2,,,375.9455457768953,355.5978033066533
5288,176.23333333333332,,,376.275699874655,355.3099939450465
5289,176.26666666666665,,,376.27370969572456,355.7222674142472
5290,176.3,,,376.28654931985056,356.12287586706134
5291,176.33333333333334,,,377.00215756339117,355.20661592004376
5292,176.36666666666667,,,376.5838325364399,356.27862655545596
5293,176.4,,,376.856224826892,356.82873673520885
5294,176.43333333333334,,,376.8521869922894,356.82622919719347
5295,176.46666666666667,,,377.1856858272801,357.4308327147396
5296,176.5,,,377.3969751984824,357.9802079178369
5297,176.53333333333333,,,377.36949832921886,358.415286355581
5298,176.56666666666666,,,377.37752875475695,359.37018215283365
5299,176.6,,,377.2444571688821,359.329283156379
5300,176.63333333333333,,,377.70106221240195,359.2970582369758
5301,176.66666666666666,,,377.68185504700654,359.7395830725425
5302,176.7,,,377.6822019043912,359.32408695667004
5303,176.73333333333332,,,379.1204810992215,358.41249121922056
5304,176.76666666666665,,,377.99456500619027,359.63459390262733
5305,176.8,,,377.8896991490405,359.4287503700971
5306,176.83333333333334,,,377.88556955105935,359.4218313478184
5307,176.86666666666667,,,377.15120143059187,360.1662541065366
5308,176.9,,,376.6510955263562,360.1946445495371
5309,176.93333333333334,,,375.7560114430136,360.14760549132825
5310,176.96666666666667,,,376.1630099272252,360.18383915033564
5311,177,,,376.3062162231711,359.69470936526955
5312,177.03333333333333,,,374.90762894313616,360.70179971472066
5313,177.06666666666666,,,375.3443705984767,361.03173984294745
5314,177.1,,,374.93272648637276,361.75902987484096
5315,177.13333333333333,,,374.4466675308611,362.5757474089171
5316,177.16666666666666,,,374.8127239088177,362.3914158019818
5317,177.2,,,375.57906619148963,362.0251445335889
5318,177.23333333333332,,,375.1968230282907,361.64702479222797
5319,177.26666666666665,,,374.18456282750856,360.8381043955237
5320,177.3,,,374.04239199079916,359.3548063508547
5321,177.33333333333334,,,374.9755469667668,359.23544198972763
5322,177.36666666666667,,,375.0684718245763,357.84297653041267
5323,177.4,,,374.01243557670745,356.82545322186684
5324,177.43333333333334,,,374.74173313118877,356.137403439629
5325,177.46666666666667,,,374.71149647522986,355.9708669910415
5326,177.5,,,373.5767967837399,357.2267610036961
5327,177.53333333333333,,,373.37517408888976,358.60537713533927
5328,177.56666666666666,,,373.30974807948957,360.08645646974674
5329,177.6,,,374.10312100051203,360.40722945858874
5330,177.63333333333333,,,374.79671691072633,361.22426329203313
5331,177.66666666666666,,,373.0945154624352,362.92557607180333
5332,177.7,,,374.16320217847885,362.26654459016163
5333,177.73333333333332,,,371.90484176064734,361.7380282948868
5334,177.76666666666665,,,373.8094994422884,361.6533602462439
5335,177.8,,,373.2268176427552,359.07042697879115
5336,177.83333333333334,,,373.22591747687085,357.70671478267604
5337,177.86666666666667,,,374.1326038838534,357.1285705259552
5338,177.9,,,373.38965187299704,356.06657787659856
5339,177.93333333333334,,,374.00224776606115,355.7026163942455
5340,177.96666666666667,,,374.4353743563084,355.14958935036
5341,178,,,373.5619207636336,355.0542345770432
5342,178.03333333333333,,,373.565475866126,356.0333804488787
5343,178.06666666666666,,,371.9771027076117,357.9023848222139
5344,178.1,,,373.5137155529517,357.8536390800293
5345,178.13333333333333,,,372.76903555366374,359.4284808710777
5346,178.16666666666666,,,372.17859371915006,360.7008984590982
5347,178.2,,,371.380377752444,362.2802290084321
5348,178.23333333333332,,,371.88995919237504,362.5732434996678
5349,178.26666666666665,,,371.4089976538106,362.1806870363464
5350,178.3,,,371.79074702337084,362.3899550485985
5351,178.33333333333334,,,371.2657866716721,361.0320825402696
5352,178.36666666666667,,,371.4854883871479,360.0813581380978
5353,178.4,,,372.91009687866404,358.13575031138225
5354,178.43333333333334,,,373.8176910105653,357.56806364607564
5355,178.46666666666667,,,372.2459576735814,355.6959669517223
