"Worm Data","Position (um) of Centroid"
"Sequence","capture-0011.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y","10 x","10 y","11 x","11 y","12 x","12 y","13 x","13 y","14 x","14 y","15 x","15 y","16 x","16 y","17 x","17 y","18 x","18 y","19 x","19 y","20 x","20 y","21 x","21 y","22 x","22 y","23 x","23 y","24 x","24 y","25 x","25 y","26 x","26 y","27 x","27 y"
151788,5059.566666666667,720.553660481835,370.57936959408175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.107358711329,507.1934937380711
151789,5059.6,719.8567510659336,368.63201428359685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.1135830760207,507.18253547901236
151790,5059.633333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.122937845108,507.17210984455323
151791,5059.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.9616892898737,506.98684622449787
151792,5059.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.9513224959469,506.9834786709605
151793,5059.733333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0925838688124,507.169511640383
151794,5059.766666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0966086742005,507.1625038946015
151795,5059.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.07896216968,507.1638674646442
151796,5059.833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0899320229242,507.14107273830746
151797,5059.866666666667,,,718.9869746736476,377.9279596648721,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0756814662534,507.1339298903124
151798,5059.9,,,718.1462246688594,378.9043394479352,,,,,,,,,,,,,,,,,,,,,,,,,,,758.8164106375131,506.97595808173037
151799,5059.933333333333,,,719.0729241784396,377.9776213648656,,,,,,,,,,,,,,,,,,,,,,,,,,,758.5394293047374,506.57267707211145
151800,5059.966666666666,,,719.023173324987,377.93434117619313,,,,,,,,,,,,,,,,,,,,,,,,,,,758.2021744408636,506.2312472499116
151801,5060,,,719.0939950313112,377.47165495218746,,,,,,,,,,,,,,,,,,,,,,,,,,,758.158913080048,506.2698791819987
151802,5060.033333333333,,,719.2589704576103,377.0287818403963,,,,,,,,,,,,,,,,,,,,,,,,,,,758.1497194801893,506.2768132682661
151803,5060.066666666667,,,718.9903522124308,377.10195158114607,,,,,,,,,,,,,,,,,,,,,,,,,,,757.9997631899117,506.08905021499186
151804,5060.1,,,719.0489706675733,377.1849197969491,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0110464312748,506.0765839964222
151805,5060.133333333333,,,720.0174577500175,376.50450073616366,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0072264126953,506.0758812047204
151806,5060.166666666667,,,720.4002472030653,375.9722986794675,,,,,,,,,,,,,,,,,,,,,,,,,,,758.1627936469138,506.25700988840185
151807,5060.2,,,720.9771343012025,374.7359691727454,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0060502291842,506.06958306284923
151808,5060.233333333334,,,721.2931926115638,375.40926950346307,787.1318376731907,541.0290799180498,,,,,,,,,,,,,,,,,,,,,,,,,758.2014276989723,506.208281660819
151809,5060.266666666666,,,720.640107986449,374.3078642773896,787.1260893607925,541.0345682242082,,,,,,,,,,,,,,,,,,,,,,,,,757.9865724230874,506.0810749032248
151810,5060.3,,,720.2175187269492,372.5522794970809,787.1342415123554,541.0254990979579,,,,,,,,,,,,,,,,,,,,,,,,,758.1764366897382,506.22904122338286
151811,5060.333333333333,,,,,787.139695400718,541.0198082118573,,,,,,,,,,,,,,,,,,,,,,,,,758.1922542695364,506.2129806698092
151812,5060.366666666667,,,,,787.1523035154579,541.0063380704876,,,,,,,,,,,,,,,,,,,,,,,,,758.0344994963284,506.0322353005581
151813,5060.4,,,,,787.1871666671551,540.966427323784,,,,,,,,,,,,,,,,,,,,,,,,,758.1495437305298,506.2540738825526
151814,5060.433333333333,,,,,785.0167488001828,540.0211866074519,,,,,,,,,,,,,,,,,,,,,,,,,758.2079260665304,506.1958928700358
151815,5060.466666666666,,,,,785.0167488001828,540.0211866074519,,,,,,,,,,,,,,,,,,,,,,,,,758.1869135481232,506.2183398951529
151816,5060.5,,,,,785.0167488001828,540.0211866074519,,,,,,,,,,,,,,,,,,,,,,,,,758.0366651212327,506.0294898255768
151817,5060.533333333333,,,,,785.0167488001828,540.0211866074519,,,,,,,,,,,,,,,,,,,,,,,,,757.9974664183653,506.0644313381563
151818,5060.566666666667,,,,,785.0167488001828,540.0211866074519,,,,,,,,,,,,,,,,,,,,,,,,,758.2090908263317,506.18778557579594
151819,5060.6,,,,,785.0167488001828,540.0211866074519,,,,,,,,,,,,,,,,,,,,,,,,,758.3518761546225,506.384236038861
151820,5060.633333333333,,,,,785.0167488001828,540.0211866074519,,,,,,,,,,,,,,,,,,,,,,,,,758.0219953877053,506.0348571710276
151821,5060.666666666667,,,,,787.1871666671551,540.966427323784,,,,,,,,,,,,,,,,,,,,,,,,,758.0192077965813,506.03614953037186
151822,5060.7,,,,,787.154217438443,541.0029281527213,,,,,,,,,,,,,,,,,,,,,,,,,758.1725159248733,506.2228037295306
151823,5060.733333333334,,,,,787.1493468886212,541.0083703329981,,,,,,,,,,,,,,,,,,,,,,,,,758.0337713148718,506.02325395834805
151824,5060.766666666666,,,,,787.1504688380254,541.0071132281892,,,,,,,,,,,,,,,,,,,,,,,,,757.9991633312953,506.05351720045064
