"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","06-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 "
46045,1534.8,117.14380667414797
46046,1534.8333333333333,176.84297934865822
46047,1534.8666666666666,164.06556166402098
46048,1534.9,126.56155736613987
46049,1534.9333333333334,87.0613218985579
46050,1534.9666666666667,-155.67743819829735
46051,1535,35.598258916334125
46052,1535.0333333333333,-91.26215667786526
46053,1535.0666666666666,-144.4636309988974
46054,1535.1,178.49429302872036
46055,1535.1333333333332,168.76637356963312
46056,1535.1666666666667,-143.6282026641689
46057,1535.2,-111.41044920952689
46058,1535.2333333333333,-89.12015086655225
46059,1535.2666666666667,-76.09179690224755
46060,1535.3,-36.072042535613036
46061,1535.3333333333333,22.9875661468907
46062,1535.3666666666666,50.104133224879504
46063,1535.4,64.00209094008912
46064,1535.4333333333334,73.5176325866742
46065,1535.4666666666667,94.97666480810065
46066,1535.5,76.57899798278551
46067,1535.5333333333333,55.26495271544318
46068,1535.5666666666666,12.931825484841452
46069,1535.6,-19.62701098467316
46070,1535.6333333333332,-38.6770535128582
46071,1535.6666666666667,-64.83853974381144
46072,1535.7,-68.11282930439418
46073,1535.7333333333333,-54.45867366262215
46074,1535.7666666666667,-14.429896839429386
46075,1535.8,13.131728149983106
46076,1535.8333333333333,29.174951790514722
46077,1535.8666666666666,72.59110034792982
46078,1535.9,69.33227969089945
46079,1535.9333333333334,66.74766614810072
46080,1535.9666666666667,108.76769540187404
46081,1536,78.5818140401998
46082,1536.0333333333333,31.32732546869808
46083,1536.0666666666666,9.706162112462774
46084,1536.1,-0.4455131420048369
46085,1536.1333333333332,-51.45718298882718
46086,1536.1666666666667,-54.671561342453174
46087,1536.2,-74.65938294367396
46088,1536.2333333333333,-83.6078587325979
46089,1536.2666666666667,-3.363340703942682
46090,1536.3,24.56370100360026
46091,1536.3333333333333,66.03608544770609
46092,1536.3666666666666,72.16183732556695
46093,1536.4,87.4174707098998
46094,1536.4333333333334,112.64806844701107
46095,1536.4666666666667,122.25911064451242
46096,1536.5,112.47651711747616
46097,1536.5333333333333,83.56845005425787
46098,1536.5666666666666,27.30110508896821
46099,1536.6,10.623936307356189
46100,1536.6333333333332,-9.699606036548376
46101,1536.6666666666667,-42.09987121126675
46102,1536.7,-48.47281296971227
46103,1536.7333333333333,-88.76942275365971
46104,1536.7666666666667,-57.22532078976136
46105,1536.8,-27.26436990242155
46106,1536.8333333333333,19.886722057196927
46107,1536.8666666666666,16.361316114259974
46108,1536.9,34.48169265672587
46109,1536.9333333333334,58.325420422198306
46110,1536.9666666666667,72.73823324201992
46111,1537,,,,,,,,
46112,1537.0333333333333,,,,,,,,
46113,1537.0666666666666,,,,,,,,
46114,1537.1,,,,,,,,
46115,1537.1333333333332,,,,,,,,
46116,1537.1666666666667,,,,,,,,
46117,1537.2,,,,,,,,
46118,1537.2333333333333,,,,,,,,
46119,1537.2666666666667,,,,,,,,
46120,1537.3,,,,,,,,
46121,1537.3333333333333,,,,,,,,
46122,1537.3666666666666,,,,,,,,
46123,1537.4,,,,,,,,
46124,1537.4333333333334,,,,,,,,
46125,1537.4666666666667,,,,,,,,
46126,1537.5,,,,,,,,
46127,1537.5333333333333,,,,,,,,
46128,1537.5666666666666,,,,,,,,
46129,1537.6,,,,,,,,
46130,1537.6333333333332,,,,,,,,
46131,1537.6666666666667,,,,,,,,
46132,1537.7,,,,,,,,
46133,1537.7333333333333,,,,,,,,
46134,1537.7666666666667,,,,,,,,
46135,1537.8,,,,,,,,
46136,1537.8333333333333,,,,,,,,
46137,1537.8666666666666,,,,,,,,
46138,1537.9,,,,,,,,
46139,1537.9333333333334,,,,,,,,
46140,1537.9666666666667,,,,,,,,
46141,1538,,,,,,,,
46142,1538.0333333333333,,,,,,,,
46143,1538.0666666666666,,,,,,,,
46144,1538.1,,,,,,,,
46145,1538.1333333333332,,,,,,,,
46146,1538.1666666666667,,,,,,,,
46147,1538.2,,,,,,,,
46148,1538.2333333333333,,,,,,,,
46149,1538.2666666666667,,,,,,,,
46150,1538.3,,,,,,,,
46151,1538.3333333333333,,,,,,,,
46152,1538.3666666666666,,,,,,,,
46153,1538.4,,,,,,,,
46154,1538.4333333333334,,,,,,,,
46155,1538.4666666666667,,,,,,,,
46156,1538.5,,,,,,,,
46157,1538.5333333333333,,,,,,,,
46158,1538.5666666666666,,,,,,,,
46159,1538.6,,,,,,,,
46160,1538.6333333333332,,,,,,,,
46161,1538.6666666666667,,,,,,,,
46162,1538.7,,,,,,,,
46163,1538.7333333333333,,,,,,,,
46164,1538.7666666666667,,,,,,,,
46165,1538.8,,,,,,,,
46166,1538.8333333333333,,,,,,,,
46167,1538.8666666666666,,,,,,,,
46168,1538.9,,,,,,,,
46169,1538.9333333333334,,,,,,,,
46170,1538.9666666666667,,,,,,,,
46171,1539,,,,,,,,
46172,1539.0333333333333,,,,,,,,
46173,1539.0666666666666,,,,,,,,
46174,1539.1,,,,,,,,
46175,1539.1333333333332,,,,,,,,
46176,1539.1666666666667,,,,,,,,
46177,1539.2,,,,,,,,
46178,1539.2333333333333,,,,,,,,
46179,1539.2666666666667,,,,,,,,
46180,1539.3,,,,,,,,
46181,1539.3333333333333,,,,,,,,
46182,1539.3666666666666,,,,,,,,
46183,1539.4,,,,,,,,
46184,1539.4333333333334,,,,,,,,
46185,1539.4666666666667,,,,,,,,
46186,1539.5,,,,,,,,
46187,1539.5333333333333,,,,,,,,
46188,1539.5666666666666,,,,,,,,
46189,1539.6,,,,,,,,
46190,1539.6333333333332,,,,,,,,
46191,1539.6666666666667,,,,,,,,
46192,1539.7,,,,,,,,
46193,1539.7333333333333,,,,,,,,
46194,1539.7666666666667,,,,,,,,
46195,1539.8,,,,,,,,
46196,1539.8333333333333,,,,,,,,
46197,1539.8666666666666,,,,,,,,
46198,1539.9,,,,,,,,
46199,1539.9333333333334,,,,,,,,
46200,1539.9666666666667,,,,,,,,
46201,1540,,,,,,,,
46202,1540.0333333333333,,,,,,,,
46203,1540.0666666666666,,,,,,,,
46204,1540.1,,,,,,,,
46205,1540.1333333333332,,,,,,,,
46206,1540.1666666666667,,,,,,,,
46207,1540.2,,,,,,,,
46208,1540.2333333333333,,,,,,,,
46209,1540.2666666666667,,,,,,,,
46210,1540.3,,,,,,,,
46211,1540.3333333333333,,,,,,,,
46212,1540.3666666666666,,,,,,,,
46213,1540.4,,,,,,,,
46214,1540.4333333333334,,,,,,,,
46215,1540.4666666666667,,,,,,,,
46216,1540.5,,,,,,,,
46217,1540.5333333333333,,,,,,,,
46218,1540.5666666666666,,,,,,,,
46219,1540.6,,,,,,,,
46220,1540.6333333333332,,,,,,,,
46221,1540.6666666666667,,,,,,,,
46222,1540.7,,,,,,,,
46223,1540.7333333333333,,,,,,,,
46224,1540.7666666666667,,,,,,,,
46225,1540.8,,,,,,,,
46226,1540.8333333333333,,,,,,,,
46227,1540.8666666666666,,,,,,,,
46228,1540.9,,,,,,,,
46229,1540.9333333333334,,,,,,,,
