"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","test_test60001.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 "
144715,4823.8,-8.975809410709335,-54.33698311871204,10.018193838732627,1.5854005668965792
144716,4823.833333333333,-12.341723717512846,-46.33945038214197,9.88563104345576,2.1015734455324915
144717,4823.866666666667,-9.748545953933885,-18.11805423081965,1.5415479950588264,2.7943577676885334
144718,4823.9,-10.826836527654441,13.054361659549317,1.319623740924659,2.317271667076011
144719,4823.933333333333,-2.2040495123227597,40.493717817123155,7.257267871059473,2.274259337202264
144720,4823.966666666666,-2.565594792403009,59.06466328798771,6.390945716818083,2.0566338353397575
144721,4824,-2.978668281722474,82.38341477422915,9.501269979233141,1.918703605189325
144722,4824.033333333333,-6.229561643578918,89.37046380157037,9.854330550482343,1.5681920538072822
144723,4824.066666666667,-5.884202643741356,87.67469187954191,9.593594845833593,2.793795757937046
144724,4824.1,-5.40467887345668,73.26750828227551,10.117473009076411,3.6959878607689705
144725,4824.133333333333,-5.542143407146817,43.96088886256491,9.894052196749364,3.2959758186822707
144726,4824.166666666667,-4.7617497236695865,18.992107353465187,9.54163119189766,3.767992114653472
144727,4824.2,-4.705322101630705,-6.930838561083956,9.545407483166619,3.3413030930048246
144728,4824.233333333334,-3.8561179943307304,-29.264135147852365,10.580633698859513,3.4537645048617245
144729,4824.266666666666,-4.579425523227386,-50.10866939844253,9.60907136730132,4.019386003418483
144730,4824.3,-4.268685826885672,-62.95477141104784,7.721559686802813,2.4588526702236493
144731,4824.333333333333,-4.774618869752114,-58.54459967672537,5.209390781867632,2.0929451239427204
144732,4824.366666666667,-4.927535122640836,-39.293542893216134,3.0459888873328542,1.5057909075613332
144733,4824.4,-4.276656334011835,-20.499919087033337,1.104534841246928,1.2160584223065314
144734,4824.433333333333,-4.331211918020692,17.14663066768934,6.944730841365662,0.5265468562387537
144735,4824.466666666666,-4.348197768345451,44.00080247140346,7.221768612744505,1.519673106534499
144736,4824.5,-5.190459568172255,61.88027730203909,8.73303873483612,0.517039852481288
144737,4824.533333333333,-6.108264343234998,72.54001696738504,7.476120388243747,0.9001763025448746
144738,4824.566666666667,-7.578457082600022,69.82564393949616,9.002013658003818,0.4630069938444098
144739,4824.6,-8.517837798398672,50.678878724011945,6.424450422634919,0.3194344215959138
144740,4824.633333333333,-6.030791606359421,26.899497649197368,4.740328068931553,-1.1254978112639433
