"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","capture-0011.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 "
113873,3795.733333333333,,,,,-17.368961659303803
113874,3795.7666666666664,,,,,6.247657439463369
113875,3795.7999999999997,,,,,6.247657439463369
113876,3795.8333333333335,,,,,6.247657439463369
113877,3795.866666666667,,,,,6.586348303677749
113878,3795.9,,,,,5.037924042668356
113879,3795.9333333333334,,,,,-13.319524707513905
113880,3795.9666666666667,,,,,-33.00113571715279
113881,3796,,,,,-13.319524707513905
113882,3796.0333333333333,,,,,2.260548520767096
113883,3796.0666666666666,,,,,-31.890117321549944
113884,3796.1,,,,,2.3640862565561553
113885,3796.133333333333,,,,,8.307925667264064
113886,3796.1666666666665,,,,,-15.031374988014589
113887,3796.2,,,,,-13.611816183345415
113888,3796.233333333333,,,,,-15.815580892032273
113889,3796.2666666666664,,,,,-12.42405901842925
113890,3796.2999999999997,,,,,7.9911050120702045
113891,3796.3333333333335,,,,,11.69322911877025
113892,3796.366666666667,,,,,22.189402319419077
113893,3796.4,,,,,28.33492700245422
113894,3796.4333333333334,,,,,42.42746800646861
113895,3796.4666666666667,,,,,47.0866552956815
113896,3796.5,,,,,43.320769861982505
113897,3796.5333333333333,,,,,34.52302209706033
113898,3796.5666666666666,,,,,10.565002181640164
113899,3796.6,,,,,8.318812371909699
113900,3796.633333333333,,,,,17.57940802459942
113901,3796.6666666666665,,,,,38.750811985207264
113902,3796.7,,,,,39.5480096614986
113903,3796.733333333333,,,,,39.03512589531725
113904,3796.7666666666664,,,,,39.003159219816304
113905,3796.7999999999997,,,,,35.67706540609214
113906,3796.8333333333335,,,,,48.294540593364935
113907,3796.866666666667,,,,,41.10739518497176
113908,3796.9,,,,,50.01733582272403
113909,3796.9333333333334,,,,,48.088366354648244
113910,3796.9666666666667,,,,,53.5818040699093
113911,3797,,,,,57.47482885059836
113912,3797.0333333333333,,,,,58.2213617094989
113913,3797.0666666666666,,,,,57.68472107318202
113914,3797.1,,,,,51.15991694800736
113915,3797.133333333333,,,,,47.35273351615789
113916,3797.1666666666665,,,,,29.188872404930756
113917,3797.2,,,,,28.126903063135934
113918,3797.233333333333,,,,,28.36287958817838
113919,3797.2666666666664,,,,,39.092291313601685
113920,3797.2999999999997,,,,,38.54770346683596
113921,3797.3333333333335,,,,,23.374811659370405
113922,3797.366666666667,,,,,20.735623093121347
113923,3797.4,,,,,7.2830195927204
113924,3797.4333333333334,,,,,8.5615393441064
113925,3797.4666666666667,,,,,-5.795710373434545
113926,3797.5,,,,,-12.520892737066385
113927,3797.5333333333333,,,,,-4.45856490481014
113928,3797.5666666666666,,,,,-15.485553943171702
113929,3797.6,,,,,-25.10139858782257
113930,3797.633333333333,,,,,-28.275210602705815
113931,3797.6666666666665,,,,,-38.6815092135452
113932,3797.7,,,,,-39.20371096164944
113933,3797.733333333333,,,,,-48.329326284848925
113934,3797.7666666666664,,,,,-53.348139018085604
113935,3797.7999999999997,,,,,-55.751159281413685
113936,3797.8333333333335,,,,,-57.3121471631498
113937,3797.866666666667,,,,,-53.34902832024909
113938,3797.9,,,,,-75.01406989042565
113939,3797.9333333333334,,,,,-67.51865556852569
113940,3797.9666666666667,,,,,-67.51865556852569
113941,3798,,,,,-67.82744215072395
113942,3798.0333333333333,,,,,-59.24619411280402
113943,3798.0666666666666,,,,,-53.6291134838204
113944,3798.1,,,,,-66.25579835400362
113945,3798.133333333333,,,,,-56.81355001871409
113946,3798.1666666666665,,,,,-59.83474113651505
113947,3798.2,,,,,-51.127458611181446
113948,3798.233333333333,,,,,-53.04179570836936
113949,3798.2666666666664,,,,,-40.789032205463236
113950,3798.2999999999997,,,,,-23.47674629705117
113951,3798.3333333333335,,,,,-22.296099925615852
113952,3798.366666666667,,,,,-14.024204100140745
113953,3798.4,,,,,-12.226724237146062
113954,3798.4333333333334,,,,,-8.567975952935967
113955,3798.4666666666667,,,,,-9.905546716265839
113956,3798.5,,,,,-16.017394306673026
113957,3798.5333333333333,,,,,-14.519093621139993
113958,3798.5666666666666,,,,,-8.286332137484566
113959,3798.6,,,,,-8.709883161380324
113960,3798.633333333333,,,,,-14.388987035879861
113961,3798.6666666666665,,,,,-20.03210868428877
113962,3798.7,,,,,-20.103353642231905
113963,3798.733333333333,,,,,-24.904820001683063
113964,3798.7666666666664,,,,,-26.52064467184945
113965,3798.7999999999997,,,,,-19.342212992973412
113966,3798.8333333333335,,,,,-30.82072554575284
113967,3798.866666666667,,,,,-30.843672669791342
113968,3798.9,,,,,-45.12315576122977
113969,3798.9333333333334,,,,,-45.46189554816686
113970,3798.9666666666667,,,,,-54.99819328888688
113971,3799,,,,,-61.08393326575041
113972,3799.0333333333333,,,,,-40.17016555803753
113973,3799.0666666666666,,,,,-79.7164604961414
113974,3799.1,,,,,-77.18008965506267
113975,3799.133333333333,,,,,-87.62057978431201
113976,3799.1666666666665,,,,,-79.27356735778011
113977,3799.2,,,,,-101.4602901763742
113978,3799.233333333333,,,,,-103.0333202656933
113979,3799.2666666666664,,,,,-100.95014224114676
113980,3799.2999999999997,,,,,-100.23719549896654
113981,3799.3333333333335,,,,,-100.47910380596589
113982,3799.366666666667,,,,,-104.97342341172096
113983,3799.4,,,,,-100.43517779766606
113984,3799.4333333333334,,,,,-93.27393376158764
113985,3799.4666666666667,,,,,-93.38106903334283
113986,3799.5,,,,,-85.37268307758339
113987,3799.5333333333333,,,,,-69.11433532166971
113988,3799.5666666666666,,,,,-64.78121810283622
113989,3799.6,,,,,-57.1977197778554
113990,3799.633333333333,,,,,-27.741255602684777
113991,3799.6666666666665,,,,,-54.82240494967152
113992,3799.7,,,,,-41.76029440113378
113993,3799.733333333333,,,,,-30.039732885202362
113994,3799.7666666666664,,,,,-22.0311275324653
113995,3799.7999999999997,,,,,-22.536641246895336
113996,3799.8333333333335,,,,,-21.811206206901023
113997,3799.866666666667,,,,,-9.394575828723696
113998,3799.9,,,,,-4.867435194707074
113999,3799.9333333333334,,,,,10.467212010566046
114000,3799.9666666666667,,,,,8.86757252817026
114001,3800,,,,,20.146494220040356
114002,3800.0333333333333,,,,,6.529708179244978
114003,3800.0666666666666,,,,,-2.2313170784416205
114004,3800.1,,,,,7.154241340904327
114005,3800.133333333333,,,,,-9.03975346714712
114006,3800.1666666666665,,,,,-21.088725799176693
114007,3800.2,,,,,-23.344710847915632
114008,3800.233333333333,,,,,-29.19662398632657
114009,3800.2666666666664,,,,,-28.010986794521653
114010,3800.2999999999997,,,,,-33.2780278690057
114011,3800.3333333333335,,,,,-35.40210152514625
114012,3800.366666666667,,,,,-35.3749898321706
114013,3800.4,,,,,-40.84342735106418
114014,3800.4333333333334,,,,,-38.44820148183374
114015,3800.4666666666667,,,,,-48.06002079162132
114016,3800.5,,,,,-23.40598757109159
114017,3800.5333333333333,,,,,-58.10414239605091
114018,3800.5666666666666,,,,,-58.10414239605091
114019,3800.6,,,,,-53.35860044548845
114020,3800.633333333333,,,,,-48.959157092493065
114021,3800.6666666666665,,,,,-65.06487660390309
114022,3800.7,,,,,-58.74189109760279
114023,3800.733333333333,,,,,-54.44169540148191
114024,3800.7666666666664,,,,,-52.87299651572666
114025,3800.7999999999997,,,,,-35.478002641959115
114026,3800.8333333333335,,,,,-37.561767173489805
114027,3800.866666666667,,,,,-24.767276375521238
114028,3800.9,,,,,-12.563989739817213
114029,3800.9333333333334,,,,,-0.27888912459823423
114030,3800.9666666666667,,,,,16.800364160115972
114031,3801,,,,,23.914951944111394
114032,3801.0333333333333,,,,,38.162587111588394
114033,3801.0666666666666,,,,,46.04560415877531
114034,3801.1,,,,,54.43862805359196
114035,3801.133333333333,,,,,58.44388854100489
114036,3801.1666666666665,,,,,68.76717881869331
114037,3801.2,,,,,68.4241499892128
114038,3801.233333333333,,,,,61.07970580809861
114039,3801.2666666666664,,,,,53.76944981947391
114040,3801.2999999999997,,,,,42.68530830367468
114041,3801.3333333333335,,,,,46.33052210790193
114042,3801.366666666667,,,,,44.51740378626657
114043,3801.4,,,,,31.40920057923304
114044,3801.4333333333334,,,,,25.206308381529777
114045,3801.4666666666667,,,,,15.663739434660846
114046,3801.5,,,,,24.643303309653625
114047,3801.5333333333333,,,,,-0.25733511027459505
114048,3801.5666666666666,,,,,-10.993646490798445
114049,3801.6,,,,,-35.66802458334764
114050,3801.633333333333,,,,,-42.690359986954796
114051,3801.6666666666665,,,,,-61.11415702468558
114052,3801.7,,,,,-43.78428883271797
114053,3801.733333333333,,,,,-58.436155946089244
114054,3801.7666666666664,,,,,-90.71961960865593
114055,3801.7999999999997,,,,,-83.35348165048686
114056,3801.8333333333335,,,,,-84.1498579039952
114057,3801.866666666667,,,,,-76.46927916990661
114058,3801.9,,,,,-82.52296008180045
114059,3801.9333333333334,,,,,-70.99484987071706
114060,3801.9666666666667,,,,,-90.10084972691396
114061,3802,,,,,-81.45376627210796
114062,3802.0333333333333,,,,,-76.26114296402129
114063,3802.0666666666666,,,,,-74.06233837683926
114064,3802.1,,,,,-68.50798385247093
114065,3802.133333333333,,,,,-52.89771692678003
114066,3802.1666666666665,,,,,-42.44114620107632
114067,3802.2,,,,,-40.96926546783067
114068,3802.233333333333,,,,,-23.661483816348888
114069,3802.2666666666664,,,,,-30.335027006601234
114070,3802.2999999999997,,,,,-15.575845342474542
114071,3802.3333333333335,,,,,-10.171034080499387
114072,3802.366666666667,,,,,-11.545167113787516
114073,3802.4,,,,,-9.357295143852369
114074,3802.4333333333334,,,,,-6.464750296140724
114075,3802.4666666666667,,,,,-22.764295215802015
114076,3802.5,,,,,-23.54410967592775
114077,3802.5333333333333,,,,,-20.87495938318133
114078,3802.5666666666666,,,,,-21.017922855379954
114079,3802.6,,,,,-32.06505847239008
114080,3802.633333333333,,,,,-38.45497656163135
114081,3802.6666666666665,,,,,-44.96549937924985
114082,3802.7,,,,,-52.42442764845898
114083,3802.733333333333,,,,,-29.66249553912191
114084,3802.7666666666664,,,,,-24.50116333560645
114085,3802.7999999999997,,,,,-82.4415746105575
114086,3802.8333333333335,,,,,-85.11699135656093
114087,3802.866666666667,,,,,-84.75208406642999
114088,3802.9,,,,,-93.89030200782074
114089,3802.9333333333334,,,,,-106.70997352055194
114090,3802.9666666666667,,,,,-105.04008607307134
114091,3803,,,,,-109.80179308336437
114092,3803.0333333333333,,,,,-112.65859985313496
114093,3803.0666666666666,,,,,-113.63161744991218
114094,3803.1,,,,,-105.68546657198651
114095,3803.133333333333,,,,,-99.71914789772498
114096,3803.1666666666665,,,,,-83.590687312431
114097,3803.2,,,,,-82.55538712131604
114098,3803.233333333333,,,,,-75.29337071094825
114099,3803.2666666666664,,,,,-69.82548393367789
114100,3803.2999999999997,,,,,-58.21640433095174
114101,3803.3333333333335,,,,,-23.048262421622063
114102,3803.366666666667,,,,,-23.8146892511363
114103,3803.4,,,,,-27.383056778266948
114104,3803.4333333333334,,,,,-16.193836626858197
114105,3803.4666666666667,,,,,-6.295860168112505
114106,3803.5,,,,,-7.212599947775208
114107,3803.5333333333333,,,,,4.213721366410423
114108,3803.5666666666666,,,,,2.0546767184777917
114109,3803.6,,,,,2.5342964929427074
114110,3803.633333333333,,,,,0.7358149550339002
114111,3803.6666666666665,,,,,4.197192002312289
114112,3803.7,,,,,-1.5083158576233648
114113,3803.733333333333,,,,,-2.552300632161203
114114,3803.7666666666664,,,,,8.022634253084943
114115,3803.7999999999997,,,,,10.926052838987419
114116,3803.8333333333335,,,,,18.533282450402442
114117,3803.866666666667,,,,,3.7154102809313923
114118,3803.9,,,,,4.7839495885832
114119,3803.9333333333334,,,,,-0.6622752913661728
114120,3803.9666666666667,,,,,11.327515990327557
114121,3804,,,,,-12.026257850072495
114122,3804.0333333333333,,,,,-16.034641884805406
114123,3804.0666666666666,,,,,-17.049545138154887
114124,3804.1,,,,,-23.827642546339202
114125,3804.133333333333,,,,,-31.741111979077584
114126,3804.1666666666665,,,,,-28.52042399606664
114127,3804.2,,,,,-35.49015075548701
114128,3804.233333333333,,,,,-41.184489219777575
114129,3804.2666666666664,,,,,-32.60525837639838
114130,3804.2999999999997,,,,,-43.967733099921475
114131,3804.3333333333335,,,,,-55.04949179046612
114132,3804.366666666667,,,,,-50.4256665244731
114133,3804.4,,,,,-50.45949615610569
114134,3804.4333333333334,,,,,-48.61523168045796
114135,3804.4666666666667,,,,,-53.194001358588565
114136,3804.5,,,,,-68.14674810312839
114137,3804.5333333333333,,,,,-69.46567888100473
114138,3804.5666666666666,,,,,-71.80429048128214
114139,3804.6,,,,,-68.6436140438669
114140,3804.633333333333,,,,,-78.99381298556364
114141,3804.6666666666665,,,,,-79.10157540433295
114142,3804.7,,,,,-72.2541327131723
114143,3804.733333333333,,,,,-57.06799153306141
114144,3804.7666666666664,,,,,-41.90885434186136
114145,3804.7999999999997,,,,,-40.0330809529368
114146,3804.8333333333335,,,,,-24.035738839719155
114147,3804.866666666667,,,,,-22.12087391242637
114148,3804.9,,,,,-2.385279382953042
114149,3804.9333333333334,,,,,7.4805867417352
114150,3804.9666666666667,,,,,11.592202331496665
114151,3805,,,,,26.078021740538038
114152,3805.0333333333333,,,,,28.48680264522303
114153,3805.0666666666666,,,,,39.34009396970638
114154,3805.1,,,,,53.816106445194066
114155,3805.133333333333,,,,,65.59338659140879
114156,3805.1666666666665,,,,,72.73712682446396
114157,3805.2,,,,,67.85241452884748
114158,3805.233333333333,,,,,78.24361911933592
114159,3805.2666666666664,,,,,72.81173806367178
114160,3805.2999999999997,,,,,79.35680598366511
114161,3805.3333333333335,,,,,81.28002699552512
114162,3805.366666666667,,,,,80.76720359254765
114163,3805.4,,,,,92.28811749858649
114164,3805.4333333333334,,,,,77.70348626941336
114165,3805.4666666666667,,,,,76.66928836689871
114166,3805.5,,,,,73.53226599538637
114167,3805.5333333333333,,,,,55.569388194556105
114168,3805.5666666666666,,,,,45.01458655521882
114169,3805.6,,,,,30.444083372294592
114170,3805.633333333333,,,,,25.58939799382974
114171,3805.6666666666665,,,,,-4.958733571616047
114172,3805.7,,,,,-21.694482616642617
114173,3805.733333333333,,,,,-12.402623775860153
114174,3805.7666666666664,,,,,-22.689017010245323
114175,3805.7999999999997,,,,,-43.18029314643522
114176,3805.8333333333335,,,,,-49.40444220010282
114177,3805.866666666667,,,,,-72.51207139427432
114178,3805.9,,,,,-65.04272242079956
114179,3805.9333333333334,,,,,-74.20959390661949
114180,3805.9666666666667,,,,,-62.974131266231865
114181,3806,,,,,-69.83367150005512
114182,3806.0333333333333,,,,,-68.90827830838398
114183,3806.0666666666666,,,,,-54.174987239037385
114184,3806.1,,,,,-50.66503023274972
114185,3806.133333333333,,,,,-31.09644660120783
114186,3806.1666666666665,,,,,-20.932048009561967
114187,3806.2,,,,,-21.336473650996403
114188,3806.233333333333,,,,,-7.380818651129131
114189,3806.2666666666664,,,,,13.689174754225649
114190,3806.2999999999997,,,,,24.764053772596927
114191,3806.3333333333335,,,,,41.526850702477105
114192,3806.366666666667,,,,,30.788461100915164
114193,3806.4,,,,,38.735370046762675
114194,3806.4333333333334,,,,,52.53637779446877
114195,3806.4666666666667,,,,,33.38234383812287
114196,3806.5,,,,,45.45952189127234
114197,3806.5333333333333,,,,,75.28779414411952
114198,3806.5666666666666,,,,,78.49635783977371
114199,3806.6,,,,,78.18723098953285
114200,3806.633333333333,,,,,75.73910628834855
114201,3806.6666666666665,,,,,94.42701051672172
114202,3806.7,,,,,85.61547917992483
114203,3806.733333333333,,,,,72.240729375254
114204,3806.7666666666664,,,,,36.464921996802325
114205,3806.7999999999997,,,,,41.75875268208798
114206,3806.8333333333335,,,,,41.92761289411133
114207,3806.866666666667,,,,,40.70686895700981
114208,3806.9,,,,,69.03662273544566
114209,3806.9333333333334,,,,,62.872420276817266
114210,3806.9666666666667,,,,,75.23041469273457
114211,3807,,,,,77.70326320116428
114212,3807.0333333333333,,,,,72.8488903344221
114213,3807.0666666666666,,,,,75.11023000610507
114214,3807.1,,,,,80.3525413105118
114215,3807.133333333333,,,,,94.31482267912209
114216,3807.1666666666665,,,,,92.47560553259282
114217,3807.2,,,,,86.36819429627624
114218,3807.233333333333,,,,,93.61846117294802
114219,3807.2666666666664,,,,,118.42807581845489
114220,3807.2999999999997,,,,,116.4663168653652
114221,3807.3333333333335,,,,,116.4663168653652
114222,3807.366666666667,,,,,125.53951741175695
114223,3807.4,,,,,128.84968753830066
114224,3807.4333333333334,,,,,111.67809168173224
114225,3807.4666666666667,,,,,113.6981257958941
114226,3807.5,,,,,116.60582302468684
114227,3807.5333333333333,,,,,120.9001928566493
114228,3807.5666666666666,,,,,117.24357911272665
114229,3807.6,,,,,112.41305827863543
114230,3807.633333333333,,,,,110.04567540868804
114231,3807.6666666666665,,,,,98.24927281564851
114232,3807.7,,,,,96.29833181804486
114233,3807.733333333333,,,,,98.99482920320872
114234,3807.7666666666664,,,,,97.560644732567
114235,3807.7999999999997,,,,,94.83732956855077
114236,3807.8333333333335,,,,,89.22025655044848
114237,3807.866666666667,,,,,91.3509957480491
114238,3807.9,,,,,87.38971662033345
114239,3807.9333333333334,,,,,81.90584722613738
114240,3807.9666666666667,,,,,87.20125751505975
114241,3808,,,,,71.92275129043064
114242,3808.0333333333333,,,,,68.12663222453101
114243,3808.0666666666666,,,,,66.1337788728904
114244,3808.1,,,,,78.27697878551056
114245,3808.133333333333,,,,,59.46683639723302
114246,3808.1666666666665,,,,,65.30869501133131
114247,3808.2,,,,,53.81832798305985
114248,3808.233333333333,,,,,50.123453415810225
114249,3808.2666666666664,,,,,51.915367899650455
114250,3808.2999999999997,,,,,22.642478477810574
114251,3808.3333333333335,,,,,23.318863811603403
114252,3808.366666666667,,,,,44.11326975227694
114253,3808.4,,,,,27.439678016182
114254,3808.4333333333334,,,,,24.780446176514022
114255,3808.4666666666667,,,,,24.780446176514022
114256,3808.5,,,,,38.36179963149542
114257,3808.5333333333333,,,,,16.806533128685455
114258,3808.5666666666666,,,,,13.23241611868436
114259,3808.6,,,,,12.379571222133452
114260,3808.633333333333,,,,,15.988983286000858
114261,3808.6666666666665,,,,,2.750274996970334
114262,3808.7,,,,,4.13696930928953
114263,3808.733333333333,,,,,-14.78910456148766
114264,3808.7666666666664,,,,,-13.023414278927794
114265,3808.7999999999997,,,,,-14.648288024659712
114266,3808.8333333333335,,,,,-9.765510386297596
114267,3808.866666666667,,,,,-18.81148203291934
114268,3808.9,,,,,-20.120941097051315
114269,3808.9333333333334,,,,,-14.06540446918718
114270,3808.9666666666667,,,,,-49.51684321811754
114271,3809,,,,,-51.55561712121049
114272,3809.0333333333333,,,,,-67.13417958587557
114273,3809.0666666666666,,,,,-64.76687953510775
114274,3809.1,,,,,-61.323307687733816
114275,3809.133333333333,,,,,-71.6501116538228
114276,3809.1666666666665,,,,,-94.41904971866997
114277,3809.2,,,,,-94.13250085391242
114278,3809.233333333333,,,,,-90.04987567380401
114279,3809.2666666666664,,,,,-84.90246879844517
114280,3809.2999999999997,,,,,-90.64824615181391
114281,3809.3333333333335,,,,,-94.45192871006564
114282,3809.366666666667,,,,,-96.95665518352484
114283,3809.4,,,,,-100.28492313336652
114284,3809.4333333333334,,,,,-119.39492691824579
114285,3809.4666666666667,,,,,-109.11407298791319
114286,3809.5,,,,,-111.42477974688634
114287,3809.5333333333333,,,,,-106.97594219905471
114288,3809.5666666666666,,,,,-100.87224915656478
114289,3809.6,,,,,-99.38152388237604
114290,3809.633333333333,,,,,-90.05157424283867
114291,3809.6666666666665,,,,,-82.00301747193168
114292,3809.7,,,,,-76.41340591266179
114293,3809.733333333333,,,,,-63.412838812251316
114294,3809.7666666666664,,,,,-52.98210482615754
114295,3809.7999999999997,,,,,-55.2275872062127
114296,3809.8333333333335,,,,,-49.69526651236956
114297,3809.866666666667,,,,,-53.09185932202547
114298,3809.9,,,,,-38.22395808239965
114299,3809.9333333333334,,,,,-33.25756919279466
114300,3809.9666666666667,,,,,-30.442232125554003
114301,3810,,,,,-22.324452976068393
