"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","06-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 "
117072,3902.366666666667,-61.207509231441676
117073,3902.4,-56.57515142656929
117074,3902.4333333333334,-67.36130530648315
117075,3902.4666666666667,-61.640742102385985
117076,3902.5,-59.566856802822336
117077,3902.5333333333333,-70.48365457383665
117078,3902.5666666666666,-69.6292344951913
117079,3902.6,-65.39965348999728
117080,3902.633333333333,-64.54650639811844
117081,3902.6666666666665,-73.34377733268657
117082,3902.7,-73.36323885180742
117083,3902.733333333333,-73.72008509313457
117084,3902.7666666666664,-73.81431831007907
117085,3902.7999999999997,-71.87992181771592
117086,3902.8333333333335,-57.45630728385422
117087,3902.866666666667,-53.22376809621165
117088,3902.9,-52.166203396186745
117089,3902.9333333333334,-34.2089283481922
117090,3902.9666666666667,-24.336731341576392
117091,3903,-38.64027336385585
117092,3903.0333333333333,-29.460471674530766
117093,3903.0666666666666,-7.523787373767375
117094,3903.1,-4.004922919981297
117095,3903.133333333333,-2.1537693762741266
117096,3903.1666666666665,11.835097405010115
117097,3903.2,15.755204322586236
117098,3903.233333333333,28.90914798946869
117099,3903.2666666666664,18.7851544543069
117100,3903.2999999999997,36.09183376533182
117101,3903.3333333333335,39.39198152625771
117102,3903.366666666667,47.95264487364623
117103,3903.4,48.755796787606755
117104,3903.4333333333334,55.064662862388666
117105,3903.4666666666667,66.74753902986475
117106,3903.5,70.95861515465279
117107,3903.5333333333333,74.19999659786373
117108,3903.5666666666666,83.3342634263663
117109,3903.6,90.02481765862966
117110,3903.633333333333,90.42369748357946
117111,3903.6666666666665,92.02705020762205
117112,3903.7,91.23073248786791
117113,3903.733333333333,93.98047689669612
117114,3903.7666666666664,84.551049619979
117115,3903.7999999999997,83.1783006893326
117116,3903.8333333333335,81.12498623538725
117117,3903.866666666667,80.81450789751307
117118,3903.9,80.61528276833361
117119,3903.9333333333334,77.45753833097766
117120,3903.9666666666667,76.32895472308037
117121,3904,77.19534969067482
117122,3904.0333333333333,78.611983670657
117123,3904.0666666666666,77.30406896960545
117124,3904.1,70.4128137395431
117125,3904.133333333333,75.3526631166208
117126,3904.1666666666665,76.22271774778051
117127,3904.2,75.90950252531907
117128,3904.233333333333,75.6873771274291
117129,3904.2666666666664,75.19279128040228
117130,3904.2999999999997,74.66187838660548
117131,3904.3333333333335,79.74534410902395
117132,3904.366666666667,72.41134223363119
117133,3904.4,46.96838721661585
117134,3904.4333333333334,44.691777735051744
117135,3904.4666666666667,38.37175108209814
117136,3904.5,37.31545858371483
117137,3904.5333333333333,43.231756593604835
117138,3904.5666666666666,34.17239566009091
117139,3904.6,33.264435942362574
117140,3904.633333333333,22.025261552946155
117141,3904.6666666666665,5.138099311979606
117142,3904.7,-40.62901099628887
117143,3904.733333333333,-43.61028761476333
117144,3904.7666666666664,-73.07481900489617
117145,3904.7999999999997,-83.6543087755094
117146,3904.8333333333335,-96.23790934854085
117147,3904.866666666667,-85.72995609696663
117148,3904.9,-102.28348603311944
117149,3904.9333333333334,-97.37962360557479
117150,3904.9666666666667,-89.48493796487524
117151,3905,-87.53758410431352
117152,3905.0333333333333,-76.77360648835375
117153,3905.0666666666666,-60.619784364984184
117154,3905.1,-57.37024187217285
117155,3905.133333333333,-30.171517947082233
117156,3905.1666666666665,-19.20830181585853
117157,3905.2,7.0734420238469955
117158,3905.233333333333,18.198230276927635
117159,3905.2666666666664,30.947493100953945
117160,3905.2999999999997,55.246427431852425
117161,3905.3333333333335,87.7291841970641
117162,3905.366666666667,99.17481852289465
117163,3905.4,118.38244329933431
117164,3905.4333333333334,133.67999333626256
117165,3905.4666666666667,144.93563663365813
117166,3905.5,150.0570632028127
117167,3905.5333333333333,169.88198198834453
117168,3905.5666666666666,172.71215610734694
117169,3905.6,172.07534473474243
117170,3905.633333333333,172.27538247060411
117171,3905.6666666666665,173.22232811995107
