"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","06-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 "
155697,5189.866666666667,-54.4926121919897,1.9704037200480615,2.199553665721806
155698,5189.9,-57.74093804691928,1.1667883694595178,2.8124296826763495
155699,5189.933333333333,-57.74093804691928,2.000338308400289,1.7886922743573401
155700,5189.966666666666,-58.1907657538795,1.4398681683662249,2.3509705109742987
155701,5190,-58.1907657538795,1.3450587408221697,2.046101195492363
155702,5190.033333333333,-58.1907657538795,1.7232282370360152,3.294779337070007
155703,5190.066666666667,-58.2485035661186,1.6850590176379088,2.0244324592385654
155704,5190.1,-57.232269960690886,2.3468245421051597,1.874666694940561
155705,5190.133333333333,-58.18555470472874,1.7740194801208173,2.9649595126159167
155706,5190.166666666667,-61.52928641105087,2.4753171426668668,1.839762448447324
155707,5190.2,-62.011500279945984,1.630305959427283,2.500289264197555
155708,5190.233333333334,-62.011500279945984,1.5471451124502564,1.7364141650752902
155709,5190.266666666666,-63.18472277153077,1.079478826437193,2.5039756674335156
155710,5190.3,-63.18472277153077,1.8060276696676012,1.064002820359493
155711,5190.333333333333,-63.18472277153077,1.6629235126894415,0.6911813034777823
155712,5190.366666666667,-63.13554845924405,1.8342418624694516,0.5677305727898775
155713,5190.4,-57.311777982969645,1.6942899846441444,1.931901968971857
155714,5190.433333333333,-56.695423660752645,1.6344557917617706,-0.30756459815697856
155715,5190.466666666666,-56.695423660752645,1.2222178472299114,0.5161458651662646
155716,5190.5,-56.695423660752645,1.9378327915944238,0.46587050338620317
155717,5190.533333333333,-56.695423660752645,1.9173173982117933,-0.5015786346395413
155718,5190.566666666667,-56.695423660752645,1.4600046789291437,1.6894327869311871
155719,5190.6,-56.695423660752645,1.528727783899468,1.7937236980741897
155720,5190.633333333333,-56.695423660752645,1.5890847555245775,1.3234804819599253
155721,5190.666666666667,-57.311777982969645,1.6977472757339083,1.031952667700385
155722,5190.7,-60.622467073799825,1.3397435885295543,2.9279764654547815
155723,5190.733333333334,-60.622467073799825,1.766915498702128,1.7241832435533975
155724,5190.766666666666,-60.622467073799825,1.4172758987784728,2.3115387857010754
155725,5190.8,-58.08005263352157,1.668437902672336,2.392472145232469
155726,5190.833333333333,-56.44843418071826,1.8814339722244784,4.097932430857164
155727,5190.866666666667,-56.44843418071826,1.2514148154642144,2.8214949300328622
155728,5190.9,-56.44843418071826,2.0870780392246844,3.1848188531152593
155729,5190.933333333333,-54.9443972256812,1.7817176447436878,1.7927720237899045
155730,5190.966666666666,-56.00949950478629,1.9199279925497719,3.715365812099713
155731,5191,-56.19956651622561,1.642138933252433,3.153367569602924
155732,5191.033333333333,-54.70622302926104,1.7004581562793553,2.6713172307824418
155733,5191.066666666667,-54.70622302926104,1.5449220466165545,4.027714467284432
155734,5191.1,-54.70622302926104,1.8613982407246263,4.384377995689462
155735,5191.133333333333,-54.70622302926104,1.7942322947652924,4.57144478104831
155736,5191.166666666667,-54.70622302926104,2.766903545063998,6.675159535119767
155737,5191.2,-56.19956651622561,2.6701659316201702,7.38236232205447
155738,5191.233333333334,-56.00949950478629,2.8042926767818654,7.888379918421999
155739,5191.266666666666,-56.00949950478629,2.1256534488202683,7.306627349331283
155740,5191.3,-56.663948986906426,1.6149998512623047,7.792981692983109
155741,5191.333333333333,-56.09528997561498,1.6624116910862303,7.791921105899233
155742,5191.366666666667,-56.09528997561498,2.4202319985318366,7.869146886694543
155743,5191.4,-55.77009568096355,2.473413040485571,8.444122725216177
155744,5191.433333333333,-56.88095800889185,1.1458555058217557,9.073332236127113
155745,5191.466666666666,-56.88095800889185,3.0280217452651095,7.725113813160876
155746,5191.5,-57.05955636988644,3.0107040309437223,8.797457646218728
155747,5191.533333333333,-59.17168849194807,2.9306967835878655,8.312831942260033
155748,5191.566666666667,-58.86986781850938,3.1244679191826097,8.647831973960503
155749,5191.6,-59.78758481278803,2.1148801286025036,8.203235005717866
155750,5191.633333333333,-59.78758481278803,1.3658048303761288,8.515192422770689
155751,5191.666666666667,-61.26979568489289,3.004351212120782,2.5535714038948045
155752,5191.7,-58.42382419087187,3.004351212120782,3.369276920373431
155753,5191.733333333334,-56.71627651883394,3.004351212120782,2.761013022387423
155754,5191.766666666666,-56.71627651883394,3.004351212120782,1.782287627662822
155755,5191.8,-56.71627651883394,3.004351212120782,2.631287458199269
155756,5191.833333333333,-56.71627651883394,3.004351212120782,2.0853711124685206
155757,5191.866666666667,-56.71627651883394,3.004351212120782,2.2763962296344835
155758,5191.9,-56.71627651883394,2.384684275981339,1.5508951707536347
155759,5191.933333333333,-56.71627651883394,2.7057915876289886,2.5846589532651154
155760,5191.966666666666,-56.71627651883394,2.7057915876289886,3.200070199973082
155761,5192,-56.71627651883394,2.8656427877137514,2.4405491329846845
155762,5192.033333333333,-56.71627651883394,2.8656427877137514,1.5306986141762002
155763,5192.066666666667,-56.71627651883394,1.6013203763489103,3.280072159125567
155764,5192.1,-56.71627651883394,1.6013203763489103,2.48228544149376
155765,5192.133333333333,-56.71627651883394,1.096477238917718,1.303476878881142
155766,5192.166666666667,-56.16938076369658,1.096477238917718,1.639895602230173
155767,5192.2,-56.16938076369658,3.1300629899146966,5.649776889507093
155768,5192.233333333334,-55.78849559282982,3.547204139623907,5.029132201369405
155769,5192.266666666666,-55.78849559282982,3.547204139623907,6.151160976254028
155770,5192.3,-55.7531948726526,3.547204139623907,6.21458795179933
155771,5192.333333333333,-55.891904864092496,3.547204139623907,6.274128249035613
155772,5192.366666666667,-55.891904864092496,3.547204139623907,6.513462727938628
155773,5192.4,-55.66162715966448,1.8453839768652618,5.565843766867398
155774,5192.433333333333,-55.41184989801981,1.8453839768652618,7.297634796705404
155775,5192.466666666666,-55.941431546757684,1.8453839768652618,7.428610518681492
155776,5192.5,-54.82851358681709,1.8453839768652618,7.159628314980291
155777,5192.533333333333,-56.6399654696501,3.0862512049979953,7.507249479758814
155778,5192.566666666667,-59.94850169795871,2.679094265552494,7.277831349809305
155779,5192.6,-60.80235397812466,2.577702512371779,7.110118541645901
155780,5192.633333333333,-61.397367699848914,1.9725418533795405,7.617305524293349
155781,5192.666666666667,-61.397367699848914,2.3662423305279576,7.1217633558007964
155782,5192.7,-61.397367699848914,3.0665113899649197,6.101803043897455
155783,5192.733333333334,-61.397367699848914,2.606600712417236,5.893402896611149
155784,5192.766666666666,-58.26903181345796,1.8112416884165445,6.69154178731992
155785,5192.8,-58.26903181345796,1.9467938153966906,7.651464057242848
155786,5192.833333333333,-58.28465893377454,1.8161711058738361,7.288469724274036
155787,5192.866666666667,-58.31267041676695,2.0328476895276277,7.375718769543685
155788,5192.9,-58.227241627803295,2.248020654619472,7.593084909698468
155789,5192.933333333333,-58.12836849830301,3.6690447349018553,7.38313746256323
155790,5192.966666666666,-58.12836849830301,3.6690447349018553,8.044631155983375
155791,5193,-58.12836849830301,3.6690447349018553,7.5797382696889954
155792,5193.033333333333,-58.12836849830301,3.6690447349018553,6.2513812170354
155793,5193.066666666667,-58.12836849830301,2.9688706658252113,7.572309771453055
155794,5193.1,-58.12836849830301,2.9688706658252113,6.350165603860414
155795,5193.133333333333,-59.14596464379027,2.9688706658252113,8.019147072077375
155796,5193.166666666667,-55.049897109985615,2.968870665825186,7.487185633262797
155797,5193.2,-55.607399181744384,2.968870665825186,7.752188787431254
155798,5193.233333333334,-55.60739918174385,2.9688706658252113,7.19394256417613
155799,5193.266666666666,-55.607399181744384,2.968870665825186,7.5755653538480745
155800,5193.3,-55.60739918174385,2.9688706658252113,7.130254250324396
155801,5193.333333333333,-55.607399181744384,2.968870665825186,7.685303235399009
155802,5193.366666666667,-55.60739918174385,2.9688706658252113,8.175448106676264
155803,5193.4,-55.607399181744384,2.968870665825186,6.934132257803833
155804,5193.433333333333,-55.60739918174385,2.9688706658252113,7.864187225338363
155805,5193.466666666666,-57.189535961692876,2.968870665825186,7.245698006240408
155806,5193.5,-57.18953596169317,2.968870665825186,7.557961249521118
155807,5193.533333333333,-57.189535961692876,2.968870665825186,7.9308124318691755
155808,5193.566666666667,-57.18953596169317,2.9688706658252113,7.857130691779114
155809,5193.6,-57.189535961692876,2.968870665825186,5.98015314747463
155810,5193.633333333333,-55.98892939039921,2.9688706658252113,7.274649245469123
155811,5193.666666666667,-55.988929390399484,2.968870665825186,6.66447330039061
155812,5193.7,-55.98892939039921,2.9688706658252113,7.214622655232131
155813,5193.733333333334,-55.988929390399484,2.968870665825186,7.807111981932905
155814,5193.766666666666,-55.555479635584405,2.9688706658252113,7.4407622115198775
155815,5193.8,-55.01811125875444,2.968870665825186,7.853072168968284
155816,5193.833333333333,-56.07385180404564,2.968870665825186,7.405447337669579
155817,5193.866666666667,-56.459355519047264,2.968870665825186,8.150844950915053
155818,5193.9,-56.07385180404564,2.9688706658252113,7.7265609905851695
155819,5193.933333333333,-56.07385180404575,2.968870665825186,8.087726990632522
155820,5193.966666666666,-59.30609414655494,2.9688706658252113,7.575249813101409
155821,5194,-58.37935550005903,2.968870665825186,7.939759993890552
155822,5194.033333333333,-59.24929999663864,2.9688706658252113,7.977535123113235
155823,5194.066666666667,-56.15564752933341,2.968870665825186,7.898867163477245
155824,5194.1,-56.15564752933334,2.9688706658252113,7.96682990870982
155825,5194.133333333333,-57.76630148690575,2.968870665825186,7.950016356691523
155826,5194.166666666667,-56.88590991390835,2.968870665825186,8.418205725948479
155827,5194.2,-56.33679438030522,2.968870665825186,7.255734133436119
155828,5194.233333333334,-56.33679438030475,2.9688706658252113,7.551717129956156
155829,5194.266666666666,-56.236354851075625,2.968870665825186,7.463458730649837
155830,5194.3,-56.517315936524376,3.6690447349018553,7.505918024499529
155831,5194.333333333333,-56.51731593652485,3.6690447349010666,7.725233680285654
155832,5194.366666666667,-56.517315936524376,3.6690447349018553,7.449330161488548
155833,5194.4,-56.51731593652485,3.6690447349010666,7.451146606275464
155834,5194.433333333333,-56.517315936524376,3.6690447349018553,7.8661834710962895
155835,5194.466666666666,-56.51731593652485,3.6690447349010666,6.750766185396534
155836,5194.5,-56.517315936524376,3.6690447349010666,7.106288890309549
155837,5194.533333333333,-56.51731593652485,2.968870665825186,7.012795683857156
155838,5194.566666666667,-56.96243457521505,3.6690447349018553,6.802803123395175
155839,5194.6,-56.962434575215624,3.6690447349010666,7.3982233555338235
155840,5194.633333333333,-56.96243457521505,3.6690447349018553,6.883131021917141
155841,5194.666666666667,-56.962434575215624,3.6690447349010666,7.059949854809459
155842,5194.7,-57.55315188802486,,7.127705910208713
155843,5194.733333333334,-60.487434634998856,,6.7765669484818645
155844,5194.766666666666,-62.745775880213536,,6.916522457101981
155845,5194.8,-63.142345889687235,,6.8566007471256025
155846,5194.833333333333,-63.40467513488751,,7.157610417562938
155847,5194.866666666667,-62.167667437761594,,6.488065692345503
155848,5194.9,-58.874787672486335,,6.805591871500876
155849,5194.933333333333,-58.59088662083073,,7.095371655419934
155850,5194.966666666666,-55.93770516829023,,6.9987758912795375
155851,5195,-56.459355519047264,,7.018089997767698
155852,5195.033333333333,-56.459355519047264,,6.956125069489657
155853,5195.066666666667,-55.01062201189348,,6.019721760753519
155854,5195.1,-55.09275908548098,,5.690364772450815
155855,5195.133333333333,-55.18617795777532,,6.529905463853794
155856,5195.166666666667,-56.859583092766705,,6.762000312714624
155857,5195.2,-56.859583092766705,,2.7480460324420735
155858,5195.233333333334,-56.859583092766705,,2.7480460324420735
155859,5195.266666666666,-56.859583092766705,,2.7480460324420735
155860,5195.3,-56.859583092766705,,2.7480460324420735
155861,5195.333333333333,-56.859583092766705,,2.7480460324420735
155862,5195.366666666667,-56.859583092766705,,2.7480460324420735
155863,5195.4,-56.859583092766705,,2.7480460324420735
155864,5195.433333333333,-56.76609834632122,,2.7480460324420735
155865,5195.466666666666,-55.18617795777532,,2.7480460324420735
155866,5195.5,-55.18617795777532,,2.7480460324420792
155867,5195.533333333333,-55.18617795777532,,2.7480460324420792
155868,5195.566666666667,-55.18617795777527,,2.7480460324420735
155869,5195.6,-55.18617795777532,,2.7480460324420792
155870,5195.633333333333,-55.18617795777527,,2.7480460324420735
155871,5195.666666666667,-55.18617795777532,,2.7480460324420792
155872,5195.7,-55.18617795777527,,2.7480460324420735
155873,5195.733333333334,-55.18617795777532,,2.7480460324420792
155874,5195.766666666666,-55.18617795777527,,2.7480460324420735
155875,5195.8,-55.18617795777532,,2.7480460324420792
155876,5195.833333333333,-56.891428853994725,,2.7480460324420792
155877,5195.866666666667,-56.89142885399515,,2.7480460324420792
155878,5195.9,-59.8510023627763,,2.7480460324420735
155879,5195.933333333333,-59.273948942743274,,2.7480460324420792
155880,5195.966666666666,-59.8510023627763,,2.7480460324420735
155881,5196,-59.851002362776505,,2.7480460324420792
155882,5196.033333333333,-59.8510023627763,,2.7480460324420735
155883,5196.066666666667,-59.273948942743274,,2.7480460324420792
155884,5196.1,-59.27394894274358,,2.7480460324420735
155885,5196.133333333333,-59.32640244013473,,2.7480460324420792
155886,5196.166666666667,-59.3264024401351,,2.7480460324420792
155887,5196.2,-63.13362557163488,,2.7480460324420792
155888,5196.233333333334,-57.44994221958984,,2.7480460324420735
155889,5196.266666666666,-57.44994221958994,,2.7480460324420792
155890,5196.3,-54.80392032429471,,6.595925416850622
155891,5196.333333333333,-54.09958922261694,,5.136463493924029
155892,5196.366666666667,-53.845380799843234,,4.784659856636506
155893,5196.4,-51.569658702734806,,4.497594376620644
155894,5196.433333333333,-51.569658702734806,,7.223188229556443
155895,5196.466666666666,-51.569658702734806,,5.8870406765134335
155896,5196.5,-52.709252684429934,,4.642670315699029
155897,5196.533333333333,-52.709252684429934,,4.730984229168017
155898,5196.566666666667,-52.44010613619795,,5.4676695947179565
155899,5196.6,-52.44010613619795,,6.22882640077361
155900,5196.633333333333,-52.65602546044771,,10.035123403151035
155901,5196.666666666667,-53.01628356443998
155902,5196.7,-53.016283564440464
155903,5196.733333333334,-53.016283564440464
155904,5196.766666666666,-53.016283564440464
155905,5196.8,-53.15908371287473
155906,5196.833333333333,-53.15908371287473
155907,5196.866666666667,-53.15908371287473
155908,5196.9,-53.15908371287473
155909,5196.933333333333,-53.15908371287473
155910,5196.966666666666,-53.36225991182924
155911,5197,-53.36225991182924
155912,5197.033333333333,-53.63396863853276
155913,5197.066666666667,-53.43875345245875
155914,5197.1,-53.50564167517746
155915,5197.133333333333,-53.69392067514142
155916,5197.166666666667,-53.69392067514142
155917,5197.2,-52.90362899970107
155918,5197.233333333334,-52.338745394468006
155919,5197.266666666666,-53.58322340714966
155920,5197.3,-55.15130274503375
155921,5197.333333333333,-55.15130274503375
155922,5197.366666666667,-53.85160915816868
155923,5197.4,-53.85160915816868
155924,5197.433333333333,-53.85160915816868
155925,5197.466666666666,-53.85023416433236
155926,5197.5,-53.85160915816868
155927,5197.533333333333,-53.85160915816868
155928,5197.566666666667,-54.39790165224217
155929,5197.6,-54.62198904297655
155930,5197.633333333333,-54.31105702544341
155931,5197.666666666667,-55.28535275678717
155932,5197.7,-54.941310115258155
155933,5197.733333333334,-54.57930010598804
155934,5197.766666666666,-55.705342847899004
155935,5197.8,-55.94333802729883
155936,5197.833333333333,-55.94333802729883
155937,5197.866666666667,-56.62735664532775
155938,5197.9,-56.62735664532775
155939,5197.933333333333,-56.62735664532775
155940,5197.966666666666,-56.62735664532775
155941,5198,-56.62735664532775
155942,5198.033333333333,-56.62735664532775
155943,5198.066666666667,-53.97176064920867
155944,5198.1,-53.061732242509315
155945,5198.133333333333,-53.061732242509315
155946,5198.166666666667,-53.061732242509315
155947,5198.2,-52.089979512245975
155948,5198.233333333334,-52.089979512245975
155949,5198.266666666666,-52.089979512245975
155950,5198.3,-52.089979512245975
155951,5198.333333333333,-52.089979512245975
155952,5198.366666666667,-52.089979512245975
155953,5198.4,-52.089979512245975
155954,5198.433333333333,-52.089979512245975
155955,5198.466666666666,-52.089979512245975
155956,5198.5,-51.52176458945405
155957,5198.533333333333,-52.65469119776404
155958,5198.566666666667,-52.65469119776404
155959,5198.6,-52.65469119776404
155960,5198.633333333333,-52.87203902022068
155961,5198.666666666667,-52.87203902022068
155962,5198.7,-52.87203902022068
155963,5198.733333333334,-52.87203902022068
155964,5198.766666666666,-52.04619771124671
155965,5198.8,-52.04619771124671
155966,5198.833333333333,-52.04619771124671
155967,5198.866666666667,-52.04619771124671
155968,5198.9,-52.04619771124671
155969,5198.933333333333,-52.04619771124671
155970,5198.966666666666,-52.08409516583113
155971,5199,-52.08409516583113
155972,5199.033333333333,-52.96373080405826
155973,5199.066666666667,-55.92204198198059
155974,5199.1,-55.92204198198059
155975,5199.133333333333,-55.92204198198059
155976,5199.166666666667,-55.92204198198059
155977,5199.2,-55.92204198198059
155978,5199.233333333334,-54.335456730488
155979,5199.266666666666,-54.335456730488
155980,5199.3,-54.00445262423583
155981,5199.333333333333,-52.08409516583113
155982,5199.366666666667,-52.08409516583113
155983,5199.4,-52.08409516583113
155984,5199.433333333333,-52.08409516583113
155985,5199.466666666666,-52.04619771124671
155986,5199.5,-52.554996610920405
155987,5199.533333333333,-52.83229990154951
155988,5199.566666666667,-52.83229990154951
155989,5199.6,-52.83229990154951
155990,5199.633333333333,-52.83229990154951
155991,5199.666666666667,-52.83229990154951
155992,5199.7,-52.83229990154951
155993,5199.733333333334,-53.64120027538021
155994,5199.766666666666,-52.88410760687247
155995,5199.8,-53.94198052453058
155996,5199.833333333333,-52.49316609457488
155997,5199.866666666667,-52.49316609457488
155998,5199.9,-48.63048207926081
155999,5199.933333333333,-51.99215839460307
156000,5199.966666666666,-51.47258442566474
156001,5200,-53.75139121100635
156002,5200.033333333333,-54.885713581334045
156003,5200.066666666667,-53.94605386858972
156004,5200.1,-53.55573990287579
156005,5200.133333333333,-52.36986378596382
156006,5200.166666666667,-52.36986378596382
156007,5200.2,-52.215996950761955
156008,5200.233333333334,-52.215996950761955
156009,5200.266666666666,-52.215996950761955
156010,5200.3,-52.215996950761955
156011,5200.333333333333,-52.215996950761955
156012,5200.366666666667,-52.734371276266394
156013,5200.4,-52.734371276266394
156014,5200.433333333333,-52.734371276266394
156015,5200.466666666666,-52.734371276266394
156016,5200.5,-53.16714015140796
156017,5200.533333333333,-53.10855240850669
156018,5200.566666666667,-53.18043949182665
156019,5200.6,-53.619176132055394
156020,5200.633333333333,-52.34541054299159
156021,5200.666666666667,-52.32751531987194
156022,5200.7,-52.95808841704494
156023,5200.733333333334,-56.85017371938519
156024,5200.766666666666,-53.90824880785829
156025,5200.8,-54.453219972635296
156026,5200.833333333333,-53.15560744689177
156027,5200.866666666667,-53.84948429921236
156028,5200.9,-53.84948429921236
156029,5200.933333333333,-53.07696987787657
156030,5200.966666666666,-53.07696987787657
156031,5201,-53.25960933562432
156032,5201.033333333333,-52.17856098454544
156033,5201.066666666667,-51.931710491461175
156034,5201.1,-52.49278862912171
156035,5201.133333333333,-51.297582711598004
156036,5201.166666666667,-52.23987385971892
156037,5201.2,-53.35680010056158
156038,5201.233333333334,-53.35680010056158
156039,5201.266666666666,-56.22431999341624
156040,5201.3,-56.22431999341624
156041,5201.333333333333,-56.22431999341624
156042,5201.366666666667,-56.293071679303154
156043,5201.4,-56.293071679303154
156044,5201.433333333333,-56.66133693219956
156045,5201.466666666666,-56.66133693219956
156046,5201.5,-56.66133693219956
156047,5201.533333333333,-58.08639548512357
156048,5201.566666666667,-58.08639548512357
156049,5201.6,-58.08639548512357
156050,5201.633333333333,-56.6087941355112
156051,5201.666666666667,-56.844685026098816
156052,5201.7,-57.255913216887
156053,5201.733333333334,-54.76808134691265
156054,5201.766666666666,-54.49205848249627
156055,5201.8,-55.73684206200206
156056,5201.833333333333,-55.73684206200206
156057,5201.866666666667,-55.73684206200206
156058,5201.9,-55.73684206200206
156059,5201.933333333333,-55.854100170454494
156060,5201.966666666666,-56.6735253590718
156061,5202,-58.73502201693309
156062,5202.033333333333,-58.614612714113626
156063,5202.066666666667,-58.614612714113626
156064,5202.1,-57.419998367192356
156065,5202.133333333333,-57.419998367192356
156066,5202.166666666667,-57.419998367192356
156067,5202.2,-57.419998367192356
156068,5202.233333333334,-57.419998367192356
156069,5202.266666666666,-57.419998367192356
156070,5202.3,-57.419998367192356
156071,5202.333333333333,-57.419998367192356
156072,5202.366666666667,-57.419998367192356
156073,5202.4,-57.83689633188593
156074,5202.433333333333,-57.851597832925414
156075,5202.466666666666,-57.851597832925414
156076,5202.5,-57.81777368445287
156077,5202.533333333333,-57.851597832925414
156078,5202.566666666667,-56.851420718076184
156079,5202.6,-56.851420718076184
156080,5202.633333333333,-56.851420718076184
156081,5202.666666666667,-56.851420718076184
156082,5202.7,-56.851420718076184
156083,5202.733333333334,-56.851420718076184
156084,5202.766666666666,-56.535134952935145
156085,5202.8,-56.535134952935145
156086,5202.833333333333,-54.25560633376149
156087,5202.866666666667,-54.25560633376149
156088,5202.9,-54.25560633376149
156089,5202.933333333333,-62.1804894866979
156090,5202.966666666666,-63.92767085119315
156091,5203,-63.92767085119315
156092,5203.033333333333,-63.92767085119315
156093,5203.066666666667,-63.63984240537759
156094,5203.1,-65.204724966751
156095,5203.133333333333,-65.62828231189125
156096,5203.166666666667,-64.27013715178677
156097,5203.2,-65.85446144429179
156098,5203.233333333334,-65.40661030590779
156099,5203.266666666666,-65.192034427211
156100,5203.3,-65.192034427211
156101,5203.333333333333,-63.85480143606179
156102,5203.366666666667,-62.25227092624549
156103,5203.4,-60.58091519865274
156104,5203.433333333333,-69.10754924568229
156105,5203.466666666666,-69.08330970617727
156106,5203.5,-68.9471412454571
156107,5203.533333333333,-68.97950971945208
156108,5203.566666666667,-64.44936810433444
156109,5203.6,-64.93013112038358
156110,5203.633333333333,-64.78135144683922
156111,5203.666666666667,-64.54252202300489
156112,5203.7,-61.24402215578593
156113,5203.733333333334,-61.314715450120275
156114,5203.766666666666,-61.69754548204828
156115,5203.8,-61.67025030506676
156116,5203.833333333333,-61.67025030506676
156117,5203.866666666667,-61.67025030506676
156118,5203.9,-61.67025030506676
156119,5203.933333333333,-61.67025030506676
156120,5203.966666666666,-61.67025030506676
156121,5204,-61.67025030506676
156122,5204.033333333333,-61.67025030506676
156123,5204.066666666667,-61.67025030506676
156124,5204.1,-61.67025030506676
156125,5204.133333333333,-61.64169893241748
156126,5204.166666666667,-61.30104750021699
156127,5204.2,-61.878514034905514
156128,5204.233333333334,-61.878514034905514
156129,5204.266666666666,-61.878514034905514
156130,5204.3,-61.878514034905514
156131,5204.333333333333,-61.878514034905514
156132,5204.366666666667,-61.878514034905514
156133,5204.4,-61.878514034905514
156134,5204.433333333333,-61.878514034905514
156135,5204.466666666666,-61.878514034905514
156136,5204.5,-61.878514034905514
156137,5204.533333333333,-66.55943116793749
156138,5204.566666666667,-66.55943116793749
156139,5204.6,-66.55943116793749
156140,5204.633333333333,-68.64669082171508
156141,5204.666666666667,-68.85493138268588
156142,5204.7,-69.96401796255898
156143,5204.733333333334,-69.96401796255898
156144,5204.766666666666,-69.85534812678938
156145,5204.8,-69.85534812678938
156146,5204.833333333333,-69.85534812678938
156147,5204.866666666667,-72.58197205054152
156148,5204.9,-68.99372643112376
156149,5204.933333333333,-71.10415051341944
156150,5204.966666666666,-71.10415051341944
156151,5205,-71.10415051341944
156152,5205.033333333333,-71.60160983181748
156153,5205.066666666667,-67.43956869236214
156154,5205.1,-67.89575477404611
156155,5205.133333333333,-68.01522124441094
156156,5205.166666666667,-68.87181476598664
156157,5205.2,-70.55669390097722
156158,5205.233333333334,-66.8287845207274
156159,5205.266666666666,-70.97546326619073
156160,5205.3,-65.5586757778513
156161,5205.333333333333,-65.06811124587416
156162,5205.366666666667,-62.78190677063371
156163,5205.4,-68.52634461833347
156164,5205.433333333333,-68.2125335995234
156165,5205.466666666666,-71.9443279389357
156166,5205.5,-65.6896162631682
156167,5205.533333333333,-70.5383723973834
156168,5205.566666666667,-70.5383723973834
156169,5205.6,-71.12570058557631
156170,5205.633333333333,-65.43288553871861
156171,5205.666666666667,-65.69205889997863
156172,5205.7,-66.18188975970646
156173,5205.733333333334,-70.84329900183997
156174,5205.766666666666,-74.36182450568869
156175,5205.8,-70.7993821449096
156176,5205.833333333333,-71.94884861918392
156177,5205.866666666667,-73.23472166554362
156178,5205.9,-73.23472166554362
156179,5205.933333333333,-72.8993177386745
156180,5205.966666666666,-72.91209028066284
156181,5206,-76.28246643000429
156182,5206.033333333333,-75.04470428195191
156183,5206.066666666667,-73.73598967075283
156184,5206.1,-81.30793826014994
156185,5206.133333333333,-82.116934596229
156186,5206.166666666667,-83.92042803789805
156187,5206.2,-83.32476003987716
156188,5206.233333333334,-83.32476003987716
156189,5206.266666666666,-80.671625810931
156190,5206.3,-81.9785311841481
156191,5206.333333333333,-81.55827390047747
156192,5206.366666666667,-81.82389004144626
156193,5206.4,-81.77005756668825
156194,5206.433333333333,-81.98878467438766
156195,5206.466666666666,-81.54378324854261
156196,5206.5,-81.54378324854261
156197,5206.533333333333,-77.07901675181299
156198,5206.566666666667,-77.07901675181299
156199,5206.6,-77.14668723747441
156200,5206.633333333333,-77.14668723747441
156201,5206.666666666667,-76.59735326434559
156202,5206.7,-76.63173927836667
156203,5206.733333333334,-76.3206577049336
156204,5206.766666666666,-76.3206577049336
156205,5206.8,-76.29841313017535
156206,5206.833333333333,-76.29841313017535
156207,5206.866666666667,-76.29841313017535
156208,5206.9,-76.29841313017535
156209,5206.933333333333,-76.29841313017535
156210,5206.966666666666,-76.29841313017535
156211,5207,-76.29841313017535
156212,5207.033333333333,-76.29841313017535
156213,5207.066666666667,-76.29841313017535
156214,5207.1,-76.29841313017535
156215,5207.133333333333,-76.29841313017535
156216,5207.166666666667,-76.29841313017535
156217,5207.2,-78.75275871232442
156218,5207.233333333334,-78.75275871232442
