"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","capture-0001.avi"

,,"Track"
"Frame","Time","1 "
72816,2427.1666666666665,-7.891653000605142
72817,2427.2,16.767125908516334
72818,2427.233333333333,40.95749147305399
72819,2427.2666666666664,52.61068870939932
72820,2427.3,72.33145452774241
72821,2427.3333333333335,75.11545486843669
72822,2427.366666666667,76.63742932718374
72823,2427.4,59.97105984726983
72824,2427.4333333333334,53.03421939328849
72825,2427.4666666666667,37.261922575227565
72826,2427.5,42.681168487137946
72827,2427.5333333333333,19.73894363331615
72828,2427.5666666666666,24.168687996418797
72829,2427.6,21.661408868280656
72830,2427.633333333333,-22.63373697270426
72831,2427.6666666666665,-38.73486854483602
72832,2427.7,-50.26797720241741
72833,2427.733333333333,-64.38655463330008
72834,2427.7666666666664,-78.6875079649952
72835,2427.8,-111.83785311983226
72836,2427.8333333333335,-119.05624318855033
72837,2427.866666666667,-119.92286821841336
72838,2427.9,-164.7076524832887
72839,2427.9333333333334,-167.24456506860813
72840,2427.9666666666667,-169.12835510397423
72841,2428,-179.58253998629147
72842,2428.0333333333333,179.29178640803926
72843,2428.0666666666666,-178.549125934155
72844,2428.1,177.46236450858316
72845,2428.133333333333,172.6093859009124
72846,2428.1666666666665,164.15248728330528
72847,2428.2,143.51957466786163
72848,2428.233333333333,130.64137305421
72849,2428.2666666666664,98.54618497221576
72850,2428.3,77.527959258412
72851,2428.3333333333335,55.95331636029782
72852,2428.366666666667,53.70613302923647
72853,2428.4,57.2981296490071
72854,2428.4333333333334,67.68778449798765
72855,2428.4666666666667,81.67318346691924
72856,2428.5,100.7755631377745
72857,2428.5333333333333,122.90900277706997
72858,2428.5666666666666,132.2204425308918
72859,2428.6,137.74055087390147
72860,2428.633333333333,143.17578063110338
72861,2428.6666666666665,136.75287891881655
72862,2428.7,115.77279838225118
72863,2428.733333333333,81.87543302333282
72864,2428.7666666666664,48.78698499237606
72865,2428.8,13.434230209894626
72866,2428.8333333333335,-11.03612566027396
72867,2428.866666666667,-15.744940976878638
72868,2428.9,-18.017291517917382
72869,2428.9333333333334,-16.921727605937598
72870,2428.9666666666667,1.0966858928892071
72871,2429,33.409275131471
72872,2429.0333333333333,66.98163976227917
72873,2429.0666666666666,82.42232023825862
72874,2429.1,100.96518783486769
72875,2429.133333333333,104.66255892349766
72876,2429.1666666666665,99.09880370106997
72877,2429.2,74.65703308566731
72878,2429.233333333333,40.97963020846707
72879,2429.2666666666664,17.844320353572492
72880,2429.3,-8.331582647751214
72881,2429.3333333333335,-26.277774039456336
72882,2429.366666666667,-21.49522964387828
72883,2429.4,-3.624372586425537
72884,2429.4333333333334,27.70164471930283
72885,2429.4666666666667,60.83361283322907
72886,2429.5,83.94677780713722
72887,2429.5333333333333,87.88326839297758
72888,2429.5666666666666,86.42426473461263
72889,2429.6,67.22803868155545
72890,2429.633333333333,37.53894486170342
72891,2429.6666666666665,15.138274111760438
72892,2429.7,-5.71929907445145
72893,2429.733333333333,-20.90329996666762
72894,2429.7666666666664,-30.87675748325421
72895,2429.8,-24.40131690745639
72896,2429.8333333333335,-4.983389000800728
72897,2429.866666666667,22.919989350851022
72898,2429.9,51.53378881952506
72899,2429.9333333333334,62.25130568118627
72900,2429.9666666666667,69.23480975087664
72901,2430,58.37002970484988
72902,2430.0333333333333,41.73455065893371
72903,2430.0666666666666,16.23846378667841
72904,2430.1,-7.309959453940165
72905,2430.133333333333,-10.489131568412123
72906,2430.1666666666665,-29.321100166500024
72907,2430.2,-23.45609889132926
72908,2430.233333333333,-7.31121412159631
72909,2430.2666666666664,28.46586211227573
72910,2430.3,56.0301327417192
72911,2430.3333333333335,64.52298515358885
72912,2430.366666666667,73.85612470423328
72913,2430.4,63.45406805850797
72914,2430.4333333333334,50.54757317160321
72915,2430.4666666666667,19.55173067112829
72916,2430.5,-9.131288954260834
72917,2430.5333333333333,-29.55678008789524
72918,2430.5666666666666,-44.70690192910998
72919,2430.6,-47.59534511944518
72920,2430.633333333333,-28.564024632464065
72921,2430.6666666666665,4.548689202706491
72922,2430.7,28.314584348343857
72923,2430.733333333333,47.896979099491915
72924,2430.7666666666664,67.47681346046764
72925,2430.8,62.567770713413516
72926,2430.8333333333335,40.412915734354094
72927,2430.866666666667,23.200793219820753
72928,2430.9,-9.957671375146072
72929,2430.9333333333334,-29.186786911216767
72930,2430.9666666666667,-46.247700360946986
72931,2431,-40.31895176159508
72932,2431.0333333333333,-25.126474476543937
72933,2431.0666666666666,1.9525643453004622
72934,2431.1,34.05913385276833
72935,2431.133333333333,58.19239759595256
72936,2431.1666666666665,72.92433531980244
72937,2431.2,75.44905111079011
72938,2431.233333333333,62.967820470558465
72939,2431.2666666666664,25.17004002518922
72940,2431.3,6.012632840135149
72941,2431.3333333333335,-23.372348374863524
72942,2431.366666666667,-43.04423536198065
72943,2431.4,-62.11843428606576
72944,2431.4333333333334,-74.09853508421963
72945,2431.4666666666667,-78.6522354214096
72946,2431.5,-42.39321926774074
72947,2431.5333333333333,-7.037965478930744
72948,2431.5666666666666,12.229111526697462
72949,2431.6,36.71996707320875
72950,2431.633333333333,56.62758952606426
72951,2431.6666666666665,56.97049405968785
72952,2431.7,41.34891007268986
72953,2431.733333333333,5.340894391757065
72954,2431.7666666666664,-12.503597156013788
72955,2431.8,-29.3018980002568
72956,2431.8333333333335,-40.80468144159904
72957,2431.866666666667,-46.72180012068373
72958,2431.9,-44.576004492316
72959,2431.9333333333334,-20.03032892458677
72960,2431.9666666666667,8.927668819886176
72961,2432,38.73026991225095
72962,2432.0333333333333,59.53811386710432
72963,2432.0666666666666,79.20522246084462
72964,2432.1,88.21161836847216
72965,2432.133333333333,86.9299391384003
72966,2432.1666666666665,65.8462047704576
72967,2432.2,36.61878416891898
72968,2432.233333333333,7.729030486201424
