"Worm Data","Position (um) of Centroid"
"Sequence","capture-0001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y"
164492,5483.033333333333,2037.7877589760642,1454.1924148454577,1854.0081155510975,1361.3499955231505
164493,5483.066666666667,2038.255583902107,1453.476342426091,1853.5366357363746,1361.8810824436796
164494,5483.1,2037.3879561400904,1454.959928123241,1853.6117679836461,1361.921467043916
164495,5483.133333333333,2037.7671476007063,1453.7387203551812,1853.5057945264944,1361.8908997390258
164496,5483.166666666667,2037.9613046512645,1453.8690748669471,1853.6972825135717,1361.9891856228899
164497,5483.2,2038.0729886074068,1453.8054087265073,1854.1023242875935,1361.3718734335669
164498,5483.233333333334,2038.2637358910451,1453.093978189007,1854.0110168179826,1361.3283265697605
164499,5483.266666666666,2038.2019620279932,1453.8213139587608,1854.1585955348446,1361.374914416933
164500,5483.3,2038.2414243783323,1453.2616587790035,1853.5396779219586,1361.8696886186922
164501,5483.333333333333,2038.599581012103,1452.9087393660031,1853.6707665629754,1361.1225408710814
164502,5483.366666666667,2038.4363330462274,1453.96078139258,1854.2602635035103,1360.618702634918
164503,5483.4,2039.1747788563075,1452.6659622524508,1854.303136323319,1360.643710830818
164504,5483.433333333333,2040.3182329884164,1451.727577223788,1854.2121475409824,1360.601721896504
164505,5483.466666666666,2040.3293344793449,1451.7473193448056,1853.907995337611,1361.2356499483237
164506,5483.5,2040.3439706520269,1451.774314052592,1854.3026653670463,1360.6252347211625
164507,5483.533333333333,2039.9506866970526,1452.0754897268962,1854.2873782600568,1360.6159206540142
164508,5483.566666666667,2039.3062751008804,1452.8329801575896,1854.2052209101726,1360.5743311003398
164509,5483.6,2039.1998054436822,1452.751335776671,1854.2295687641365,1360.5945536286035
164510,5483.633333333333,2039.5236297981148,1452.3614969289079,1854.2653500275578,1360.63169278825
164511,5483.666666666667,2039.2039203832728,1452.7429300622534,1854.2413340419487,1360.6120953512118
164512,5483.7,2039.1939992570483,1452.7349543023533,1854.3236357895562,1360.6424185151272
164513,5483.733333333334,2039.5027898631354,1452.3472496775635,1854.2734300441318,1360.602299173776
164514,5483.766666666666,2039.4968845851342,1452.341132156145,1854.7601663437017,1360.0624710890631
164515,5483.8,2039.1932099571354,1452.7370423949487,1854.6339424994512,1359.9951550218316
164516,5483.833333333333,2039.2027968505952,1452.746213975926,1854.6743626460268,1360.0290952739283
164517,5483.866666666667,2039.498078073807,1452.3427545247055,1854.3741775298558,1360.702710074793
164518,5483.9,2039.9037964302306,1452.055771876925,1854.7334878222746,1360.0959373618834
164519,5483.933333333333,2039.808922160729,1451.8664476813988,1854.7426391203676,1360.108129835165
164520,5483.966666666666,2039.827610213079,1451.8898170590426,1854.1315873267613,1360.5925325064331
164521,5484,2039.7014510147246,1452.5429003929592,1854.9014214975923,1360.2062453198992
164522,5484.033333333333,2040.0666596134056,1452.2116313456895,1854.6434412910448,1360.0750188591317
164523,5484.066666666667,2040.0930900860008,1452.250501412119,1854.470950950945,1360.7916838467495
164524,5484.1,2040.0998852010387,1452.2587993340635,1854.5749162413158,1360.0471975501227
164525,5484.133333333333,2040.5444559895136,1452.0286657882439,1855.1066564120697,1359.5173608788675
164526,5484.166666666667,2040.1641014850695,1452.3604357415816,1854.8037933350781,1360.1547713934765
164527,5484.2,2040.589594867177,1452.1050163843254,1854.6378196127102,1360.0770295923257
164528,5484.233333333334,2040.1358853502563,1452.3293469338444,1854.1984345841531,1360.6456327122771
164529,5484.266666666666,2039.2845710432016,1453.145878651735,1854.201636468226,1360.641112431652
164530,5484.3,2038.7832125373727,1453.7308028356483,1854.2173908680543,1360.644469402041
164531,5484.333333333333,2039.1055525770462,1453.3895426432468,1853.9743105594625,1361.3165432416574
164532,5484.366666666667,2039.2502552661163,1453.158385328395,1853.934979739037,1361.296462199923
164533,5484.4,2039.1381115366964,1453.3269276091469,1854.2934215232408,1360.6802521450709
164534,5484.433333333333,2039.701059940163,1452.4954198555497,1854.0800302585317,1361.3613645176429
164535,5484.466666666666,2039.6704992438963,1452.4586081135444,1854.0551395474686,1361.3398928539732
164536,5484.5,2040.0708418650368,1452.1573327892181,1854.3053222335027,1360.6684353126566
164537,5484.533333333333,2039.019523434316,1453.2953582371174,1854.2590312174586,1360.653629392325
164538,5484.566666666667,2038.8461640030241,1453.479667768121,1854.328262433158,1360.69484160388
164539,5484.6,2038.8214284963076,1453.5558660371464,1854.6952161646818,1360.0900045320905
164540,5484.633333333333,2038.5996248708666,1453.909678651106,1854.479932875949,1360.7821515488545
164541,5484.666666666667,2038.3191576323009,1454.1393118487717,1854.2517745026187,1360.6584650799712
164542,5484.7,2038.621475254546,1454.3224433475782,1854.2588836831778,1360.6593438813065
164543,5484.733333333334,2038.7237310489675,1453.8194380786554,1854.4080785898652,1359.9402292682503
164544,5484.766666666666,2038.8087781076547,1453.4968552947014,1854.175795635603,1360.6175673801147
164545,5484.8,2038.7825313628755,1453.5080176788692,1854.5276653001692,1360.0053449845434
164546,5484.833333333333,2038.3865412148693,1453.7098324572137,1854.4716933550271,1359.9785206477986
164547,5484.866666666667,2038.558418574422,1453.4363879320567,1854.2176590658396,1360.6563052908073
164548,5484.9,2038.905146405972,1453.1777088250756,1853.9007160964993,1361.2961196846968
164549,5484.933333333333,2038.1142305223946,1453.4753778237123,1853.7832929168967,1361.2268375956141
164550,5484.966666666666,2038.0149284053791,1453.6062004117557,1854.5611714901959,1360.0600121462912
164551,5485,2038.5241546859954,1452.7624358303972,1853.9494941948658,1360.5209061659284
164552,5485.033333333333,2039.0459209878773,1452.8686950801025,1853.4318876092486,1362.3759218215532
164553,5485.066666666667,2039.3773730969629,1452.4976382803025,1854.0417299155108,1361.0828823642616
164554,5485.1,2038.459633047753,1453.3371195299978,1853.0442931923772,1362.9886897407914
164555,5485.133333333333,2038.5178908328053,1453.3645472924095,1853.692713250693,1361.7009810221334
164556,5485.166666666667,2038.34728848543,1453.1993406495321,1854.489042986197,1360.520290897739
164557,5485.2,2038.4102939598247,1453.1659262033395,1854.4907889015851,1360.50754835741
164558,5485.233333333334,2037.6756318543503,1453.9470568954162,1853.7969224128067,1361.7392865654394
164559,5485.266666666666,2037.682548847348,1454.0847102673777,1854.0603731060428,1361.0806288918716
164560,5485.3,2038.250654349528,1453.694711415891,1853.441943649287,1362.3758094344207
164561,5485.333333333333,2038.0799556555514,1453.4728498613367,1853.6565060574071,1361.7263477824686
164562,5485.366666666667,2038.0799556555514,1453.4728498613367,1853.8003447392184,1361.8142514233482
164563,5485.4,2038.2605741959187,1453.014779361722,1853.6869847702023,1361.7616700810268
164564,5485.433333333333,2037.9980888678574,1453.406542152496,1854.050544555485,1361.3736700352956
164565,5485.466666666666,2037.6371038179473,1454.2502962931553,1854.4306645853221,1360.8078858718982
164566,5485.5,2038.0373667611966,1453.2115792146187,1854.1852566245861,1360.6854499476717
164567,5485.533333333333,2038.2826651335138,1453.0182810118636,1854.1917098599345,1360.7061115005386
164568,5485.566666666667,2038.098576321138,1453.278155743737,1853.950452484417,1361.358662114153
164569,5485.6,2038.115823085614,1453.164073847206,1854.4446991261948,1360.0851337009685
164570,5485.633333333333,2038.1577904261662,1453.1117989617073,1854.1235056330308,1360.700777233304
164571,5485.666666666667,2037.9491770080972,1453.0340377469847,1854.1173335908727,1360.7022520537494
164572,5485.7,2038.211583541638,1453.041362289723,1854.675929219659,1360.2249141085774
164573,5485.733333333334,2037.7586383053474,1453.5257154516073,1854.5393613265735,1360.1501390241574
164574,5485.766666666666,2037.403350141568,1454.1319859112928,1854.3850044795272,1360.8614773314707
164575,5485.8,2037.9605458290114,1453.537871846505,1854.2838933716407,1360.7942008259129
164576,5485.833333333333,2037.544068581278,1454.0542238591547,1853.6340469103088,1362.2306124366253
164577,5485.866666666667,2037.3803709755937,1454.3560196397598,1853.2985568053177,1362.0642151559455
164578,5485.9,2037.339139514896,1454.4047303569914,1854.3367411341303,1360.5074366173824
164579,5485.933333333333,2037.4259504464862,1454.3269168494576,1854.2999757971547,1360.4912832725406
164580,5485.966666666666,2037.475333238666,1454.18715084864,1854.044105949312,1361.1515788765605
164581,5486,2037.4859256770778,1453.8669177491538,1853.9131711459595,1361.0851289173581
164582,5486.033333333333,2037.5082074366132,1453.8334942592705,1854.1868385358318,1360.442039258442
164583,5486.066666666667,2037.4941142260004,1454.0381502560167,1853.8682312793796,1361.0752284701318
164584,5486.1,2037.5425815874494,1453.842848975535,1853.9942718272025,1361.1385756255713
164585,5486.133333333333,2037.7523920272486,1453.3868085836239,1854.2509686129595,1360.480352533676
164586,5486.166666666667,2037.6207252332695,1453.579762436154,1855.0098714186995,1359.2858431058753
164587,5486.2,2037.496032294872,1453.5107650426432,1853.97568487664,1361.1370193005168
164588,5486.233333333334,2037.389035990022,1453.777313249387,1854.3190068679971,1360.500794191175
164589,5486.266666666666,2037.2785008433036,1454.0101074942747,1855.068307782636,1359.2950632456057
164590,5486.3,2037.304465801603,1453.892110209125,1854.8162655920603,1359.9541080576832
164591,5486.333333333333,2037.1923958557481,1454.1418588991369,1854.7301299399135,1359.9064185338912
164592,5486.366666666667,2037.1725989354586,1454.1793464238817,1854.4602747263602,1360.5568948670943
164593,5486.4,2037.0865411427258,1453.8808593049903,1854.3020137839214,1360.4610813617855
164594,5486.433333333333,2036.9880194954337,1453.909442776434,1854.2711535352275,1360.451726233
164595,5486.466666666666,2037.0533780063251,1453.746477029053,1854.0121690274204,1361.118831995527
164596,5486.5,2036.9562242131892,1453.903954888867,1854.292326269175,1360.4826208468949
164597,5486.533333333333,2036.8821044121048,1454.1475810690108,1854.3414632822632,1360.5242787741706
164598,5486.566666666667,2037.3266340112466,1453.6447377128447,1854.284170835145,1360.4984701780184
164599,5486.6,2037.2510109350012,1453.5668326761229,1854.379692205826,1360.5503868555074
164600,5486.633333333333,2037.7988754971796,1452.7866632139294,1854.3363724751698,1360.51016716414
164601,5486.666666666667,2037.805656264339,1452.7935769637593,1854.733919005956,1359.9146862393131
164602,5486.7,2038.2109074091668,1452.5467517671323,1854.048131275112,1361.156696366926
164603,5486.733333333334,2037.2717511966669,1453.6605382378575,1854.5939241536103,1359.850146124902
164604,5486.766666666666,2037.905906616861,1452.801888597177,1853.4439180266324,1362.4201712084362
164605,5486.8,2037.431821514297,1453.4065814722537,1853.5824364246932,1361.7122219458547
164606,5486.833333333333,2037.8192833745727,1452.8779465652065,1853.629779145052,1361.7505797178765
164607,5486.866666666667,2037.9080305298733,1452.7635087637825,1853.6396097688641,1361.72584977143
164608,5486.9,2037.6144084887292,1453.1468239177248,1853.1733188936773,1362.0338929104669
164609,5486.933333333333,2037.3539059770264,1453.6454391965751,1854.0791355811543,1361.0019519826085
164610,5486.966666666666,2037.5040907504329,1453.3999727352757,1853.7925039950433,1361.6679525627528
164611,5487,2037.294930622516,1453.7397634868096,1853.5910132630713,1361.5643869725654
164612,5487.033333333333,2037.521457214651,1453.268601820062,1853.711068945898,1361.621772802771
164613,5487.066666666667,2037.5226543253711,1453.3581515831243,1853.9824554878955,1360.9635689514353
164614,5487.1,2037.4101741010354,1453.4792664854565,1854.6353568338156,1360.1890148631003
164615,5487.133333333333,2037.4351880908714,1453.4207617345633,1854.6614357607439,1360.1948331001715
164616,5487.166666666667,2037.3066962379828,1453.7560901149511,1854.6701606126267,1360.1939033299302
164617,5487.2,2037.4267167853852,1453.446597337474,1854.6927366691204,1360.2004605587235
164618,5487.233333333334,2037.7446528223174,1453.1381699597941,1854.5399531431488,1360.1000182114076
164619,5487.266666666666,2037.0809843349434,1454.5857908706218,1854.675714893028,1359.290503063009
164620,5487.3,2037.2608860120317,1454.056084744292,1854.3486721196873,1359.9908422343963
164621,5487.333333333333,2037.214964274843,1454.158529300015,1854.4439464321538,1360.048024928909
164622,5487.366666666667,2037.3677813326135,1453.8082906920506,1854.3865165689574,1360.0133094257028
164623,5487.4,2037.6120939158907,1453.6668777095142,1854.4635605089732,1360.0552707695565
164624,5487.433333333333,2037.667917130348,1453.560139912789,1854.6679921631862,1360.157721745281
164625,5487.466666666666,2037.4511178388318,1453.9554445158133,1855.0012086882323,1359.4675383796282
164626,5487.5,2037.3363077400415,1454.2949953896355,1854.2383225220635,1360.8014315567011
164627,5487.533333333333,2037.1977611398663,1454.1204719559119,1854.5488955324277,1360.097348376792
164628,5487.566666666667,2037.4069335737854,1454.0921731338171,1855.4969874354802,1358.8796946629304
164629,5487.6,2037.4189486450218,1454.0696216593558,1855.413983225711,1358.8319840907577
164630,5487.633333333333,2037.4993442709372,1453.8918345777925,1855.347588140381,1358.7882711081215
164631,5487.666666666667,2037.6151613646223,1453.5115002367074,1854.6139740905496,1360.1447228294141
164632,5487.7,2037.527468646211,1453.6141491044891,1854.5081512847955,1360.0870188815086
164633,5487.733333333334,2037.347109420934,1453.913787554246,1854.9001879626617,1359.4231485008465
164634,5487.766666666666,2037.497001117827,1453.6556260885002,1854.5443022389125,1360.1043512086858
164635,5487.8,2037.7337139581177,1453.3313768537173,1854.7946516387565,1359.4080187501913
164636,5487.833333333333,2037.5642683421966,1453.5819480839077,1855.2877740341296,1358.8033088383986
164637,5487.866666666667,2037.7542844957,1453.3139471168006,1854.9156893382483,1359.4993772582734
164638,5487.9,2037.607713010121,1453.4990255078237,1855.0267096074745,1359.5601002029434
164639,5487.933333333333,2037.4686866460452,1453.7030405485111,1854.8908576091128,1359.4803263032477
164640,5487.966666666666,2037.6485484307884,1453.5004097575675,1855.0340629207108,1359.562923269259
164641,5488,2037.8564664016956,1453.120460264614,1855.3726674402494,1358.869389827037
164642,5488.033333333333,2037.3740376348856,1453.7401751609177,1855.4147411080621,1358.9031727306524
164643,5488.066666666667,2037.5544862291943,1453.4735533511073,1854.4928111453482,1360.1398831425881
164644,5488.1,2037.5602642610193,1453.4968431742655,1854.7099004523407,1359.361825472713
164645,5488.133333333333,2037.5213010851592,1453.5261136552526,1854.3856099765671,1360.0431412092125
164646,5488.166666666667,2037.4875495546626,1453.6369781371955,1854.836306598492,1359.4173579045582
164647,5488.2,2037.3675679201795,1453.8770498001359,1854.5511696852548,1360.133044885638
164648,5488.233333333334,2037.306743092794,1453.8138468564475,1854.9164966042676,1359.4652498651565
164649,5488.266666666666,2037.5316906669557,1453.562861981008,1854.044805545415,1360.7456307913171
164650,5488.3,2037.4399738926902,1453.7172012867868,1854.2836249489922,1360.0091148276344
164651,5488.333333333333,2038.1011598058058,1453.273960837017,1854.7399633243476,1359.3768692602487
164652,5488.366666666667,2037.9566691980306,1453.1907417159105,1855.1188946753157,1358.7158605624713
164653,5488.4,2038.1826698768486,1452.7558875453115,1854.7587173705256,1359.4108920579893
164654,5488.433333333333,2037.5644436447553,1454.0769949024818,1854.878967325885,1359.4883083796522
164655,5488.466666666666,2037.5417786777098,1454.0687050158378,1854.9058641133486,1359.4843824239504
164656,5488.5,2037.7074470857194,1453.6116267639993,1854.9607000835151,1359.50450468719
164657,5488.533333333333,2037.373102993995,1453.8481898379328,1854.455680585187,1360.101337512986
164658,5488.566666666667,2038.1906236287584,1452.8888658659546,1855.3040590515182,1358.8475808729927
164659,5488.6,2037.410803715103,1453.8424956390302,1855.791542405164,1358.2401958638097
164660,5488.633333333333,2037.7161933185214,1453.4304781798287,1854.4200972199408,1360.1121852717663
164661,5488.666666666667,2037.6841002811136,1453.4564773762436,1855.3936263356652,1358.9007074175313
164662,5488.7,2037.371272062451,1453.7612005955402,1854.8594136492854,1359.4711219995947
164663,5488.733333333334,2037.3619360975683,1453.8135376182322,1854.9880577668393,1359.5452034729092
164664,5488.766666666666,2037.6985549476599,1453.6981735886857,1854.343119114903,1360.0489028873028
164665,5488.8,2037.368419325045,1453.7689826971327,1854.9872669117165,1359.5307154600541
164666,5488.833333333333,2037.1905225184917,1454.2370835468596,1854.9933373142321,1359.521807904533
164667,5488.866666666667,2037.194573889998,1454.2221248301635,1855.17883379587,1358.740349582874
164668,5488.9,2037.3084290980441,1453.9062429759015,1855.6340043638909,1358.1084454731163
164669,5488.933333333333,2037.1139223223238,1454.3439526025795,1855.5740452617856,1358.067707654715
164670,5488.966666666666,2037.6048827392847,1453.507225788278,1856.0115692544236,1357.4430272991317
164671,5489,2037.4208184147801,1453.7995057889257,1854.92327146571,1359.4803334117787
164672,5489.033333333333,2037.5512120854085,1453.587670998672,1854.4289010113155,1360.9561393856595
164673,5489.066666666667,2037.248328970298,1454.4742760360073,1853.7619145048316,1361.4709897662062
164674,5489.1,2037.5111885472877,1453.8302836124572,1854.1442550891047,1360.8161495145175
164675,5489.133333333333,2037.2080317542484,1454.5002934088757,1853.8191604486283,1361.522780555816
164676,5489.166666666667,2037.2810710972276,1454.0808309813558,1854.1995416100287,1360.8487880642174
164677,5489.2,2037.2669806314916,1454.0967210512022,1854.522773891524,1360.1634501101175
164678,5489.233333333334,2037.2772975234577,1454.092642872405,1854.4786602015745,1360.1375575260422
164679,5489.266666666666,2037.4597507152284,1453.6032878304927,1854.4888849620027,1360.1400789400536
164680,5489.3,2037.4207858016005,1454.1760024733874,1854.4078202603953,1360.0656080808856
164681,5489.333333333333,2037.5218689567878,1453.4239262960477,1855.282312179339,1358.8064350498375
164682,5489.366666666667,2037.6200812735249,1453.307843383866,1855.1270497903852,1358.6925009563504
164683,5489.4,2037.4709876222719,1453.6075254339605,1855.3912234196994,1357.940695830904
164684,5489.433333333333,2037.405645151696,1453.7760839556706,1854.4636797392054,1360.0501628071447
164685,5489.466666666666,2037.2034159423843,1454.2379290719912,1854.3684324602707,1359.9951008086477
164686,5489.5,2037.3127743446578,1454.2156510461218,1854.8179098529695,1359.3400689655955
164687,5489.533333333333,2037.3593146663522,1454.1311614202098,1854.2048874377167,1360.7225819831929
164688,5489.566666666667,2037.3309715491455,1454.1523733466584,1854.454404681396,1359.9963640732276
164689,5489.6,2037.4235174849182,1453.9967094801336,1854.0789738478827,1360.680158042032
164690,5489.633333333333,2037.7297811142132,1453.4255697132835,1854.386118000901,1359.991080483274
164691,5489.666666666667,2037.679624826013,1453.4579816943683,1854.0958032991289,1360.7192892062326
164692,5489.7,2037.3654160390613,1453.7872003281486,1854.5336119383348,1360.0990811653362
164693,5489.733333333334,2037.6057520571942,1453.455890159074,1854.2405545466765,1359.971436310574
164694,5489.766666666666,2037.610667720761,1453.448510204626,1855.7227597291771,1358.1474213602728
164695,5489.8,2037.4017207226198,1453.3772677503662,1855.755852818302,1358.150606165707
164696,5489.833333333333,2037.5220748163251,1453.3639119553236,1855.5234525822907,1358.8940749572134
164697,5489.866666666667,2037.978492833427,1452.8635381205459,1855.7976728202627,1358.1684773304214
164698,5489.9,2037.3912461032824,1453.5713268534118,1855.539819108187,1358.9061100126005
164699,5489.933333333333,2037.2489341583305,1453.586152599382,1854.674960373485,1360.1816298745507
164700,5489.966666666666,2037.113852661255,1453.3162939487306,1854.8810218275883,1359.4259865368122
164701,5490,2037.5570442900823,1453.2231949185666,1854.8370196046064,1359.388957262467
164702,5490.033333333333,2037.275207011639,1453.631193327971,1854.9243572772066,1359.4304406724887
164703,5490.066666666667,2037.3428034628678,1453.4420288756173,1855.5874267002193,1358.058172248832
164704,5490.1,2037.2098349688818,1453.5614159263941,1855.2615002823945,1358.7856702207264
164705,5490.133333333333,2037.1727203040916,1453.9389603249397,1855.0888481436207,1358.678156007275
164706,5490.166666666667,2038.336464233611,1452.5287292463818,1855.2303870996038,1358.7557228981113
164707,5490.2,2037.0820219068821,1454.2975532709434,1855.3083665181414,1358.8054363117792
164708,5490.233333333334,2036.9290147819481,1453.6196208077781,1855.2171889372164,1358.7518298727282
164709,5490.266666666666,2036.9715212341107,1453.5814056543265,1855.2816644046045,1358.786903215403
164710,5490.3,2037.2975135444226,1453.1990919354726,1855.2510452566744,1358.747577390443
164711,5490.333333333333,2037.3860136928522,1453.16968947152,1855.2921036655016,1358.7546743570008
164712,5490.366666666667,2037.27152355405,1453.300388354513,1855.5808310239856,1358.034033571425
164713,5490.4,2036.8832193166782,1453.788907241125,1855.557749144346,1358.0318286534562
164714,5490.433333333333,2037.3910597674983,1453.0542759982093,1855.5579461531192,1358.017652525539
164715,5490.466666666666,2037.4090725751419,1453.1294692458234,1855.163232846909,1358.680163301718
164716,5490.5,2036.9864667191796,1453.614667068779,1855.398925468557,1358.8445266818671
164717,5490.533333333333,2037.3237225423525,1453.330299310136,1855.6825720429179,1358.13752893615
164718,5490.566666666667,2036.802810323189,1454.2590727769536,1854.9746425012963,1359.522479586456
164719,5490.6,2037.0040421401561,1453.8454198195368,1854.859823102217,1359.464665525183
164720,5490.633333333333,2036.8968068885897,1453.716707640508,1855.270661441637,1358.8071311981475
164721,5490.666666666667,2036.993179158652,1453.5693411033553,1854.7465458008237,1359.378939485633
164722,5490.7,2036.9797505229496,1453.5913622063895,1853.9042765718116,1360.65421445055
164723,5490.733333333334,2037.499380477689,1452.9638695583023,1854.9348900934938,1359.5060919509199
164724,5490.766666666666,2036.6738206660782,1454.0704782369548,1854.3702561777798,1360.0575181514034
164725,5490.8,2037.392468457704,1453.3590613704519,1854.7736173982432,1359.4412064314542
164726,5490.833333333333,2037.3182091617005,1453.3383828322135,1854.8503516853214,1359.5014336918307
164727,5490.866666666667,2037.1513556288521,1453.645777174449,1855.26572720085,1358.896619672871
164728,5490.9,2037.5099047828628,1452.854371406533,1854.8876370335702,1359.5831598019786
164729,5490.933333333333,2037.4386801187986,1453.223779694681,1855.1617100664673,1358.8328413852087
164730,5490.966666666666,2036.9854158034916,1453.970242720537,1855.251355340004,1358.884668304854
164731,5491,2036.974133965742,1454.1175875275264,1855.3015769724338,1358.91985761677
164732,5491.033333333333,2036.9852386038883,1454.1212457065758,1855.3607105159454,1358.9612017718855
164733,5491.066666666667,2037.188749435542,1453.5236822814084,1855.296137636169,1358.920845037786
164734,5491.1,2037.1944760945134,1453.5259869719848,1855.3016192859095,1358.9245074355767
164735,5491.133333333333,2037.1952381870046,1453.5262831191421,1855.5940180761943,1358.2141960543156
164736,5491.166666666667,2037.175664216962,1453.5254088020743,1854.1196517850942,1360.591985881657
164737,5491.2,2037.3258694202189,1453.1117926414681,1854.1679469427136,1360.5952680339406
164738,5491.233333333334,2037.1492332582072,1453.5206462273588,1854.207244993414,1360.6080350308653
164739,5491.266666666666,2037.153294354949,1453.5215356456144,1854.4462549334237,1359.9783017433385
164740,5491.3,2037.1546536020376,1453.5220789179652,1854.093832977706,1360.56802641805
164741,5491.333333333333,2037.008250121193,1453.9387190460734,1853.6828453550243,1361.107984475248
164742,5491.366666666667,2036.9985419479851,1453.935890084409,1854.0808037260203,1360.5703292594376
164743,5491.4,2036.9907759293164,1453.9334243745002,1854.0733143689392,1360.5708510222116
164744,5491.433333333333,2036.9941631180623,1453.9466645887892,1853.858071741748,1361.2058778158007
164745,5491.466666666666,2037.0809321981342,1453.9871979194372,1853.5592236919522,1361.8023753582606
164746,5491.5,2037.1837124010647,1453.5590754514958,1853.564277844897,1361.806110422075
164747,5491.533333333333,2037.059991869587,1453.9805824682037,1854.035396930601,1360.5603945786752
164748,5491.566666666667,2037.1713511421153,1453.5556139989687,1854.3912740265419,1360.0017695561314
164749,5491.6,2037.181263211563,1453.5595381239555,1853.5714656402138,1361.8161322362164
164750,5491.633333333333,2037.193473980382,1453.5641544446516,1853.6760716598128,1361.1370070203461
164751,5491.666666666667,2037.3963497433713,1453.1766385061815,1854.1959642290853,1360.6561877844197
164752,5491.7,2037.3855832528623,1454.1096435882723,1854.0933295915568,1360.6126036817152
164753,5491.733333333334,2037.398593213476,1454.114808272071,1854.0067619968793,1361.2997734782352
164754,5491.766666666666,2037.8347502392467,1452.8773699769895,1853.7028396347857,1361.89380291325
164755,5491.8,2037.4447934550733,1453.6763613076857,1854.7133271339571,1360.142084710666
164756,5491.833333333333,2037.585857343622,1453.2587543983343,1854.2953735938531,1360.7151367615215
164757,5491.866666666667,2037.7321738441417,1452.841951114753,1854.077289296044,1361.3481226521653
164758,5491.9,2037.2101841249744,1454.053554225991,1854.0474054195859,1361.3670179111625
164759,5491.933333333333,2037.1884923341045,1454.041545619889,1854.035985462259,1361.3580729069936
164760,5491.966666666666,2037.181695353913,1454.0407842269499,1854.6933843147015,1360.1815203092342
164761,5492,2037.179140279145,1454.0403133785633,1854.3830881426143,1360.7546849901614
164762,5492.033333333333,2037.1441245299904,1454.0418552595004,1854.6069100274249,1360.1176064043368
