"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","capture-0011.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 "
7373,245.73333333333332,131.82485969873693
7443,248.06666666666666,,-178.69731988570413
7444,248.1,,168.4872940517987
7445,248.13333333333333,,165.6974847809037
7446,248.16666666666666,,-179.8789544121517
7447,248.2,,-157.7530923357884
7448,248.23333333333332,,-127.21310395915383
7449,248.26666666666665,,-117.9720690275405
7450,248.29999999999998,,-18.49169563288435
7451,248.33333333333334,,-19.177015266021378
7452,248.36666666666667,,8.339004333455105
7453,248.4,,45.65088000656031
7454,248.43333333333334,,44.767850393434365
7455,248.46666666666667,,36.02439553148008
7456,248.5,,11.391281723404845
7457,248.53333333333333,,6.021515770344722
7458,248.56666666666666,,-20.22385209567371
7459,248.6,,-41.59576112802328
7460,248.63333333333333,,-60.55886975912786
7461,248.66666666666666,,-72.24960660744163
7462,248.7,,-87.2872026106963
7463,248.73333333333332,,-117.4108695549348
7464,248.76666666666665,,-130.8240365618625
7465,248.79999999999998,,-145.53483187428947
7466,248.83333333333334,,-158.2041069142663
7467,248.86666666666667,,-162.4840532757284
7468,248.9,,-147.6201500851084
7469,248.93333333333334,,-130.8822578602981
7470,248.96666666666667,,-116.33040617518667
7471,249,,-83.71093173597438
7472,249.03333333333333,,-40.286239207852184
7473,249.06666666666666,,-35.285794733465536
7474,249.1,,39.57868115483736
7475,249.13333333333333,,32.15495177355193
7476,249.16666666666666,,20.952212199223887
7477,249.2,,-5.774952913337838
7478,249.23333333333332,,-42.8953705503072
7479,249.26666666666665,,-66.39472853483245
7480,249.29999999999998,,-77.18991590553466
7481,249.33333333333334,,-91.30938550861116
7482,249.36666666666667,,-85.15070027481754
7483,249.4,,-129.92491376238172
7484,249.43333333333334,,-136.8231996029822
7485,249.46666666666667,,-151.72544517218734
7486,249.5,,-159.81365032747212
7487,249.53333333333333,,-162.55448643905933
7488,249.56666666666666,,-156.64061211009138
7489,249.6,,-126.10180327616018
7490,249.63333333333333,,-139.00827122201235
7491,249.66666666666666,,-84.68507011209509
7492,249.7,,-47.35215537508639
7493,249.73333333333332,,-16.61953148214227
7494,249.76666666666665,,15.580580571487399
7495,249.79999999999998,,53.752505191901754
7496,249.83333333333334,,66.31853627547436
7497,249.86666666666667,,71.73320793344702
7498,249.9,,73.35791666159231
7499,249.93333333333334,,65.00962274029328
7500,249.96666666666667,,31.74944526944518
7501,250,,-9.035742945652366
7502,250.03333333333333,,-36.253746309594604
7503,250.06666666666666,,-56.579450839950994
7504,250.1,,-84.71432506462698
7505,250.13333333333333,,-87.31047416239679
7506,250.16666666666666,,-96.46726264363988
7507,250.2,,-101.84255911680022
7508,250.23333333333332,,-63.96739151434306
7509,250.26666666666665,,-73.16990082016804
7510,250.29999999999998,,-9.847051152800692
7511,250.33333333333334,,11.070610540993602
7512,250.36666666666667,,43.443752067810316
7513,250.4,,77.70704353917445
7514,250.43333333333334,,67.14909790248471
7515,250.46666666666667,,69.29640357255651
7516,250.5,,67.09337201458396
7517,250.53333333333333,,54.783626174840556
7518,250.56666666666666,,20.51490372682925
7519,250.6,,-25.464594056828133
7520,250.63333333333333,,-39.5183122825645
7521,250.66666666666666,,-62.74506382976776
7522,250.7,,-81.79844806013945
7523,250.73333333333332,,-89.91808631113986
7524,250.76666666666665,,-85.29028623784316
7525,250.79999999999998,,-61.254467154490875
7526,250.83333333333334,,-48.429712411565475
7527,250.86666666666667,,-46.60127951544219
7528,250.9,,18.088803042241405
7529,250.93333333333334,,32.62361545644832
7530,250.96666666666667,,49.24357352847645
7531,251,,58.58471381343896
7532,251.03333333333333,,61.99110323645252
7533,251.06666666666666,,31.474400047017454
7534,251.1,,9.848369475697417
7535,251.13333333333333,,27.189601367739513
7536,251.16666666666666,,48.88247624651499
7537,251.2,,75.13580577921174
7538,251.23333333333332,,86.51996138434428
7539,251.26666666666665,,94.79822036123265
7540,251.29999999999998,,95.4418124042149
7541,251.33333333333334,,85.51468596170123
7542,251.36666666666667,,68.67536368247173
7543,251.4,,28.658123707545364
7544,251.43333333333334,,-7.747597221286759
7545,251.46666666666667,,-7.7595937481208
7546,251.5,,-35.48857724287579
7547,251.53333333333333,,-52.112917964449274
7548,251.56666666666666,,-56.32970411655304
7549,251.6,,-41.006618797746846
7550,251.63333333333333,,-20.99044065465386
7551,251.66666666666666,,11.724925042868563
7552,251.7,,47.53261220277983
7553,251.73333333333332,,58.324076142624115
7554,251.76666666666665,,72.95727351335087
7555,251.79999999999998,,80.0760675185075
7556,251.83333333333334,,85.52554965076854
7557,251.86666666666667,,78.00405561571478
7558,251.9,,51.89605924489568
7559,251.93333333333334,,25.063272144739006
7560,251.96666666666667,,-5.455459907745006
7561,252,,-38.945681009337285
7562,252.03333333333333,,-33.26328045018729
7563,252.06666666666666,,-64.31148199712561
7564,252.1,,-59.433381491165946
7565,252.13333333333333,,-45.18445896335082
7566,252.16666666666666,,-13.583179191049389
7567,252.2,,17.65664952400036
7568,252.23333333333332,,51.24584363020074
7569,252.26666666666665,,62.678214349042406
7570,252.29999999999998,,59.65272961938691
7571,252.33333333333334,,81.6112314456333
7572,252.36666666666667,,86.08190267088916
7573,252.4,,85.01842536222755
7574,252.43333333333334,,51.18682943089453
7575,252.46666666666667,,41.524405789660236
7576,252.5,,15.34742243901394
7577,252.53333333333333,,-8.358406637437454
7578,252.56666666666666,,-24.298014021919155
7579,252.6,,-22.645156281117913
7580,252.63333333333333,,-20.999071285973994
7581,252.66666666666666,,-6.086933851192772
7582,252.7,,-8.710291551232721
7583,252.73333333333332,,-17.055771785993297
7584,252.76666666666665,,-22.59950964455635
7585,252.79999999999998,,-63.11711327285311
7586,252.83333333333334,,-70.5503594902239
7587,252.86666666666667,,-84.9389309620477
7588,252.9,,-101.77474825571792
7589,252.93333333333334,,-91.41543972272284
7590,252.96666666666667,,-58.269016236279846
7591,253,,-64.01259355187891
7592,253.03333333333333,,-31.757686153851573
7593,253.06666666666666,,2.69159759370514
7594,253.1,,18.79415317701178
7595,253.13333333333333,,16.03197300164805
7596,253.16666666666666,,12.935516299857404
7597,253.2,,5.441675909372381
7598,253.23333333333332,,-15.610332384649237
7599,253.26666666666665,,-41.28612809848185
7600,253.29999999999998,,-54.18159215279597
7601,253.33333333333334,,-70.23818218159629
7602,253.36666666666667,,-89.6897237449635
7603,253.4,,-104.72886937163065
7604,253.43333333333334,,-91.5459928392909
7605,253.46666666666667,,-78.7757303252375
7606,253.5,,-53.01618568110859
7607,253.53333333333333,,-38.436813916498686
7608,253.56666666666666,,-8.00166207418154
7609,253.6,,2.221532271362323
7610,253.63333333333333,,54.426391560354936
7611,253.66666666666666,,47.89603348004795
7612,253.7,,20.26121207292694
7613,253.73333333333332,,-2.6013777325415943
7614,253.76666666666665,,-20.184438602690687
7615,253.79999999999998,,-36.795663509857484
7616,253.83333333333334,,-75.97672856810222
7617,253.86666666666667,,-87.39812161708353
7618,253.9,,-93.83389430147508
7619,253.93333333333334,,-92.09266595470523
7620,253.96666666666667,,-83.96234372287267
7621,254,,-61.221176497138266
7622,254.03333333333333,,-13.570565114870977
7623,254.06666666666666,,12.19388007841733
7624,254.1,,28.763626006096874
7625,254.13333333333333,,24.45428801499362
7626,254.16666666666666,,27.23930701221812
7627,254.2,,14.96441193609803
7628,254.23333333333332,,10.247140344742634
7629,254.26666666666665,,25.027370996287104
7630,254.29999999999998,,43.53450829403138
7631,254.33333333333334,,50.95361319904982
7632,254.36666666666667,,114.09306258783506
7633,254.4,,122.41763862364088
7634,254.43333333333334,,119.43643359045434
7635,254.46666666666667,,101.9343082140148
7636,254.5,,92.18669430466842
7637,254.53333333333333,,79.69283358751318
7638,254.56666666666666,,60.29141309339168
7639,254.6,,18.402241403614067
7640,254.63333333333333,,-25.03417718307662
7641,254.66666666666666,,-62.307818258759475
7642,254.7,,-64.45626411979003
7643,254.73333333333332,,-43.35995587636097
7644,254.76666666666665,,-18.649427834989215
7645,254.79999999999998,,34.960003015032065
7646,254.83333333333334,,47.36492539916796
7647,254.86666666666667,,75.09702938454657
7648,254.9,,87.72318133803239
7649,254.93333333333334,,98.09480563352287
7650,254.96666666666667,,107.8931329933381
7651,255,,94.35453298516282
7652,255.03333333333333,,45.490955036995196
7653,255.06666666666666,,10.79112444237204
7654,255.1,,-14.385746025476505
7655,255.13333333333333,,-6.525540700097933
7656,255.16666666666666,,-21.623079468871
7657,255.2,,-47.29699307551962
7658,255.23333333333332,,-51.026237010248394
7659,255.26666666666665,,-34.95355019672339
7660,255.29999999999998,,-17.382464815150627
7661,255.33333333333334,,10.700023919376736
7662,255.36666666666667,,21.43605788605242
7663,255.4,,39.707282242320126
7664,255.43333333333334,,53.846855797742016
7665,255.46666666666667,,59.058075985456775
7666,255.5,,45.90121012724145
7667,255.53333333333333,,21.388820740682668
7668,255.56666666666666,,9.13330093227449
7669,255.6,,4.043956179942401
7670,255.63333333333333,,-17.800271380237163
7671,255.66666666666666,,-22.45068259125028
7672,255.7,,-39.05702001340477
7673,255.73333333333332,,-45.06170543452389
7674,255.76666666666665,,-27.317716314031376
7675,255.79999999999998,,-13.358930248191317
7676,255.83333333333334,,-2.5565682793338627
7677,255.86666666666667,,-0.6203334796379512
7678,255.9,,-6.803795016863069
7679,255.93333333333334,,-11.194697228109298
7680,255.96666666666667,,-12.646823020695797
7681,256,,-15.705526251336888
7682,256.0333333333333,,-17.068120116828492
7683,256.06666666666666,,-7.941124555654864
7684,256.1,,-5.668776177529336
7685,256.1333333333333,,-4.267892760957119
7686,256.1666666666667,,1.241431996678408
7687,256.2,,1.2246020958576551
7688,256.23333333333335,,2.6893823718759555
7689,256.26666666666665,,-0.9573535217826313
7690,256.3,,0.9427096434969593
7691,256.3333333333333,,-4.180101115991099
7692,256.3666666666667,,-6.334479383497933
7693,256.4,,-25.037806451134585
7694,256.43333333333334,,-46.84112813769716
7695,256.46666666666664,,-69.89278381179109
7696,256.5,,-96.13316246632236
7697,256.5333333333333,,-95.0798702015234
7698,256.56666666666666,,-78.46785340140325
7699,256.6,,-65.67444279340606
7700,256.6333333333333,,-34.84034450821127
7701,256.6666666666667,,-16.927955280563953
7702,256.7,,24.93061167625105
7703,256.73333333333335,,44.41651433749031
7704,256.76666666666665,,57.259618419136075
7705,256.8,,70.59988968140236
7706,256.8333333333333,,52.28781894532393
7707,256.8666666666667,,34.92183827259139
7708,256.9,,14.118695388862694
7709,256.93333333333334,,-9.149137792628236
7710,256.96666666666664,,-41.61394544890456
7711,257,,-71.4967250367087
7712,257.0333333333333,,-93.49676410484562
7713,257.06666666666666,,-84.71594306796702
7714,257.1,,-72.90965566677477
7715,257.1333333333333,,-36.22108568318241
7716,257.1666666666667,,-20.69855172301608
7717,257.2,,28.994824277361452
7718,257.23333333333335,,44.996555602766094
7719,257.26666666666665,,66.26380516415038
7720,257.3,,58.69108289602224
7721,257.3333333333333,,43.83951915894826
7722,257.3666666666667,,20.428173749212018
7723,257.4,,-10.735046290512063
7724,257.43333333333334,,-44.07847016695197
7725,257.46666666666664,,-49.50135234934994
7726,257.5,,-64.52215886022148
7727,257.5333333333333,,-82.12379370241517
7728,257.56666666666666,,-116.58761852696642
7729,257.6,,-110.53285297879148
7730,257.6333333333333,,-77.40105777505168
7731,257.6666666666667,,-63.10119002706171
7732,257.7,,-46.03175028893748
7733,257.73333333333335,,-23.995576272375764
7734,257.76666666666665,,-3.032472701497348
7735,257.8,,29.406919030263676
7736,257.8333333333333,,66.9925734718867
7737,257.8666666666667,,57.2964156008387
7738,257.9,,36.43300213183399
7739,257.93333333333334,,20.488879081592575
7740,257.96666666666664,,-3.843420284140316
7741,258,,-56.3041613271039
7742,258.0333333333333,,-56.94774730259398
7743,258.06666666666666,,-72.68024441786316
7744,258.1,,-91.5892409420263
7745,258.1333333333333,,-89.48202952150399
7746,258.1666666666667,,-58.79313662234235
7747,258.2,,-37.0082637924546
7748,258.23333333333335,,-21.78120400450479
7749,258.26666666666665,,2.0381686107738592
7750,258.3,,59.08775576074766
7751,258.3333333333333,,73.20795176004265
7752,258.3666666666667,,80.01224827933724
7753,258.4,,76.89952145879793
7754,258.43333333333334,,37.10313883830023
7755,258.46666666666664,,-5.896105894795462
7756,258.5,,-55.26403738651402
7757,258.5333333333333,,-76.16159541645273
7758,258.56666666666666,,-79.65660595035612
7759,258.6,,-86.39119651931348
7760,258.6333333333333,,-69.99039528834804
7761,258.6666666666667,,-45.99914207367559
7762,258.7,,-11.161569789672237
7763,258.73333333333335,,7.6183894862048
7764,258.76666666666665,,26.48111094855735
7765,258.8,,60.51142364438728
7766,258.8333333333333,,84.15937563621313
7767,258.8666666666667,,67.0460649544225
7768,258.9,,44.88141378405405
7769,258.93333333333334,,2.7080515102535787
7770,258.96666666666664,,-18.122342547075974
7771,259,,-56.22787471999621
7772,259.0333333333333,,-76.83817547002688
7773,259.06666666666666,,-100.26759154382975
7774,259.1,,-99.24532159647595
7775,259.1333333333333,,-86.59515246577466
7776,259.1666666666667,,-61.10081986311082
7777,259.2,,-30.28434915697891
7778,259.23333333333335,,2.507580512039862
7779,259.26666666666665,,42.43174871195347
7780,259.3,,61.99272433804289
7781,259.3333333333333,,72.15274460099404
7782,259.3666666666667,,60.71749689808771
7783,259.4,,37.85143574840581
7784,259.43333333333334,,-5.667167797083748
7785,259.46666666666664,,-40.78228711295732
7786,259.5,,-74.04219112389423
7787,259.5333333333333,,-70.10855733942849
7788,259.56666666666666,,-100.44192269771263
7789,259.6,,-102.14778138037249
7790,259.6333333333333,,-106.81339959826204
7791,259.6666666666667,,-92.11056144691405
7792,259.7,,-82.46173947088947
7793,259.73333333333335,,-60.10706509864416
7794,259.76666666666665,,-26.550041258526768
7795,259.8,,-8.60932196917503
7796,259.8333333333333,,14.591244527063424
7797,259.8666666666667,,44.46898708303874
7798,259.9,,55.317857495328006
7799,259.93333333333334,,43.85462088058313
7800,259.96666666666664,,26.017141525386354
7801,260,,-22.595632213026438
7802,260.0333333333333,,-38.39496066531536
7803,260.06666666666666,,-58.838407097780234
7804,260.1,,-75.6376570209007
7805,260.1333333333333,,-101.12739358565446
7806,260.1666666666667,,-105.75837268017698
7807,260.2,,-92.07288982481309
7808,260.23333333333335,,-72.94535794349382
7809,260.26666666666665,,-22.809081885146608
7810,260.3,,0.22652365383235415
7811,260.3333333333333,,46.81754498401664
7812,260.3666666666667,,69.9256357147557
7813,260.4,,71.4987624374651
7814,260.43333333333334,,71.35620102562771
7815,260.46666666666664,,55.05098667188486
7816,260.5,,29.45576484492006
7817,260.5333333333333,,-0.41291985752072435
7818,260.56666666666666,,-49.17711228149617
7819,260.6,,-69.14472689993235
7820,260.6333333333333,,-85.10976489225176
7821,260.6666666666667,,-108.17632957027432
7822,260.7,,-103.76492965736406
7823,260.73333333333335,,-92.93158607630023
7824,260.76666666666665,,-62.12121986653921
7825,260.8,,-20.29081497056815
7826,260.8333333333333,,9.402160202317654
7827,260.8666666666667,,40.13720527835794
7828,260.9,,62.79568732377311
7829,260.93333333333334,,68.31675864001076
7830,260.96666666666664,,54.16756822930411
7831,261,,19.292432127965547
7832,261.0333333333333,,-13.575099235825489
7833,261.06666666666666,,-50.032275579537476
7834,261.1,,-76.3723408955808
7835,261.1333333333333,,-93.72107803010672
7836,261.1666666666667,,-107.19065861896844
7837,261.2,,-105.08716011233598
7838,261.23333333333335,,-101.41904338972265
7839,261.26666666666665,,-70.9995220225699
7840,261.3,,-48.551881148156
7841,261.3333333333333,,-8.212810708453006
7842,261.3666666666667,,4.972356910128067
7843,261.4,,38.535107517192415
7844,261.43333333333334,,56.346755023683315
7845,261.46666666666664,,62.56321336795966
7846,261.5,,65.08987434403096
7847,261.5333333333333,,36.89280001532775
7848,261.56666666666666,,1.2494113388955301
7849,261.6,,-16.619996339771046
7850,261.6333333333333,,-66.25877576104993
7851,261.6666666666667,,-103.4854598712747
7852,261.7,,-120.48788904333084
7853,261.73333333333335,,-132.90741719768764
7854,261.76666666666665,,-129.6412485011109
7855,261.8,,-107.66456313239202
7856,261.8333333333333,,-71.4301431692402
7857,261.8666666666667,,-12.35029743758818
7858,261.9,,12.660474640911696
7859,261.93333333333334,,41.40838933949602
7860,261.96666666666664,,57.56953152115689
7861,262,,69.74070300573783
7862,262.0333333333333,,55.210209438722856
7863,262.06666666666666,,22.797986866301397
7864,262.1,,-8.204609300818223
7865,262.1333333333333,,-40.88649182416969
7866,262.1666666666667,,-75.24917652031897
7867,262.2,,-87.80864733633999
7868,262.23333333333335,,-112.32046331056128
7869,262.26666666666665,,-121.98507729026379
7870,262.3,,-97.14110434874573
7871,262.3333333333333,,-74.73558339427491
7872,262.3666666666667,,-53.35415533428684
7873,262.4,,-40.03524544902694
7874,262.43333333333334,,19.645739331065197
7875,262.46666666666664,,29.47128380691325
7876,262.5,,40.41260699521596
7877,262.5333333333333,,57.14779093179517
7878,262.56666666666666,,62.99242584866319
7879,262.6,,41.52444109159647
7880,262.6333333333333,,0.564481170643323
7881,262.6666666666667,,-19.408589859945145
7882,262.7,,-47.69032656906721
7883,262.73333333333335,,-70.01037501072113
7884,262.76666666666665,,-85.84282163590231
7885,262.8,,-104.87162613118221
7886,262.8333333333333,,-103.91787272785099
7887,262.8666666666667,,-80.57288513491709
7888,262.9,,-46.31147860726418
7889,262.93333333333334,,-16.91899225206671
7890,262.96666666666664,,9.861823341771988
7891,263,,46.29200362324279
7892,263.0333333333333,,69.40767510346001
7893,263.06666666666666,,86.2684624781031
7894,263.1,,92.78886079004866
7895,263.1333333333333,,84.39829845143242
7896,263.1666666666667,,31.374176369582987
7897,263.2,,-17.57863570213896
7898,263.23333333333335,,-46.402494014218426
7899,263.26666666666665,,-72.57482661448424
7900,263.3,,-90.22897563199058
7901,263.3333333333333,,-78.78688024653124
7902,263.3666666666667,,-69.24129447311118
7903,263.4,,-56.133318960199574
7904,263.43333333333334,,-32.97276561907813
7905,263.46666666666664,,-5.3865205219639645
7906,263.5,,27.184608196062918
7907,263.5333333333333,,47.16849510583972
7908,263.56666666666666,,94.20276328367636
7909,263.6,,104.27089969480438
7910,263.6333333333333,,99.84442455027579
7911,263.6666666666667,,79.47176653898916
7912,263.7,,31.075623047011412
7913,263.73333333333335,,-6.10225989615531
7914,263.76666666666665,,-34.67579708839059
7915,263.8,,-56.69095513666378
7916,263.8333333333333,,-75.24261426028069
7917,263.8666666666667,,-70.01674304950815
7918,263.9,,-57.403636201180284
7919,263.93333333333334,,-40.62586120951467
7920,263.96666666666664,,-18.88327854234307
7921,264,,-5.142334973826541
7922,264.0333333333333,,23.140614256435573
7923,264.06666666666666,,42.425538315904525
7924,264.1,,67.77365780408272
7925,264.1333333333333,,121.15699708864615
7926,264.1666666666667,,110.47289087867418
7927,264.2,,100.41675797690165
7928,264.23333333333335,,63.032005297907084
7929,264.26666666666665,,11.848058663096802
7930,264.3,,-14.258302604910543
7931,264.3333333333333,,-49.94438474701914
7932,264.3666666666667,,-75.28248370017081
7933,264.4,,-88.32100807008912
7934,264.43333333333334,,-81.28735538389104
7935,264.46666666666664,,-60.316285576993984
7936,264.5,,-36.02287821269138
7937,264.5333333333333,,10.528384923754095
7938,264.56666666666666,,37.987803827402665
7939,264.6,,64.90515248075769
7940,264.6333333333333,,86.28483963406497
7941,264.6666666666667,,103.24667023110295
7942,264.7,,113.08286874592588
7943,264.73333333333335,,100.14450709661938
7944,264.76666666666665,,50.97790096651232
7945,264.8,,13.0660707849024
7946,264.8333333333333,,-31.442622961646485
7947,264.8666666666667,,-55.38544987921497
7948,264.9,,-88.14517906312241
7949,264.93333333333334,,-92.84759673934121
7950,264.96666666666664,,-92.05523731428266
7951,265,,-61.13130431093446
7952,265.0333333333333,,-29.922035307686485
7953,265.06666666666666,,-25.47799676832489
7954,265.1,,2.553017045800139
7955,265.1333333333333,,39.52645078800309
7956,265.1666666666667,,68.62871356729765
7957,265.2,,89.46815661621362
7958,265.23333333333335,,102.31519842234297
7959,265.26666666666665,,68.58380606961914
7960,265.3,,40.23324186472183
7961,265.3333333333333,,2.345828245231027
7962,265.3666666666667,,-39.506399673013064
7963,265.4,,-68.33691145010425
7964,265.43333333333334,,-94.26816311395731
7965,265.46666666666664,,-106.96671964545553
7966,265.5,,-120.18048426454094
7967,265.5333333333333,,-115.51560474705731
7968,265.56666666666666,,-88.4423494644091
7969,265.6,,-42.0489462137844
7970,265.6333333333333,,-4.843485121827672
7971,265.6666666666667,,10.272480245136174
7972,265.7,,50.98349958459785
7973,265.73333333333335,,53.87740723876045
7974,265.76666666666665,,86.66707281198214
7975,265.8,,105.41572700855642
7976,265.8333333333333,,108.04823354037197
7977,265.8666666666667,,80.61777710544474
7978,265.9,,38.17995657261274
7979,265.93333333333334,,0.31494403925102915
7980,265.96666666666664,,-28.031043907248257
7981,266,,-56.9390500026306
7982,266.0333333333333,,-96.34474276570798
7983,266.06666666666666,,-114.93606929063681
7984,266.1,,-128.2845615268727
7985,266.1333333333333,,-135.89425369735005
7986,266.1666666666667,,-154.5199498747165
7987,266.2,,-153.82088504201877
7988,266.23333333333335,,-134.02229926723558
7989,266.26666666666665,,-95.46592944514786
7990,266.3,,-57.97241407431894
7991,266.3333333333333,,-35.81223685325515
7992,266.3666666666667,,19.880109544397087
7993,266.4,,54.081311329294834
7994,266.43333333333334,,63.747976529302036
7995,266.46666666666664,,47.38081556777969
7996,266.5,,29.80124920068021
7997,266.5333333333333,,-6.670220954366313
7998,266.56666666666666,,-31.258285723980777
7999,266.6,,-52.87928979082608
8000,266.6333333333333,,-72.16973304423985
8001,266.6666666666667,,-105.17128264803591
8002,266.7,,-114.8061264391636
8003,266.73333333333335,,-118.73291044263432
8004,266.76666666666665,,-106.92394708021278
8005,266.8,,-80.68664171893798
8006,266.8333333333333,,-62.29832055421332
8007,266.8666666666667,,-25.82769969215495
8008,266.9,,37.91211906755743
8009,266.93333333333334,,53.2017283577626
8010,266.96666666666664,,85.58004541470267
8011,267,,89.80583679996847
8012,267.0333333333333,,78.89010453014258
8013,267.06666666666666,,47.23637014685578
8014,267.1,,13.602319169967739
8015,267.1333333333333,,-55.280951704259124
8016,267.1666666666667,,-68.13271461192505
8017,267.2,,-87.60446476349298
8018,267.23333333333335,,-110.25776236398355
8019,267.26666666666665,,-131.46920022033655
8020,267.3,,-151.8547608825225
8021,267.3333333333333,,-158.06095522346686
8022,267.3666666666667,,-146.6226104896745
8023,267.4,,-101.38473843554532
8024,267.43333333333334,,-63.50504868119479
8025,267.46666666666664,,-46.5125073397207
8026,267.5,,6.423097200513638
8027,267.5333333333333,,24.836818571877313
8028,267.56666666666666,,50.89936848126197
8029,267.6,,76.50056402994107
8030,267.6333333333333,,88.59433501949974
8031,267.6666666666667,,63.606223401724385
8032,267.7,,13.433936510620507
8033,267.73333333333335,,-17.499497661400422
8034,267.76666666666665,,-45.742674153643726
8035,267.8,,-74.2651255531817
8036,267.8333333333333,,-91.12133621533808
8037,267.8666666666667,,-100.95007937554539
8038,267.9,,-91.83648054376029
8039,267.93333333333334,,-69.11507057241512
8040,267.96666666666664,,-36.92433187761102
8041,268,,-22.301922969398845
8042,268.0333333333333,,37.72199376671858
8043,268.06666666666666,,65.16983002388525
8044,268.1,,87.98349602084265
8045,268.1333333333333,,96.21697001408143
8046,268.1666666666667,,56.94457117716582
8047,268.2,,26.858142933909722
8048,268.23333333333335,,-5.771938447022222
8049,268.26666666666665,,-52.218980875764586
8050,268.3,,-83.22234972387511
8051,268.3333333333333,,-99.47522363504578
8052,268.3666666666667,,-119.27376493085035
8053,268.4,,-120.93980771934885
8054,268.43333333333334,,-107.31253052175136
8055,268.46666666666664,,-68.34446553887612
8056,268.5,,-41.87033304654511
8057,268.5333333333333,,-1.7866714850836298
8058,268.56666666666666,,35.58198418662314
8059,268.6,,36.582885730578305
8060,268.6333333333333,,66.01641145480365
8061,268.6666666666667,,72.5404494554678
8062,268.7,,54.731743948669255
8063,268.73333333333335,,28.19237551613364
8064,268.76666666666665,,-6.309428481482772
8065,268.8,,-37.96820684088851
8066,268.8333333333333,,-69.56184830562826
8067,268.8666666666667,,-94.40442912192516
8068,268.9,,-116.97068954630572
8069,268.93333333333334,,-119.64928920195308
8070,268.96666666666664,,-122.70596306324242
8071,269,,-108.68847506190028
8072,269.0333333333333,,-95.26648315384595
8073,269.06666666666666,,-59.37540584064437
8074,269.1,,13.792394259989731
8075,269.1333333333333,,22.494804516433188
8076,269.1666666666667,,58.09539239938282
8077,269.2,,90.8433251676919
8078,269.23333333333335,,94.17466825636139
8079,269.26666666666665,,87.86574439629796
8080,269.3,,64.6509679574856
8081,269.3333333333333,,22.787971949872297
8082,269.3666666666667,,-14.79052204335301
8083,269.4,,-57.29122753068356
8084,269.43333333333334,,-84.19827272551818
8085,269.46666666666664,,-101.98088055639244
8086,269.5,,-112.71869023707858
