"Worm Data","Position (um) of Centroid"
"Sequence","capture-0001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y"
77291,2576.3333333333335,,,1487.272236266706,509.5219396770574
77292,2576.366666666667,,,1487.8664270176278,509.7695295223573
77293,2576.4,,,1488.1749917380941,508.79278226159454
77294,2576.4333333333334,,,1488.2217725819614,507.6851592932669
77295,2576.4666666666667,,,1488.5782085924259,506.71583482023107
77296,2576.5,,,1489.0523457459162,505.6414944060389
77297,2576.5333333333333,,,1489.8888034471652,504.58565834294154
77298,2576.5666666666666,,,1490.0250249687913,503.34841462606437
77299,2576.6,,,1490.2802690480598,502.4135580945026
77300,2576.633333333333,,,1490.6287557145502,502.0143534249048
77301,2576.6666666666665,,,1489.933750351248,502.19666572772303
77302,2576.7,,,1489.029013141532,502.0776082490827
77303,2576.733333333333,,,1488.1314512088125,502.38868590360994
77304,2576.7666666666664,,,1487.3192429986036,502.8993943263754
77305,2576.8,,,1487.8275464198925,504.1386539150699
77306,2576.8333333333335,,,1487.1361316542452,504.7825020859898
77307,2576.866666666667,,,1486.9705984790023,505.1045159993248
77308,2576.9,,,1486.6775686228825,505.35280334667414
77309,2576.9333333333334,,,1486.3062254493661,505.3004452200471
77310,2576.9666666666667,,,1486.1247936547697,505.54997637297174
77311,2577,,,1486.1941830930336,504.6786354858557
77312,2577.0333333333333,,,1486.583540403456,504.4716366437183
77313,2577.0666666666666,,,1487.2957243548701,503.98515504990223
77314,2577.1,,,1487.9004368261624,503.7975677429838
77315,2577.133333333333,,,1488.5406194071536,501.90626008297977
77316,2577.1666666666665,,,1489.1893492042768,501.58328280450974
77317,2577.2,,,1489.781793460048,500.94897753832424
77318,2577.233333333333,,,1489.9284068621712,499.96139054554965
77319,2577.2666666666664,,,1490.1351051949382,499.87920469664436
77320,2577.3,,,1489.8687520083568,499.29127525935155
77321,2577.3333333333335,,,1488.8167953881343,499.37767254196615
77322,2577.366666666667,,,1488.0090553458913,500.53506671834566
77323,2577.4,,,1487.5885421651678,500.96242680549994
77324,2577.4333333333334,,,1486.9296439970828,501.14019165222794
77325,2577.4666666666667,,,1486.1361204474215,500.83536236323425
77326,2577.5,,,1485.9495644526917,501.2305576767203
77327,2577.5333333333333,,,1485.7120013373146,501.64182189317626
77328,2577.5666666666666,,,1484.5436867750927,500.8912155704613
77329,2577.6,,,1485.4525253116026,501.75575340214414
77330,2577.633333333333,,,1485.4239107707135,501.3988803340203
77331,2577.6666666666665,,,1485.6633506555377,500.8305262225938
77332,2577.7,,,1486.3390100014087,499.7684867823323
77333,2577.733333333333,,,1487.0801552308576,499.48976775071515
77334,2577.7666666666664,,,1487.9718289920406,499.04111998093003
77335,2577.8,,,1489.01712497307,498.32458706668945
77336,2577.8333333333335,,,1489.928580288024,497.9471769432066
77337,2577.866666666667,,,1490.5325058276717,497.71536196057036
77338,2577.9,,,1490.7368408615885,497.695598766456
77339,2577.9333333333334,,,1490.0067505237316,497.177074620854
77340,2577.9666666666667,,,1488.921967121383,496.6919214033212
77341,2578,,,1488.307068334856,496.8838644449636
77342,2578.0333333333333,,,1487.762055377842,497.28963145754324
77343,2578.0666666666666,,,1487.8233010850515,498.0336102589588
77344,2578.1,,,1488.0946608886234,498.1613539766836
77345,2578.133333333333,,,1488.2646221073278,498.1537968675025
77346,2578.1666666666665,,,1488.256317269313,498.5807839758111
77347,2578.2,,,1487.870943156378,497.85988132249486
77348,2578.233333333333,,,1487.6800584473697,497.4219534148699
77349,2578.2666666666664,,,1487.0036665391758,496.02858385849777
77350,2578.3,,,1486.9294069127714,495.88594623762174
77351,2578.3333333333335,,,1486.7037196729982,495.90673022224746
77352,2578.366666666667,,,1486.9315959202108,495.2270031088433
77353,2578.4,,,1486.7147275874777,495.33415673612285
77354,2578.4333333333334,,,1485.9388408946095,495.9047792727581
77355,2578.4666666666667,,,1485.1816082079179,495.7323783365157
77356,2578.5,,,1484.53513873874,495.5753303019535
77357,2578.5333333333333,,,1485.031093869158,495.7782212031616
77358,2578.5666666666666,,,1485.1186338504424,495.82997058800834
77359,2578.6,,,1485.1100875711634,494.9616454013658
77360,2578.633333333333,,,1485.5126345375088,494.71645309157384
77361,2578.6666666666665,,,1486.2877515135206,493.9306670463093
77362,2578.7,,,1487.0882683318573,492.3132590799605
77363,2578.733333333333,,,1487.6782530258076,492.70937184732566
77364,2578.7666666666664,,,1488.2519761898209,491.90245989775303
77365,2578.8,,,1488.4185761848642,491.6467431883632
77366,2578.8333333333335,,,1488.677842761616,491.6828509786417
77367,2578.866666666667,,,1488.6736216183435,491.6709161927065
77368,2578.9,,,1488.2639335134631,491.8540444616508
77369,2578.9333333333334,,,1486.2711245032888,490.97191818879037
77370,2578.9666666666667,,,1485.2739981249563,491.1295782123991
77371,2579,,,1484.5582260645208,491.77523262640034
77372,2579.0333333333333,,,1483.5399823908847,491.7097093739594
77373,2579.0666666666666,,,1482.2476310160707,491.86258836208367
77374,2579.1,,,1481.6061099593367,492.1615235719564
77375,2579.133333333333,,,1480.833918667403,492.2401690348636
77376,2579.1666666666665,,,1479.8272261843765,492.2740472556559
77377,2579.2,,,1480.4307887594903,493.12485125922217
77378,2579.233333333333,,,1480.5228066242337,493.49000390423066
77379,2579.2666666666664,,,1480.4887629686866,492.1526604475175
77380,2579.3,,,1481.281113695558,493.0598135728451
77381,2579.3333333333335,,,1482.2789666656606,492.8789202823141
77382,2579.366666666667,,,1482.9006623150633,491.60261734235246
77383,2579.4,,,1483.4542856382468,491.6950849838886
77384,2579.4333333333334,,,1485.1722565001048,491.6959379680668
77385,2579.4666666666667,,,1485.2351185924006,490.8478454729343
77386,2579.5,,,1485.5345846265013,489.6992293809924
77387,2579.5333333333333,,,1485.9589936430855,488.8809413582899
77388,2579.5666666666666,,,1486.558800805829,488.882158321863
77389,2579.6,,,1486.9544878987292,488.00525472193453
77390,2579.633333333333,,,1487.6243710679935,488.5059346439057
77391,2579.6666666666665,,,1487.6407430712022,488.0552081856913
77392,2579.7,,,1487.7473403855952,487.8338212248357
77393,2579.733333333333,,,1487.5167748056826,488.026537819291
77394,2579.7666666666664,,,1486.392688614196,487.8346842124406
77395,2579.8,,,1485.4994889672073,488.4513930752257
77396,2579.8333333333335,,,1483.8268779181951,488.7728079536462
77397,2579.866666666667,,,1482.4246508186036,489.20042732256684
77398,2579.9,,,1480.2746465057173,489.0634689252829
77399,2579.9333333333334,,,1479.695596902117,489.9498429050723
77400,2579.9666666666667,,,1478.671540455947,489.2484091929666
77401,2580,,,1478.6043180783147,489.80784763456427
77402,2580.0333333333333,,,1478.49784772499,489.5793239460711
77403,2580.0666666666666,,,1479.463694029513,489.67730121280147
77404,2580.1,,,1479.9976626030916,489.0246180307745
77405,2580.133333333333,,,1480.8406338448199,487.8586118329415
77406,2580.1666666666665,,,1482.1213871722655,487.2999409133686
77407,2580.2,,,1482.7896921781103,486.62637148331055
77408,2580.233333333333,,,1483.5839249911428,485.26047164476563
77409,2580.2666666666664,,,1484.5418786347393,484.62297570619216
77410,2580.3,,,1485.3580796449032,483.622281584808
77411,2580.3333333333335,,,1485.9061411738157,483.30355253072366
77412,2580.366666666667,,,1486.2215620222921,483.1499990483485
77413,2580.4,,,1486.4484679156415,482.8745387819456
77414,2580.4333333333334,,,1486.5127625697223,483.2066771821678
77415,2580.4666666666667,,,1485.4264274637346,483.3931265994588
77416,2580.5,,,1484.0818296144955,483.8685137638481
77417,2580.5333333333333,,,1482.7225119333764,484.12264497637284
77418,2580.5666666666666,,,1481.6112802294094,485.00500905242734
77419,2580.6,,,1479.7701623371304,485.1401899999455
77420,2580.633333333333,,,1478.6468020423065,485.15765918474426
77421,2580.6666666666665,,,1478.0190622302284,485.67282616443845
77422,2580.7,,,1477.1984701684335,485.7442386449263
77423,2580.733333333333,,,1477.1341445725102,485.50678060949735
77424,2580.7666666666664,,,1477.2884538187939,485.5051376947565
77425,2580.8,,,1477.9116774211072,484.9004178934781
77426,2580.8333333333335,,,1478.7900809141142,484.2480634295207
77427,2580.866666666667,,,1479.6442259634832,483.32485391267346
77428,2580.9,,,1480.6701385017332,481.94099721345924
77429,2580.9333333333334,,,1481.866144352606,481.5112972382931
77430,2580.9666666666667,,,1483.0003785020353,481.0703257292555
77431,2581,,,1484.0471429279153,480.34032510101565
77432,2581.0333333333333,,,1485.115506440621,479.2950813281543
77433,2581.0666666666666,,,1485.8909751922367,478.9344665903725
77434,2581.1,,,1486.3740781628637,478.10167156246257
77435,2581.133333333333,,,1486.8069539163394,477.62763577347414
77436,2581.1666666666665,,,1487.3845354499633,477.89829636175637
77437,2581.2,,,1487.1080277770848,477.8178475979487
77438,2581.233333333333,,,1487.0857394171512,478.4844490269861
77439,2581.2666666666664,,,1485.7487915661407,478.3784314359443
77440,2581.3,,,1484.6601120708617,479.033875156779
77441,2581.3333333333335,,,1483.5622491092188,479.5536635672611
77442,2581.366666666667,,,1482.2721477342204,480.07657310966556
77443,2581.4,,,1480.2306213127197,480.122819971024
77444,2581.4333333333334,,,1479.5951295584364,480.3931739924119
77445,2581.4666666666667,,,1479.209322866218,480.8275454802085
77446,2581.5,,,1477.8171062171584,480.42943721069355
77447,2581.5333333333333,,,1477.0075690998478,480.4003413746136
77448,2581.5666666666666,,,1476.6088211811896,480.92399609953486
77449,2581.6,,,1476.5033066082733,481.1317223221092
77450,2581.633333333333,,,1475.1409117892142,480.6448804174422
77451,2581.6666666666665,,,1475.202979671529,480.7097053202542
77452,2581.7,,,1475.8779411793678,481.46974930608417
77453,2581.733333333333,,,1476.071736042807,481.4962834743053
77454,2581.7666666666664,,,1476.2093521303518,481.34600395118946
77455,2581.8,,,1476.0441034065564,480.71918436398914
77456,2581.8333333333335,,,1476.2123685094766,480.5183002092972
77457,2581.866666666667,,,1476.859770535671,480.5205255217377
77458,2581.9,,,1477.223931280544,480.0356252197121
77459,2581.9333333333334,,,1477.4734769304448,479.5071354731988
77460,2581.9666666666667,,,1478.062687645954,478.79250095572957
77461,2582,,,1478.5818995405261,478.2607313359574
77462,2582.0333333333333,,,1479.3844390362015,477.8078003332912
77463,2582.0666666666666,,,1480.434404950552,477.06786580692983
77464,2582.1,,,1481.2764796053154,476.32975453648896
77465,2582.133333333333,,,1481.6389804718626,475.95932356643425
77466,2582.1666666666665,,,1482.1718551869483,475.25961007095657
77467,2582.2,,,1482.5136738351011,474.77008332976243
77468,2582.233333333333,,,1482.8659212678092,474.50030622364216
77469,2582.2666666666664,,,1483.1121991781056,475.21281726277107
77470,2582.3,,,1482.688642303495,475.202297788607
77471,2582.3333333333335,,,1482.5488034918312,475.29510590630275
77472,2582.366666666667,,,1481.3110020249399,475.21389964888203
77473,2582.4,,,1479.5336990683193,475.47064844175475
77474,2582.4333333333334,,,1479.0539405274224,475.9863151719119
77475,2582.4666666666667,,,1476.7898976062086,476.67614893926043
77476,2582.5,,,1475.0108934651887,476.6627430160686
77477,2582.5333333333333,,,1474.080120730844,477.2473300550894
77478,2582.5666666666666,,,1473.3331760116223,477.8540416310286
77479,2582.6,,,1472.662238389766,477.6395175746711
77480,2582.633333333333,,,1472.579283951156,477.69894630743283
77481,2582.6666666666665,,,1472.0340607737915,477.6805848549991
77482,2582.7,,,1471.5478537071872,477.2867010888383
77483,2582.733333333333,,,1471.5294581921598,477.3718655688099
77484,2582.7666666666664,,,1471.4756770842118,477.75263739902425
77485,2582.8,,,1471.560228434746,477.7735771749051
77486,2582.8333333333335,,,1471.9913372198935,477.1870537426016
77487,2582.866666666667,,,1472.5177262636564,477.25677036847424
77488,2582.9,,,1472.969692339269,476.6691295782507
77489,2582.9333333333334,,,1473.644582564072,477.2979989871403
77490,2582.9666666666667,,,1474.716958161573,476.3476127245299
77491,2583,,,1476.3380023501372,475.6229197510809
77492,2583.0333333333333,,,1477.5875147180889,474.93220614144616
77493,2583.0666666666666,,,1479.2985299644604,474.310398805025
77494,2583.1,,,1480.4121707380475,473.6357122310817
77495,2583.133333333333,,,1481.6230531845945,473.09410970044337
77496,2583.1666666666665,,,1482.755737450112,472.3714418015484
77497,2583.2,,,1483.5828534189366,471.7585714657396
77498,2583.233333333333,,,1484.3587737968865,471.25561421693124
77499,2583.2666666666664,,,1484.752725503857,471.0624616650989
77500,2583.3,,,1485.1170553158065,471.6308857015281
77501,2583.3333333333335,,,1485.3185244873084,471.7640120477038
77502,2583.366666666667,,,1485.1885754566397,471.8351161066337
77503,2583.4,,,1484.6033869465655,471.90161697447525
77504,2583.4333333333334,,,1483.5840209250296,472.3829333717897
77505,2583.4666666666667,,,1481.791557400004,471.38989422053487
77506,2583.5,,,1480.0725407656553,471.3842329727195
77507,2583.5333333333333,,,1478.343492329339,471.3848620696649
77508,2583.5666666666666,,,1476.858852355243,471.9046645690282
77509,2583.6,,,1475.2448361931774,471.4833131044977
77510,2583.633333333333,,,1474.3396981063258,471.7440909393624
77511,2583.6666666666665,,,1473.274086402911,471.1034308089613
77512,2583.7,,,1472.5826994024853,471.07266611259524
77513,2583.733333333333,,,1471.8153024482674,470.84928682151553
77514,2583.7666666666664,,,1471.5768037614282,470.7904721970838
77515,2583.8,,,1472.1677365997139,470.7808370847588
77516,2583.8333333333335,,,1472.4827678839354,471.0920798339689
77517,2583.866666666667,,,1472.64408634987,471.37787356287095
77518,2583.9,,,1474.1180343322897,470.35326727691086
77519,2583.9333333333334,,,1475.0120301242441,470.73171983258476
77520,2583.9666666666667,,,1476.3603376473118,470.27354165510064
77521,2584,,,1477.912732100017,469.6461626560381
77522,2584.0333333333333,,,1478.8585614149172,469.60864341909655
77523,2584.0666666666666,,,1480.0844741300234,469.0269646098375
77524,2584.1,,,1481.0549545678282,468.120304090392
77525,2584.133333333333,,,1481.8333121926867,467.38015522593287
77526,2584.1666666666665,,,1482.5363055173932,466.7947577923385
77527,2584.2,,,1483.799511593418,466.93034212151656
77528,2584.233333333333,,,1483.579093122753,466.36460621205106
77529,2584.2666666666664,,,1483.8065275521142,466.2401463831641
77530,2584.3,,,1483.8696627256393,466.87507147651445
77531,2584.3333333333335,,,1483.373648146787,466.80455963616987
77532,2584.366666666667,,,1482.3454932196712,466.8434877853256
77533,2584.4,,,1481.3264040602949,467.0798822519871
77534,2584.4333333333334,,,1479.0385610417325,466.73642477889393
77535,2584.4666666666667,,,1477.620472014653,467.02884780987415
77536,2584.5,,,1476.486180389293,467.6851295937854
77537,2584.5333333333333,,,1476.3718430730748,467.8449866233507
77538,2584.5666666666666,,,1473.5703577703582,467.02807714442747
77539,2584.6,,,1472.8545973355706,467.16482466687376
77540,2584.633333333333,,,1472.590700922499,467.5841217617044
77541,2584.6666666666665,,,1472.7245504347802,466.99622113724445
77542,2584.7,,,1473.7518072290088,466.67177983212605
77543,2584.733333333333,,,1474.9869310079666,466.54655417995536
77544,2584.7666666666664,,,1476.527470389651,465.1117439137215
77545,2584.8,,,1477.5567880360968,464.558675003203
77546,2584.8333333333335,,,1478.771626296856,463.0035682456871
77547,2584.866666666667,,,1479.3104521016335,462.5550691989797
77548,2584.9,,,1480.6957618248787,462.2397499013782
77549,2584.9333333333334,,,1480.9584296757055,461.532955130612
77550,2584.9666666666667,,,1480.8567122740324,461.11157734356516
77551,2585,,,1481.1272328805953,461.2826079485992
77552,2585.0333333333333,,,1481.1263349820208,461.77434897919693
77553,2585.0666666666666,,,1479.6380758472617,462.012733001304
77554,2585.1,,,1477.6878967236444,462.192058904252
77555,2585.133333333333,,,1475.505620890085,463.0468203608916
77556,2585.1666666666665,,,1472.8092800998795,463.61638982625163
77557,2585.2,,,1470.9778853723299,463.550828120382
77558,2585.233333333333,,,1469.57461628771,462.3510126323017
77559,2585.2666666666664,,,1470.0176909251527,463.59083785886105
77560,2585.3,,,1468.847252784867,462.8611760298354
77561,2585.3333333333335,,,1468.866396735255,464.15684934952264
77562,2585.366666666667,,,1468.958313179277,464.09420230941805
77563,2585.4,,,1470.0481809832643,463.5137768097013
77564,2585.4333333333334,,,1471.4384163748239,462.231624897908
77565,2585.4666666666667,,,1472.7165629873916,461.1203284895323
77566,2585.5,,,1474.9432024135365,459.0954101137777
77567,2585.5333333333333,,,1477.3091447093605,456.27298231447026
77568,2585.5666666666666,,,1478.3526088639514,455.9863688539167
77569,2585.6,,,1478.0605412235768,454.16571699279575
77570,2585.633333333333,,,1478.9885918200591,455.7427550635348
77571,2585.6666666666665,,,1478.87782086434,455.06199082511625
77572,2585.7,,,1478.3705321079228,455.6455144210656
77573,2585.733333333333,,,1475.5002258597403,456.7179627152368
77574,2585.7666666666664,,,1471.3023109970352,457.7923727495154
77575,2585.8,,,1468.900034440409,458.3019539338843
77576,2585.8333333333335,,,1467.231863301388,458.47639459480524
77577,2585.866666666667,,,1466.3057915909685,458.13062720989547
77578,2585.9,,,1466.279045870427,458.62281642056996
77579,2585.9333333333334,,,1465.4522825639692,458.2999593838572
77580,2585.9666666666667,,,1464.780228014361,458.1094332122925
77581,2586,,,1464.6480375111328,457.9284340617703
77582,2586.0333333333333,,,1464.751182391758,457.62019711126504
77583,2586.0666666666666,,,1465.6070299467744,456.862493219111
77584,2586.1,,,1467.5406481413636,456.2056118333319
77585,2586.133333333333,,,1469.3378083555494,455.4512820509358
77586,2586.1666666666665,,,1470.9356144296112,455.53504830685847
77587,2586.2,,,1472.864605264257,454.05295675218645
77588,2586.233333333333,,,1473.5502447385788,454.688129931744
77589,2586.2666666666664,,,1473.9960728928463,454.3363515839467
77590,2586.3,,,1474.0080508025485,454.29440572207295
77591,2586.3333333333335,,,1474.5697880875905,454.23074877503745
77592,2586.366666666667,,,1475.0158390196113,454.4385101276
77593,2586.4,,,1475.008709246996,454.89207255291353
77594,2586.4333333333334,,,1474.2435940110697,453.1841474805733
77595,2586.4666666666667,,,1473.3752452837196,452.6212154221712
77596,2586.5,,,1472.1926294916707,452.02194083628274
77597,2586.5333333333333,,,1470.7045807017178,452.05775597284014
77598,2586.5666666666666,,,1469.331600435023,451.114963722762
77599,2586.6,,,1468.301997923255,451.1004738069571
77600,2586.633333333333,,,1467.4988227096378,449.6311570447017
77601,2586.6666666666665,,,1467.4845092789044,448.9594729446151
77602,2586.7,,,1467.39184130429,450.2816283458126
77603,2586.733333333333,,,1467.4868876959908,450.3003736299902
77604,2586.7666666666664,,,1469.6343659671738,450.0510787476137
77605,2586.8,,,1471.0392237454098,450.3108516899972
77606,2586.8333333333335,,,1472.9951310106612,450.0725358544196
77607,2586.866666666667,,,1474.3266122098044,450.3105527160217
77608,2586.9,,,1474.7968981907445,450.38429044091754
77609,2586.9333333333334,,,1475.7790491600972,450.41775557543747
77610,2586.9666666666667,,,1476.305731724963,450.80176536984754
77611,2587,,,1476.8665080695766,450.44302134800637
77612,2587.0333333333333,,,1476.5476931914113,450.43499831243935
77613,2587.0666666666666,,,1475.7175708229502,449.68585999834545
77614,2587.1,,,1474.5190194890713,449.2459053817838
77615,2587.133333333333,,,1473.472016355467,448.79841381437063
77616,2587.1666666666665,,,1472.455088193319,449.18907818328944
77617,2587.2,,,1471.5580017338716,446.3477766319213
77618,2587.233333333333,,,1470.9979190282397,446.945763577442
77619,2587.2666666666664,,,1470.5352301658638,445.6155142922837
77620,2587.3,,,1470.5696213587692,445.0286641938919
77621,2587.3333333333335,,,1470.7360597681586,444.1805740868472
77622,2587.366666666667,,,1470.33634260574,445.3646482843451
77623,2587.4,,,1471.622138155034,444.62338215750333
77624,2587.4333333333334,,,1472.1843284319123,444.6714113078101
77625,2587.4666666666667,,,1472.5691026991378,445.8981118405984
77626,2587.5,,,1474.1998576471453,446.2587170938284
77627,2587.5333333333333,,,1474.6955730287018,446.3213820544536
77628,2587.5666666666666,,,1475.2661591940516,446.2229533450645
77629,2587.6,,,1476.2925918405133,446.12832346098253
77630,2587.633333333333,,,1475.8621009835413,447.0480536933487
77631,2587.6666666666665,,,1476.6615735812484,446.8384111103617
77632,2587.7,,,1476.9603914300772,446.39251793283097
77633,2587.733333333333,,,1476.5786947192837,446.64220001145713
77634,2587.7666666666664,,,1477.0573068632293,445.1056251852899
77635,2587.8,,,1476.6720353297576,444.4864563494916
77636,2587.8333333333335,,,1475.8704655653441,443.8662793604742
77637,2587.866666666667,,,1475.3349070661832,442.9358338816867
77638,2587.9,,,1474.7424434139145,441.71485795369586
77639,2587.9333333333334,,,1474.4560191422684,440.5425592015072
77640,2587.9666666666667,,,1474.6477865204406,439.91341069890655
77641,2588,,,1473.8858856602299,439.7446011409397
77642,2588.0333333333333,,,1474.0089061425456,439.598727277883
77643,2588.0666666666666,,,1473.9677197815793,439.2899245700364
77644,2588.1,,,1474.0556850073212,439.3553417294163
77645,2588.133333333333,,,1475.6503784991548,439.51466021036754
77646,2588.1666666666665,,,1477.4208788456094,440.86621195428734
77647,2588.2,,,1477.7595162483956,442.0818851566537
77648,2588.233333333333,,,1479.1185394978593,442.9748479679481
77649,2588.2666666666664,,,1479.698829453967,443.6363657882987
77650,2588.3,,,1480.8070428995704,444.09611296367234
77651,2588.3333333333335,,,1482.2610147637972,444.535594106987
77652,2588.366666666667,,,1482.708053397642,444.8149508750455
77653,2588.4,,,1482.8695849910487,445.31105095910084
77654,2588.4333333333334,,,1484.2929036052367,444.6277992778648
77655,2588.4666666666667,,,1483.7459609376244,444.8317823087077
77656,2588.5,,,1482.2205971288765,444.0380383595477
