"Worm Data","Position (um) of Centroid"
"Sequence","capture-0001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y"
57659,1921.9333333333334,899.7439934822056,290.74216886242766
57660,1921.9666666666667,899.741025133545,290.7293694127645
57661,1922,899.7061144350566,290.8464062206001
57662,1922.0333333333333,899.5586243234814,290.6382380631969
57663,1922.0666666666666,899.5063450512523,290.1682786241397
57664,1922.1,900.256597302207,291.90635155637915
57665,1922.1333333333332,899.8658975664636,291.9674496129985
57666,1922.1666666666667,900.3378590492821,291.64867721091673
57667,1922.2,900.146555669948,291.6084948071459
57668,1922.2333333333333,900.8578145495239,291.5922640835779
57669,1922.2666666666667,900.4890529639903,291.77145838484944
57670,1922.3,900.3177262081034,291.51955682542416
57671,1922.3333333333333,900.0988849650254,290.7841606882821
57672,1922.3666666666666,900.0626999472726,290.9311983822963
57673,1922.3999999999999,900.7171670842692,291.12836549976646
57674,1922.4333333333334,901.578923809625,291.48655417284385
57675,1922.4666666666667,903.4012166562948,292.85293570120666
57676,1922.5,901.3606397824678,290.7565291730948
57677,1922.5333333333333,901.454402509024,290.6370873172759
57678,1922.5666666666666,902.0453996247808,291.2369549123928
57679,1922.6,901.81852472541,290.8250380872746
57680,1922.6333333333332,902.8916806394359,291.20355205696114
57681,1922.6666666666667,902.9624867510797,291.19211568779883
57682,1922.7,903.412067514983,291.76035064593384
57683,1922.7333333333333,903.7138493924905,291.9288617293762
57684,1922.7666666666667,903.5985669265061,291.8511171587936
57685,1922.8,903.511636650724,291.7262978008896
57686,1922.8333333333333,903.1362837934107,290.7842447547064
57687,1922.8666666666666,903.644065489343,291.35981278333475
57688,1922.8999999999999,904.1617311497695,291.5044597544397
57689,1922.9333333333334,903.6485223059175,290.9892452566896
57690,1922.9666666666667,903.9688337562695,291.1354651066249
57691,1923,904.8965448733317,291.13123357329505
57692,1923.0333333333333,905.1081113648678,291.3873069112385
57693,1923.0666666666666,905.2989160535084,291.47690883549603
57694,1923.1,905.1384870056502,291.68502621633206
57695,1923.1333333333332,905.0751970741804,291.0704746908384
57696,1923.1666666666667,905.0745227005219,291.3647610029698
57697,1923.2,904.83078622202,290.67512758962243
