"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","test_test70001.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 ","17 ","18 ","19 ","20 ","21 ","22 ","23 ","24 ","25 "
1301,43.333333333333336,,,,9.589523014651768,89.62099834491698,,8.775628062053219,,,,,,,,,,,,,,,,,,-3.1394769360519947
1302,43.36666666666667,,,,6.7193176724833705,86.78503816302948,,7.069464854450231,,,,,,,,,,,,,,,,,,-2.281594175507739
1303,43.4,,,,8.730330219459297,86.32695283675613,,10.209183692973795,,,,,,,,,,,,,,,,,,-1.4171539014965187
1304,43.43333333333333,,,,9.58523242862651,100.76385195673771,,10.90888724198199,,,,,,,,,,,,,,,,,,-1.7171009416804555
1305,43.46666666666667,,,,9.585232428627096,94.18708422783409,,10.90888724198199,,,,,,,,,,,,,,,,,,-1.6615811683813049
1306,43.5,,,,9.585232428627096,106.75516755363202,,11.039100811299745,,,,,,,,,,,,,,,,,,-2.1054148987104315
1307,43.53333333333333,,,,10.482181919675597,120.13094143213172,,3.1897170740677483,,,,,,,,,,,,,,,,,,-1.196321816656348
1308,43.56666666666666,,,,1.3479935086212993,137.43779687640588,,10.392138686805549,,,,,,,,,,,,,,,,,,-1.786165962618245
1309,43.6,,,,10.775974730124455,160.59902517641606,,3.418456251049523,,,,,,,,,,,,,,,,,,-1.2853049691897773
1310,43.63333333333333,,,,-0.13542427432738474,144.40842690730213,,2.9864309150175177,,,,,,,,,,,,,,,,,,-3.2691352479454316
1311,43.666666666666664,,,,0.06885363124439732,148.498065816382,,1.4859553935492371,,,,,,,,,,,,,,,,,,-3.614601991240465
1312,43.7,,,,12.03478716303027,-166.97849347417875,,1.7990391034549538,,,,,,,,,,,,,,,,,,-3.179434575404787
1313,43.733333333333334,,,,11.708840906428252,-133.27558520300192,,10.283109538180726,,,,,,,,,,,,,,,,,,-3.5571978265641437
1314,43.766666666666666,,,,11.708840906428252,-110.27210895611417,,10.283109538180726,,,,,,,,,,,,,,,,,,-3.933182564451182
1315,43.8,,,,11.708840906428252,-97.09790261204763,,10.707485384785398,,,,,,,,,,,,,,,,,,-3.23259988147997
1316,43.833333333333336,,,,11.708840906428252,-103.68872189955854,,9.591633507450775,,,,,,,,,,,,,,,,,,-3.8127788827842686
1317,43.86666666666667,,,,12.03478716303027,-95.01384350848859,,10.707485384785398,,,,,,,,,,,,,,,,,,-3.8525697548096747
1318,43.9,,,,3.139857213764119,-90.36042405293337,,9.837029969990265,,,,,,,,,,,,,,,,,,-3.9987740153521267
1319,43.93333333333333,,,,12.03478716303027,-90.04461981294637,,12.145903328163325,,,,,,,,,,,,,,,,,,-3.866564766410043
1320,43.96666666666667,,,,8.514083389047892,-86.95907712694024,,,1.1314777854978189,,,,,,,,,,,,,,,,,-3.467220612961553
1321,44,,,,9.12881225477692,-82.75910245748666,,,2.2706580405314316,,,,,,,,,,,,,,,,,-2.930146457341859
1322,44.03333333333333,,,,9.12881225477692,-78.4017498064714,,,1.8511557852054428,,,,,,,,,,,,,,,,,-3.3169879344476283
1323,44.06666666666666,,,,9.12881225477692,-77.66719965056313,,,4.484852278993046,,,,,,,,,,,,,,,,,-3.293156390862551
1324,44.1,,,,11.3852147075166,-85.71967652689699,,,4.242835221457782,,,,,,,,,,,,,,,,,-3.551301191499674
1325,44.13333333333333,,,,10.04822958618917,-80.37210271450485,,,4.709292889552308,,,,,,,,,,,,,,,,,-4.623970663141734
1326,44.166666666666664,,,,11.586910705392677,-84.10728855411828,,,5.137022656947332,,,,,,,,,,,,,,,,,-4.642247932531903
1327,44.2,,,,11.586910705392677,-93.20832962557635,,,5.244593274486478,,,,,,,,,,,,,,,,,-4.7043879032815665
1328,44.233333333333334,,,,3.19475750017987,-93.33561644294593,,,12.480609564963267,,,,,,,,,,,,,,,,,-5.428002395944064
1329,44.266666666666666,,,,11.80143158685941,-93.62030219939587,,,,,,,,,,,,,,,,,,,,-6.184475774852285
1330,44.3,,,,11.801431586859055,-92.7106950090684,,,,,,,,,,,,,,,,,,,,-5.71107787535468
1331,44.333333333333336,,,,10.263800430260726,,,,,,176.04236808526738,,,,,,,,,,,,,,,-5.640290914665887
1332,44.36666666666667,,,,9.862043072211893,,,,,,167.30478522025697,,,,,,,,,,,,,,,-5.5237808133017525
1333,44.4,,,,8.950635175747761,,,,,,164.60997251735165,,,,,,,,,,,,,,,-5.021449745137109
1334,44.43333333333333,,,,8.936444080657898,,,,,,168.06886572638885,,,,,,,,,,,,,,,-4.796388902991379
1335,44.46666666666667,,,,5.2939577581059,,,,,,170.53437641159243,,,,,,,,,,,,,,,-5.644033652421607
1336,44.5,,,,5.668267041716564,,,,,,170.18639068768968,,,,,,,,,,,,,,,-4.965570493890332
1337,44.53333333333333,,,,5.241332009236519,,,,,,170.8809447799238,,,,,,,,,,,,,,,-4.554900917620088
1338,44.56666666666666,,,,4.793895890347271,,,,,,150.83584720558895,,,,,,,,,,,,,,,-5.089555908545326
1339,44.6,,,,5.444919533862167,,,,,,113.51234975949338,,,,,,,,,,,,,,,-4.324042543857554
1340,44.63333333333333,,,,5.572083557420204,,,,,,86.47195954855529,,,,,,,,,,,,,,,-4.093997044778579
1341,44.666666666666664,,,,5.773951181336656,,,,,,26.36624057728699,,,,,,,,,,,,,,,-4.038561971305
1342,44.7,,,,6.507026315027025,,,,,,33.66890521539021,,,,,,,,,,,,,,,-5.752449490938894
1343,44.733333333333334,,,,5.92216496040014,,,,,,28.47519400462424,,,,,,,,,,,,,,,-5.03709872149426
1344,44.766666666666666,,,,6.232642292359451,,,,,,12.514827494406209,,,,,,,,,,,,,,,-5.16655163975366
1345,44.8,,,,3.1123065499329643,,,,,,14.438695140019428,,,,,,,,,,,,,,,-4.906605373743765
1346,44.833333333333336,,,,11.804969274043227,,,,,,16.0457320842074,,,,,,,,,,,,,,,-4.523638859612603
1347,44.86666666666667,,,,11.543402650964124,,,,,3.600159273573326,-8.869857676930593,,,,,,,,,,,,,,,-2.67223369253207
1348,44.9,,,,11.543402650964124,,,,,9.608847002572858,2.2162300015492815,,,,,,,,,,,,,,,-2.0971733222609603
1349,44.93333333333333,,,,11.804969274043557,,,,,,9.324752689894805,,,,,,,,,,,,,,,-1.9009005815396098
1350,44.96666666666667,,,,11.954332106629252,,,,,,12.774621553025264,,,,,,,,,,,,,,,-2.220294919098864
1351,45,,,,3.9646654606171245,,,,,,13.291820767005007,,,,,,,,,,,,,,,-1.9003656050399234
1352,45.03333333333333,,,,4.900876762952941,,,,,,19.29283609320634,,,,,,,,,,,,,,,-1.9643766312447843
1353,45.06666666666666,,,,10.27659399200859,,,,,,25.405813579136904,,,,,,,,,,,,,,,-2.2743301256216344
1354,45.1,,,,10.3745727085262,,,,,,29.558156681521176,,,,,,,,,,,,,,,-2.482622721670707
1355,45.13333333333333,,,,9.231277021273616,,,,,,33.92648310997035,,,,,,,,,,,,,,,-2.414450387496607
1356,45.166666666666664,,,,10.45030367111879,,,,,,40.78838005425941,,,,,,,,,,,,,,,-3.324084752047489
1357,45.2,,,,9.11873716896518,,,,,,33.16665807595187,,,,,,,,,,,,,,,-3.1523404698849657
1358,45.233333333333334,,,,2.8440816134542004,,,,,,16.675080908146406,2.972700719192124,,,,,,,,,,,,,,-2.5179443888918898
1359,45.266666666666666,,,,10.418179206055541,,,,,,48.416567073427785,-1.5702005433796586,,,,,,,,,,,,,,-2.24210581489431
1360,45.3,,,,9.681661231097571,,,,,,46.37241390581875,0.5077486261659987,,,,,,,,,,,,,,-2.4832767429810496
1361,45.333333333333336,,,,10.072499053937275,,,,,,39.33906297276282,-3.9569308855097653,,,,,,,,,,,,,,-2.473184038269785
1362,45.36666666666667,,,,9.47470451746442,,,,,,44.16863533127284,-0.11140986049918843,,,,,,,,,,,,,,-2.1895875328867542
1363,45.4,,,,9.750591867911604,,,,,,43.05437731877052,0.39835596017466074,,,,,,,,,,,,,,-2.0848948550046167
1364,45.43333333333333,,,,9.807084883243427,,,,,,16.1528056218978,2.851953711438039,,,,,,,,,,,,,,-1.6854398356347373
1365,45.46666666666667,,,,9.01090702477841,,,,,,97.98673335887457,9.961544834744947,,,,,,,,,,,,,,-1.6615846519978745
1366,45.5,,,,9.494217478611255,,,,,,175.12258169350613,10.00557568388542,,,,,,,,,,,,,,-1.780062413865883
1367,45.53333333333333,,,,9.35980896128954,,,,,,-178.9960866489025,6.245878409224297,,,,,,,,,,,,,,-2.0609975781610195
1368,45.56666666666666,,,,6.811661367987854,,,,,,-176.64876273306788,4.948112360454621,,,,,,,,,,,,,,-1.9528096161884525
1369,45.6,,,,9.052807479781748,,,,,,94.533393794622,3.2360650998467895,,,,,,,,,,,,,,-2.037322426714747
1370,45.63333333333333,,,,10.49188029855808,,,,,,79.55029904468883,0.6595338666583745,,,,,,,,,,,,,,-1.8660408375993711
1371,45.666666666666664,,,,10.49188029855808,,,,,,,9.758924256458233,,,,,,,,,,,,,,-1.466206815326335
1372,45.7,,,,10.491880298557547,,,,,,,11.5423635524189,,,,,,,,,,,,,,-1.3900459255938697
1373,45.733333333333334,,,,8.493179340965197,,,,,,,4.6446803560205305,-172.78070460574511,,,,,,,,,,,,,-1.8441214226509532
1374,45.766666666666666,,,,10.98996686354587,,,,,,,5.479244504909044,-174.3052243741605,,,,,,,,,,,,,-1.0053444254519615
1375,45.8,,,,11.490528967314269,,,,,,,4.721154100632037,-176.06875332555052,,,,,,,,,,,,,-2.2765455104509513
1376,45.833333333333336,,,,10.164567756747143,,,,,,,4.361516170836576,-177.05195023412935,,,,,,,,,,,,,-1.8665349423759647
1377,45.86666666666667,,,,12.527474843842462,,,,,,,3.2160961264637287,-177.58323293098783,,,,,,,,,,,,,-2.3751600441949816
1378,45.9,,,,10.6540122030677,,,,,,,4.3922212170327715,-178.82069888695366,,,,,,,,,,,,,-2.330255415253913
1379,45.93333333333333,,,,11.445816683987502,,,,,,,4.0117002548133325,-179.68339365962808,,,,,,,,,,,,,-3.6149243040601116
1380,45.96666666666667,,,,12.127803672529417,,,,,,,3.87595889729207,177.19658676583842,,,,,,,,,,,,,-2.055044609751285
1381,46,,,,11.087385926836431,,,,,,,3.1904155269877035,170.52183815615072,,,,,,,,,,,,,-3.4321657671781516
1382,46.03333333333333,,,,12.474716143139714,,,,,,,4.0090019619907755,168.17245899741454,,,,,,,,,,,,,-3.334937003513786
1383,46.06666666666666,,,,11.113696137563688,,,,,,,3.7834628478861823,171.17485994775697,,,,,,,,,,,,,-2.872151769166817
1384,46.1,,,,10.756196868216723,,,,,,,3.6047726066624324,166.86215107568998,,,,,,,,,,,,,-3.2755984112425094
1385,46.13333333333333,,,,12.127803672529417,,,,,,,4.41647985163324,161.72249929589398,,,,,,,,,,,,,-2.7423635668793285
1386,46.166666666666664,,,,11.641971881872607,,,,,,,3.4368491637600194,167.4495644008117,,,,,,,,,,,,,-3.457190576790055
1387,46.2,,,,11.641971881872607,,,,,,,2.407516723859468,158.39515612749744,,,,,,,,,,,,,-3.4470969613657725
1388,46.233333333333334,,,,3.2149134170581393,,,,,,,9.137145271185068,160.8718341320603,,,,,,,,,,,,,-4.051716571605647
1389,46.266666666666666,,,,8.980270476738719,,,,,,,,157.99577055203025,,,,,,,,,,,,,-3.9016843424125898
1390,46.3,,,,3.9895674884695147,,,,,,,,179.49132307465456,,,,,,,,,,,,,-1.7367762424804971
1391,46.333333333333336,,,,3.2699824397525825,,,,,,,,172.76907119920932,,,,,,,,,,,,,-1.3098285897470014
1392,46.36666666666667,,,,10.635798179751221,,,,,,,,176.1382699990848,,,,,,,,,,,,,-1.4703957479121303
1393,46.4,,,,12.25374292870665,,,,,,,,-154.04639371725585,,,,,,,,,,,,,-1.1373730811266125
1394,46.43333333333333,,,,11.763560291433663,,,,,,,,-115.84893085307019,,,,,,,,,,,,,-1.6127966359086114
1395,46.46666666666667,,,,9.552950855994753,,,,,,,,-63.08418015664619,,,,,,,,,,,,,-1.5899989181249532
1396,46.5,,,,10.497491271881826,,,,,,,,-45.397958624049494,,,,,,,,,,,,,-1.135879136276059
1397,46.53333333333333,,,,9.45070542590245,,,,,,,,-35.0840079393867,,,,,,,,,,,,,-1.2553702918289762
1398,46.56666666666666,,,,11.794688400397336,,,,,,,,-12.33314087384196,,,,,,,,,,,,,-1.4805164837434714
1399,46.6,,,,9.992462643629679,,,,,,,,,,-0.7206150869574295,,,,,,,,,,,-1.7505630770809406
1400,46.63333333333333,,,,11.510134589219055,,,,,,,,,,3.81565427998251,,,,,,,,,,,-1.2322063477251286
1401,46.666666666666664,,,,10.321823344874222,,,,,,,,,,29.391084852351575,,,,,,,,,,,-3.3130775332872404
1402,46.7,,,,9.434048298359372,,,,,,,,,,8.677072452173482,,,,,,,,,,,-3.75085021635745
1403,46.733333333333334,,,,9.557093276928867,,,,,,,,,,42.966110373517346,,,,,,,,,,,-3.8649262075525144
1404,46.766666666666666,,,,9.414515216429773,,,,,,,,,,37.79219109150645,,,,,,,,,,,-4.71561321395093
1405,46.8,,,,7.219132898809073,,,,,,,,,,37.492851975775345,,,,,,,,,,,-5.459658529787315
1406,46.833333333333336,,,,12.055186421484407,,,,,,,,,,70.4502759811018,,,,,,,,,,,-5.868552731142859
1407,46.86666666666667,,,,6.462990079496923,,,,,,,,,2.8989682928488003,80.48371751318604,,,,,,,,,,,-4.986801261833811
1408,46.9,,,,10.682012721936829,,,,,,,,,12.062946989861535,64.94686540849985,,,,,,,,,,,-5.86979809128571
1409,46.93333333333333,,,,7.98718501987705,,,,,,,,,11.63345685403145,86.40931485596155,,,,,,,,,,,-5.265104283029788
1410,46.96666666666667,,,,14.468369599797112,,,,,,,,,5.369633139742098,85.99283019819703,,,,,,,,,,,-4.551721266264791
1411,47,,,,9.6821448138887,,,,,,,,,11.705049095941343,77.34145084993091,,,,,,,,,,,-2.9840092881824725
1412,47.03333333333333,,,,9.48347036574263,,,,,,,,,4.581459701874266,61.927660845851456,,,,,,,,,,,-5.594758743745886
1413,47.06666666666666,,,,10.502104066875912,,,,,,,,,4.510211742263296,46.15769012041097,,,,,,,,,,,-2.769919412060171
1414,47.1,,,,11.520213955445175,,,,,,,,,2.756906362632127,31.11326407848203,,,,,,,,,,,-2.613722762366066
1415,47.13333333333333,,,,7.055853783740519,,,,,,,,,4.403109620700094,14.658138141162441,,,,,,,,,,,-1.8926557199976344
1416,47.166666666666664,,,,7.619948342216503,,,,,,,,,1.116898608076389,-1.6681119773374689,,,,,,,,,,,-2.893558810814548
1417,47.2,,,,7.4290964057746995,,,,,,,,,1.867739346361289,-30.57224310674527,,,,,,,,,,,-3.0546521922581396
1418,47.233333333333334,,,,7.673980234372353,,,,,,,,,2.387828546649356,-52.762908956132115,,,,,,,,,,,-3.175903102341336
1419,47.266666666666666,,,,6.850729617821571,,,,,,,,,0.7115226496386446,-53.83109158514367,,,,,,,,,,,-3.400177124713546
1420,47.3,,,,6.547978006140125,,,,,,,,,1.1436597216999644,-57.7433055107329,,,,,,,,,,,-3.459706453128676
1421,47.333333333333336,,,,5.306911484453469,,,,,,,,,2.6912440473573103,-71.05498572023566,,,,,,,,,,,-3.991048051379533
1422,47.36666666666667,,,,10.484676416544154,,,,,,,,,2.3697351654908787,-85.08444690924705,,,,,,,,,,,-4.407513420450504
1423,47.4,,,,9.654635142536177,,,,,,,,,2.746014834564571,-95.43815502951078,,,,,,,,,,,-5.555915588088418
1424,47.43333333333333,,,,9.654635142536177,,,,,,,,,2.5785865869730475,-100.5935696851794,,,,,,,,,,,-5.364217484988354
1425,47.46666666666667,,,,11.454134313532334,,,,,,,,,-3.3820892132177067,-106.64531376434459,,,,,,,,,,,-5.495284093176745
1426,47.5,,,,10.067706511931886,,,,,,,,,-1.9016962545683394,-103.33422737140617,,,,,,,,,,,-4.740509277114622
1427,47.53333333333333,,,,10.067706511931581,,,,,,,,,-1.7421710486052413,-101.42091111738941,,,,,,,,,,,-5.08422388426911
1428,47.56666666666666,,,,9.515000826086768,,,,,,,,,10.865906187576053,-97.35930660151418,,,,,,,,,,,-5.8297309680283185
1429,47.6,,,,9.785807872437443,,,,,,,,,,-96.13581806857853,6.948220029011917,,,,,,,,,,-5.794523410490763
1430,47.63333333333333,,,,10.257102113018084,,,,,,,,,,-69.81718312477528,6.426579901626005,,,,,,,,,,-5.763449505719221
1431,47.666666666666664,,,,11.216851512154458,,,,,,,,,,-51.75086341070606,3.786911822382662,,,,,,,,,,-5.478658013059358
1432,47.7,,,,11.33561405656996,,,,,,,,,,-28.62520526241586,3.8997673544086333,,,,,,,,,,-5.377429449557309
1433,47.733333333333334,,,,11.371844758020636,,,,,,,,,,-13.230839230472853,5.295018972408719,,,,,,,,,,-4.656727451345713
1434,47.766666666666666,,,,10.326735176128121,,,,,,,,,,-2.725779051987782,5.3751099347355815,,,,,,,,,,-5.087763176728129
1435,47.8,,,,10.340806213412252,,,,,,,,,,6.176233253141715,1.3450081391078186,,,,,,,,,,-4.132232743110563
1436,47.833333333333336,,,,10.197827948748413,,,,,,,,,,50.77616305440265,0.37284650781668255,,,,,,,,,,-4.745671437477157
1437,47.86666666666667,,,,9.831233144469342,,,,,,,,,,42.65191407040507,0.201408801306919,,,,,,,,,,-4.654384403914938
1438,47.9,,,,9.781818979726385,,,,,,,,,,33.16705777518967,0.27138821129684354,,,,,,,,,,-4.289574178894509
1439,47.93333333333333,,,,9.541028073654289,,,,,,,,,,28.506376728768412,0.7321470482925978,,,,,,,,,,-4.88611696869454
1440,47.96666666666667,,,,9.07508035669126,,,,,,,,,,36.90677940059505,1.6217268688213167,,,,,,,,,,-4.791845070186208
1441,48,,,,10.87717567348222,,,,,,,,,,38.305739063984305,5.069372500181694,,,,,,,,,,-4.378690454451899
1442,48.03333333333333,,,,11.089757948988424,,,,,,,,,,40.46266108983253,4.768071673492116,,,,,,,,,,-4.130128024003238
1443,48.06666666666666,,,,10.433139723231106,,,,,,,,,,37.78496485680964,3.1757132358764784,,,,,,,,,,-3.7034221612077465
1444,48.1,,,,10.833064003928165,,,,,,,,,,12.581418826548278,3.3030814095761794,,,,,,,,,,-4.582920165968213
1445,48.13333333333333,,,,9.494348290209606,,,,,,,,,,12.534635846283978,4.0081918854602465,,,,,,,,,,-4.318097581560584
1446,48.166666666666664,,,,9.27244365712342,,,,,,,,,,-28.038986886742258,-1.2363906200412482,,,,,,,,,,-5.243227218618241
1447,48.2,,,,11.088890602768796,,,,,,,,,,-28.167442477849377,3.244555659991229,,,,,,,,,,-4.253112882164114
1448,48.233333333333334,,,,8.861311328735551,,,,,,,,,,-35.48888205362092,2.9849519761999184,,,,,,,,,,-4.529069213946434
1449,48.266666666666666,,,,9.637647419187315,,,,,,,,,,-36.915630305243226,0.4846284119045538,,,,,,,,,,-3.9323553588711833
1450,48.3,,,,9.63764741918673,,,,,,,,,,-46.159147370435754,-0.7108338529998488,,,,,,,,,,-3.047238234694248
1451,48.333333333333336,,,,2.119233074017174,,,,,,,,,,-37.17061668586225,0.9564241217240257,,,,,,,,,,-2.798465540090206
1452,48.36666666666667,,,,2.678691654409205,,,,,,,,,,-35.13629437805451,2.5422286479743574,,,,,,,,,,-1.6092046079448266
1453,48.4,,,,3.8411593739613465,,,,,,,,,,-29.731039517500037,2.4442757724011,,,,,,,,,,-1.4291727920865056
1454,48.43333333333333,,,,5.800338133486012,,,,,,,,,,-31.483654551546174,9.967440844412668,,,,,,,,,,-1.1819536553461016
1455,48.46666666666667,,,,5.659654952155114,,,,,,,,,,-23.2756382106658,5.027935000064807,,,,,,,,,,-1.925668975039944
1456,48.5,,,,6.540310890155055,,,,,,,,,,-18.404208488223023,11.19586410121625,,,,,,,,,,-1.659321293663724
1457,48.53333333333333,,,,4.39626242947965,,,,,,,,,,10.833987544902335,11.567049349607831,,,,,,,,,,-2.7238275869502644
1458,48.56666666666666,,,,6.350334879203087,,,,,,,,,,44.444663040731754,11.639760860350135,,,,,,,,,,-2.2592962104956142
1459,48.6,,,,6.81510737831037,,,,,,,,,,25.52225343996872,11.567049349607984,,,,,,,,,,-2.421550869545821
1460,48.63333333333333,,,,8.010258777405088,,,,,,,,,,60.17635323397444,1.8749938031248243,,,,,,,,,,-2.445130543805249
1461,48.666666666666664,,,,5.328920804142804,,,,,,,,,,67.35527214371774,1.9450352575287178,,,,,,,,,,-2.321556594442425
1462,48.7,,,,4.885774548569643,,,,,,,,,,71.43697759918263,2.235134650148695,,,,,,,,,,-2.763867264920817
1463,48.733333333333334,,,,4.897164160706444,,,,,,,,,,86.1810825719539,2.0774368030934043,,,,,,,,,,-1.930677390333384
1464,48.766666666666666,,,,3.533415044729672,,,,,,,,,,83.6647666227858,2.558638049764083,,,,,,,,,,-2.0012471607449274
1465,48.8,,,,10.04645424650232,,,,,,,,,,102.07886812296857,2.658264860467234,,,,,,,,,,-2.4793409763647736
1466,48.833333333333336,,,,10.349195864150218,,,,,,,,,,109.40656717387655,2.6740475123730714,,,,,,,,,,-2.8681774995339566
1467,48.86666666666667,,,,2.8041773010505016,,,,,,,,,,102.31491057068929,2.8916604833391752,,,,,,,,,,-2.0587398724150003
1468,48.9,,,,11.082828670133503,,,,,,,,,,103.62787885825952,10.574660782105362,,,,,,,,,,-2.6073121951931983
1469,48.93333333333333,,,,9.71029769043366,,,,,,,,,,103.01322882325161,3.3846764844416954,,,,,,,,,,-2.681984919725949
1470,48.96666666666667,,,,9.973395890494514,,,,,,,,,,111.3068060550469,3.518082774412356,,,,,,,,,,-2.9302551929624223
1471,49,,,,10.23234014370423,,,,,,,,,,119.21962520806802,3.4917317242415264,,,,,,,,,,-2.795761078512483
1472,49.03333333333333,,,,9.661731374011367,,,,,,,,,,114.36015076515322,3.758288508786028,,,,,,,,,,-2.312503613787702
1473,49.06666666666666,,,,9.930916107690743,,,,,,,,,,116.31915202185455,4.116044505848173,,,,,,,,,,-2.537071967822402
1474,49.1,,,,10.73701527098085,,,,,,,,,,116.58660038858295,3.717769131593271,,,,,,,,,,-2.485591468556558
1475,49.13333333333333,,,,10.475883318144142,,,,,,,,,,115.71548756866947,4.288949906923752,,,,,,,,,,-2.869683141108682
