"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","test_test60001.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 ","17 ","18 ","19 ","20 ","21 ","22 ","23 ","24 ","25 ","26 ","27 ","28 ","29 ","30 ","31 ","32 ","33 ","34 ","35 ","36 ","37 ","38 ","39 ","40 ","41 ","42 ","43 ","44 ","45 ","46 ","47 ","48 ","49 ","50 ","51 ","52 ","53 ","54 ","55 ","56 ","57 ","58 ","59 ","60 ","61 "
37194,1239.7666666666667,45.34741952065104,-8.616142037308764,7.133373559908714,,,,,,,,,,,,,,,,,,,,,6.190640528437699
37195,1239.8,70.74297458165601,,7.432115194895188,,,,,,,,,,,,,,,,,,,,,5.122621848218209
37196,1239.8333333333333,88.1898880481661,,7.315321966313243,,,,,,,,,,,,,,,,,,,,,-0.8309008273910943
37197,1239.8666666666666,101.48211555967288,,6.278162337915113,,,,,,,,,,,,,,,,,,,,,-0.8828531459128118
37198,1239.9,92.93141551834785,,7.398276363090476,,,,,,,,,,,,,,,,,,,,,-2.227015364810812
37199,1239.9333333333334,72.44887633632028,,6.247547699600298,,,,,,,,,,,,,,,,,,,,,-3.8644808480874224
37200,1239.9666666666667,45.47876783652306,,6.73240408847911,,,,,,,,,,,,,,,,,,,,,2.7150588450070066
37201,1240,1.8631118654710386,,2.5821586661950944,,,,,,,,,,,,,,,,,,,,,-2.104425833314705
37202,1240.0333333333333,-28.711820790969064,,2.899184037577699,,,,,,,,,,,,,,,,,,,,,6.097755055120602
37203,1240.0666666666666,-51.36062476616188,,-3.2844935268841065,,,,,,,,,,,,,,,,,,,,,9.102747487524047
37204,1240.1,-64.20722215376935,,-3.3728999702224267,,,,,,,,,,,,,,,,,,,,,9.397177540294377
37205,1240.1333333333332,-71.29840823116079,,-3.3728999702229356,,,,,,,,,,,,,,,,,,,,,7.45448804255731
37206,1240.1666666666667,-55.00763336770276,,4.963040309700697,,,,,,,,,,,,,,,,,,,,,6.805674794550252
37207,1240.2,-24.75898734742017,,6.170227087948162,,,,,,,,,,,,,,,,,,,,,6.036556091399098
37208,1240.2333333333333,-6.798844423110894,,2.422700345018627,,,,,,,,,,,,,,,,,,,,,-3.700213511802269
37209,1240.2666666666667,37.274727462370905,,3.0602871042141118,,,,,,,,,,,,,,,,,,,,,-4.907136021478671
37210,1240.3,66.46480971244125,,2.0825414400122053,,,,,,,,,,,,,,,,,,,,,-3.308091909786659
37211,1240.3333333333333,85.40532067166627,,2.1869158942467855,,,,,,,,,,,,,,,,,,,,,2.015246217074368
37212,1240.3666666666666,95.59032461211184,,3.0822598567251536,,,,,,,,,,,,,,,,,,,,,-3.9135463456964126
37213,1240.4,89.04911340043913,,3.1032591595255288,,,,,,,,,,,,,,,,,,,,,-5.029199660141742
37214,1240.4333333333334,53.870438664020945,,1.9941398465017381,,,,,,,,,,,,,,,,,,,,,3.059466752074002
37215,1240.4666666666667,16.117434208385248,,3.6412259458959215,,,,,,,,,,,,,,,,,,,,,-4.552790916850473
37216,1240.5,-8.534539252847999,,3.4834007615394555,,,,,,,,,,,,,,,,,,,,,-0.09056779305298712
37217,1240.5333333333333,-39.978443983271546,,3.9987200850581073,,,,,,,,,,,,,,,,,,,,,0.6864266764860156
37218,1240.5666666666666,-64.00598648915992,,3.0078928943982652,,,,,,,,,,,,,,,,,,,,,1.4284476067653127
37219,1240.6,-78.47112445158038,,2.888450912766274,,,,,,,,,,,,,,,,,,,,,4.975413956582664
37220,1240.6333333333332,-78.07567368846209,,3.2470128906615123,,,,,,,,,,,,,,,,,,,,,3.800247000436887
37221,1240.6666666666667,-64.61547184591986,,3.140061518416671,,,,,,,,,,,,,,,,,,,,,6.227074788604344
37222,1240.7,-42.65082770270434,,2.4729500621238913,,,,,,,,,,,,,,,,,,,,,8.144684725868386
37223,1240.7333333333333,-18.95837884183571,,7.707689759799447,,,,,,,,,,,,,,,,,,,,,7.18634393029709
37224,1240.7666666666667,18.34874951105824,,7.206039383295098,,,,,,,,,,,,,,,,,,,,,8.381175428794657
37225,1240.8,47.955311325123695,,7.136776486543261,,,,,,,,,,,,,,,,,,,,,6.986090200356665
37226,1240.8333333333333,74.98718577894981,,9.092039148328016,,,,,,,,,,,,,,,,,,,,,7.933101718769655
37227,1240.8666666666666,93.0361918200463,,7.43191643833875,,,,,,,,,,,,,,,,,,,,,11.880757689676543
37228,1240.9,94.298611681616,,4.856824384280246,,,,,,,,,,,,,,,,,,,,,11.241391303990117
37229,1240.9333333333334,79.0795734938776,,4.016035703722714,,,,,,,,,,,,,,,,,,,,,6.954990005599016
37230,1240.9666666666667,46.36292186918269,,1.2582034888985105,,,,,,,,,,,,,,,,,,,,,5.22291733009755
37231,1241,23.765127485522857,,3.596306077184042,,,,,,,,,,,,,,,,,,,,,2.7656270103296983
37232,1241.0333333333333,-17.696524422310176,,4.234184949944842,,,,,,,,,,,,,,,,,,,,,1.1754932421308644
37233,1241.0666666666666,-57.17541392168341,,8.636966506328854,,,,,,,,,,,,,,,,,,,,,1.3688472795106956
37234,1241.1,-77.90123010264436,,7.297477272224436,,,,,,,,,,,,,,,,,,,,,-0.7661236953955767
37235,1241.1333333333332,-88.93581496623926,,,-1.0438037041740553,,,,,,,,,,,,,,,,,,,,-1.4864058533463518
37236,1241.1666666666667,-90.66930393021497,,,-1.739352712003643,,,,,,,,,,,,,,,,,,,,-0.3252735954199538
