"Worm Data","Position (um) of Centroid"
"Sequence","capture-0011.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y","10 x","10 y","11 x","11 y","12 x","12 y","13 x","13 y","14 x","14 y","15 x","15 y","16 x","16 y","17 x","17 y","18 x","18 y","19 x","19 y","20 x","20 y","21 x","21 y","22 x","22 y","23 x","23 y","24 x","24 y","25 x","25 y","26 x","26 y","27 x","27 y","28 x","28 y","29 x","29 y","30 x","30 y","31 x","31 y","32 x","32 y","33 x","33 y","34 x","34 y","35 x","35 y","36 x","36 y","37 x","37 y","38 x","38 y","39 x","39 y","40 x","40 y","41 x","41 y","42 x","42 y","43 x","43 y","44 x","44 y","45 x","45 y","46 x","46 y","47 x","47 y","48 x","48 y","49 x","49 y","50 x","50 y","51 x","51 y","52 x","52 y","53 x","53 y","54 x","54 y","55 x","55 y","56 x","56 y","57 x","57 y","58 x","58 y","59 x","59 y","60 x","60 y","61 x","61 y","62 x","62 y","63 x","63 y","64 x","64 y","65 x","65 y","66 x","66 y","67 x","67 y","68 x","68 y","69 x","69 y","70 x","70 y","71 x","71 y","72 x","72 y","73 x","73 y","74 x","74 y","75 x","75 y","76 x","76 y","77 x","77 y","78 x","78 y","79 x","79 y","80 x","80 y","81 x","81 y","82 x","82 y","83 x","83 y","84 x","84 y","85 x","85 y","86 x","86 y","87 x","87 y","88 x","88 y","89 x","89 y","90 x","90 y","91 x","91 y","92 x","92 y","93 x","93 y","94 x","94 y","95 x","95 y","96 x","96 y","97 x","97 y","98 x","98 y","99 x","99 y","100 x","100 y","101 x","101 y","102 x","102 y","103 x","103 y","104 x","104 y","105 x","105 y","106 x","106 y","107 x","107 y","108 x","108 y","109 x","109 y","110 x","110 y","111 x","111 y","112 x","112 y","113 x","113 y","114 x","114 y","115 x","115 y","116 x","116 y","117 x","117 y","118 x","118 y","119 x","119 y","120 x","120 y","121 x","121 y","122 x","122 y","123 x","123 y","124 x","124 y","125 x","125 y","126 x","126 y","127 x","127 y","128 x","128 y","129 x","129 y","130 x","130 y","131 x","131 y","132 x","132 y","133 x","133 y","134 x","134 y","135 x","135 y","136 x","136 y"
151373,5045.733333333334,514.0123695202265,548.9559809095606,621.4089613118994,493.0199306717816,163.40426437616063,427.17667358559424,154.02046171784113,379.05517414980795,619.833515444197,218.2384552061992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.21918831588854,345.6043188373949
151374,5045.766666666666,513.275319889408,548.4561023649994,621.3583446047656,493.05949454019014,163.96061020767974,427.1802389947818,154.02046171784113,379.05517414980795,619.9882593634328,218.35207764493862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.65193103422268,347.1530568943374
151375,5045.8,513.2429951409263,548.4003860486969,621.3753355528307,493.027411196711,164.18030312838914,427.69457068633164,154.02046171784113,379.05517414980795,619.9799553966835,218.3401018759148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6191300109727,347.15043456329795
151376,5045.833333333333,513.275319889408,548.4561023649994,621.3888817477606,492.98237605977056,164.0311345631301,427.16297037870504,154.02046171784113,379.05517414980795,619.9546875916035,218.34703709243968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.5465415272718,347.1681251929706
151377,5045.866666666667,513.5563543702679,548.8331253686135,621.3297156905903,493.0266099044243,164.12308269941272,427.70692007988373,154.00189713967495,379.0000630910172,619.7703894841111,218.24596088179828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.46909704699445,346.98050020919254
151378,5045.9,513.6075568774932,548.7004630833319,621.0470443479408,493.5231133672596,164.08402348381964,427.71503879676015,153.9948711936882,379.0184504335257,619.9108332695771,218.37856191336414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.57370075326747,347.1502137209079
151379,5045.933333333333,514.0770579372772,549.0596750457369,621.1232216549311,493.5066789973182,163.89614578158782,427.18846987981556,153.99793245535244,379.7462591312119,619.901592931903,218.3702419925487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.54191772367997,347.1528757716944
151380,5045.966666666666,514.4892906560608,549.1887605553827,621.0289343438037,493.598744089059,164.13277596906704,428.2230928183137,154.00547394666057,379.01580631726983,619.8956155017556,218.36008297482294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.50171629188978,347.16158161062776
151381,5046,514.526163596661,549.1301024082495,621.404823869297,493.08319936415865,163.84052281893202,427.69766788556217,154.00073191727355,379.73144050353403,619.8412204541582,218.42439160213394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4868902084281,347.37948793333544
151382,5046.033333333333,515.3101907875434,549.3912687273512,621.3900154660946,493.1244077452143,164.04050498375042,427.6485503089716,153.96431670174485,380.6450601009715,619.1846989611226,218.68635217343444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.49260008839525,347.3730196532392
