"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","capture-0001.avi"

,,"Track"
"Frame","Time","1 ","2 "
41184,1372.7666666666667,-59.36660733247869,-4.67661150321571
41185,1372.8,-69.03175089374747,5.01006650743061
41186,1372.8333333333333,-65.31748288672439,-3.646439027243203
41187,1372.8666666666666,-67.13685920877036,4.810222976384104
41188,1372.9,-66.16666666140405,-1.2570585960735488
41189,1372.9333333333334,-81.43888981953822,6.067051954716517
41190,1372.9666666666667,-95.8294494071557,2.2884383744427783
41191,1373,-95.19771459300014,3.878961726854202
41192,1373.0333333333333,-103.46601259285765,-2.6971096108859633
41193,1373.0666666666666,-119.44154442907494,-3.3935928290764874
41194,1373.1,-133.30300193809097,5.033089290436292
41195,1373.1333333333332,-168.2818882999959,-9.51464243508432
41196,1373.1666666666667,137.60440034201937,14.885208344524795
41197,1373.2,82.38271498445688,13.928142045730544
41198,1373.2333333333333,30.25886856849894,21.728772087272485
41199,1373.2666666666667,-1.3256616776269081,14.582299301256826
41200,1373.3,-24.63529551377107,12.431313868114364
41201,1373.3333333333333,-41.47633562957499,6.946308970033468
41202,1373.3666666666666,-58.001510910255845,-0.8666235005547321
41203,1373.4,-63.1295301537,-0.03422960431361068
41204,1373.4333333333334,-59.492871015485996,0.08234610886988727
41205,1373.4666666666667,-42.551144725134925,0.262764616574262
41206,1373.5,-20.867127143556534,2.195229885300203
41207,1373.5333333333333,4.294904642191184,6.547799787405246
41208,1373.5666666666666,32.20040721768077,4.124905235816637
41209,1373.6,60.98690708721322,-1.993730872355995
41210,1373.6333333333332,94.06008679442078,4.79889049347087
41211,1373.6666666666667,119.09694274931073,1.628575091823266
41212,1373.7,128.43461279099049,3.1917731495689643
41213,1373.7333333333333,139.09086651417942,-1.8876470719430987
41214,1373.7666666666667,139.04066912812883,8.283135992934573
41215,1373.8,108.62438947431754,12.911981439949916
41216,1373.8333333333333,76.0441139793878,6.426878049432928
41217,1373.8666666666666,33.89938254112028,4.208075772664177
41218,1373.9,1.8982688669368624,4.805432191874609
41219,1373.9333333333334,-32.36774509651732,4.937914966739975
41220,1373.9666666666667,-51.07835627852255,5.481608018595245
41221,1374,-63.93579059224573,4.586639063575921
41222,1374.0333333333333,-65.41359361516548,-0.6252989930515302
41223,1374.0666666666666,-45.65637720439855,3.881834782535472
41224,1374.1,-27.18205999764974,2.7540526871236
41225,1374.1333333333332,-2.1200165631668075,3.4791684340844524
41226,1374.1666666666667,29.526956452540603,-4.3768747801939485
41227,1374.2,55.89012276201921,0.4532946864352703
41228,1374.2333333333333,75.58667593124157,6.147628086507998
41229,1374.2666666666667,94.77358916397272,9.781579572954913
41230,1374.3,105.31657419079693,2.5294810682164925
41231,1374.3333333333333,89.03820029137542,1.5402236833435714
41232,1374.3666666666666,52.92332848794842,1.6007282783165564
41233,1374.4,14.201799701873444,-4.3776261919323165
41234,1374.4333333333334,-19.953511425422167,-4.163725249988922
41235,1374.4666666666667,-56.07277784900576,9.635716386288495
41236,1374.5,-76.58801341517473,0.8237928567792016
41237,1374.5333333333333,-95.30592557787686,5.843019080710725
41238,1374.5666666666666,-104.89754520972721,0.21863612868558613
41239,1374.6,-91.22900617521864,9.555544110111912
41240,1374.6333333333332,-75.28810690674979,8.898575122737507
41241,1374.6666666666667,-53.35194792968807,14.900028997176193
41242,1374.7,-23.387100388036412,-20.922126902713632
41243,1374.7333333333333,3.692664679012143,-20.93150381855809
41244,1374.7666666666667,33.262111324020424,-24.322070600444047
41245,1374.8,44.94164037117379,-21.200614603593387
41246,1374.8333333333333,48.56913914839412,-19.823588560721255
41247,1374.8666666666666,35.88936845568827,-20.685228222910666
41248,1374.9,7.3882986477038095,-16.208732142371396
41249,1374.9333333333334,-19.831813648534553,-20.85135648474904
41250,1374.9666666666667,-44.77380552677105,-25.591554287088186
41251,1375,-73.70931280490215,-19.249288920337797
41252,1375.0333333333333,-92.25994254972791,-11.147574158591901
41253,1375.0666666666666,-104.42872698390094,-15.489102588693044
41254,1375.1,-105.83524770924444,-13.473440362938772
41255,1375.1333333333332,-90.84295346636992,-13.421897904173441
41256,1375.1666666666667,-75.75978041913545,-17.953181080948987
41257,1375.2,-49.051911332497234,-20.78207095787772
41258,1375.2333333333333,-21.09398126368789,-11.639802614862013
41259,1375.2666666666667,5.163184646843028,-0.5082811196468094
41260,1375.3,25.488112897796956,-5.071481423304347
41261,1375.3333333333333,25.042037140788455,6.32221610867396
41262,1375.3666666666666,15.082533081689732,-6.710268428679549
41263,1375.4,-17.960252051414912,-5.691097496129529
41264,1375.4333333333334,-45.04774448911702,-6.2899303012774315
41265,1375.4666666666667,-70.44515871496635,-6.337367515137791
41266,1375.5,-90.81473643303669,-11.42283460596747
41267,1375.5333333333333,-102.34531015271016,-14.20765137754593
41268,1375.5666666666666,-101.242347689487,-12.506045223261562
41269,1375.6,-81.83078278078843,-13.279044856730684
41270,1375.6333333333332,-62.072063211383096,-8.704173803541353
41271,1375.6666666666667,-36.43646536069526,-5.474270992353858
41272,1375.7,-6.880933996103377,-4.727859904179279
41273,1375.7333333333333,25.08355147614434,-4.922707512087594
41274,1375.7666666666667,48.23880197804974,4.190252387855389
41275,1375.8,68.97504520734677,3.1079616446562386
41276,1375.8333333333333,65.2426731486571,2.327290445046856
41277,1375.8666666666666,65.80014433285776,11.208345306727754
41278,1375.9,44.317339849073086,3.2252272538640763
41279,1375.9333333333334,13.536969657408704,4.584746247627924
41280,1375.9666666666667,-8.815963992738148,5.47083915113546
41281,1376,-43.14275389759808,7.718870713066768
