"Worm Data","Position (um) of Centroid"
"Sequence","test_test70001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y"
91946,3064.8333333333335,,,1534.8871633849203,1449.4115686356872
91947,3064.866666666667,,,1534.9525568181405,1447.532025187853
91948,3064.9,,,1535.0394462189363,1448.0794894984942
91949,3064.9333333333334,,,1535.0943426080048,1448.0427115112288
91950,3064.9666666666667,,,1535.0821883917401,1448.5152263842078
91951,3065,,,1534.9828969707107,1448.9846003229695
91952,3065.0333333333333,,,1534.9551959188914,1449.2112093317087
91953,3065.0666666666666,,,1535.4994762838514,1448.348564104916
91954,3065.1,,,1535.073339268352,1448.5561636241305
91955,3065.133333333333,,,1534.6199308090781,1446.6833304370573
91956,3065.1666666666665,,,1534.4859226713277,1446.4401718853774
91957,3065.2,,,1535.0695867621666,1448.0661729655678
91958,3065.233333333333,,,1534.6076439591488,1446.6357124648043
91959,3065.2666666666664,,,1534.7930132491888,1446.5600924719934
91960,3065.3,,,1534.6804670155284,1446.3663607581273
91961,3065.3333333333335,,,1534.4830861350488,1446.431644541076
91962,3065.366666666667,,,1534.3611771070848,1445.865061867129
91963,3065.4,,,1534.4804838579757,1446.4258147348005
91964,3065.4333333333334,,,1534.3593100426688,1445.9075239110516
91965,3065.4666666666667,,,1534.6713915944267,1446.347131865769
91966,3065.5,,,1534.6713915944267,1446.347131865769
91967,3065.5333333333333,,,1535.583028046645,1447.272266686232
91968,3065.5666666666666,,,1534.4090034157416,1445.884690043286
91969,3065.6,,,1535.324048594011,1446.3291758765288
91970,3065.633333333333,,,1534.6804670155284,1446.3663607581273
91971,3065.6666666666665,,,1534.6239548726628,1446.6883270220378
91972,3065.7,,,1534.7779425562128,1446.5755120501901
91973,3065.733333333333,,,1534.8070933807103,1446.6228349816743
91974,3065.7666666666664,,,1535.587429427614,1447.1683386328218
91975,3065.8,,,1535.5583196563045,1447.5488812963133
91976,3065.8333333333335,,,1535.5710189523086,1447.171425806795
91977,3065.866666666667,,,1535.5930486569096,1447.549272484447
91978,3065.9,,,1535.6276419525348,1447.5392556403515
91979,3065.9333333333334,,,1534.8081582519576,1446.6179435470624
91980,3065.9666666666667,,,1535.1983620891408,1446.8973179668772
91981,3066,,,1534.611309120822,1446.651418855659
91982,3066.0333333333333,,,1535.5390788489221,1447.1567934872273
91983,3066.0666666666666,,,1535.528878627467,1447.1591558132918
91984,3066.1,,,1535.5787372011575,1447.142489978367
91985,3066.133333333333,,,1534.6109614074524,1446.649901370335
91986,3066.1666666666665,,,1535.6192547175906,1447.5401528885768
91987,3066.2,,,1534.7961057385214,1446.5742006985583
91988,3066.233333333333,,,1534.7961057385214,1446.5742006985583
91989,3066.2666666666664,,,1534.7922334166767,1446.5738751352046
91990,3066.3,,,1535.6296295406246,1447.1397015361954
91991,3066.3333333333335,,,1535.5353825971465,1447.177649306634
91992,3066.366666666667,,,1535.5888439373764,1447.2033942482192
91993,3066.4,,,1535.5610899917792,1447.2470138433305
91994,3066.4333333333334,,,1535.5671199769147,1447.240228663044
91995,3066.4666666666667,,,1535.5955960780407,1447.2382989099692
91996,3066.5,,,1535.6417873802764,1447.2365373746436
91997,3066.5333333333333,,,1535.585102079779,1447.2711822893682
91998,3066.5666666666666,,,1535.6091359506722,1447.2670179075135
91999,3066.6,,,1535.6151850386425,1447.2653387044793
92000,3066.633333333333,,,1535.5728548123332,1447.3006681468419
92001,3066.6666666666665,,,1535.6132812554586,1447.673757851372
92002,3066.7,,,1535.5903993037082,1447.3133413932014
92003,3066.733333333333,,,1535.6024266598956,1447.6876566246906
92004,3066.7666666666664,,,1535.5828023749978,1447.317485802067
92005,3066.8,,,1535.5470356327285,1447.3126266208824
92006,3066.8333333333335,,,1535.605428627204,1447.6759383243336
92007,3066.866666666667,,,1535.528328243505,1448.4244822752894
92008,3066.9,,,1535.5452905203183,1448.4371368235645
92009,3066.9333333333334,,,1535.5962035317627,1448.066623475366
92010,3066.9666666666667,,,1535.5674098536294,1448.0677317692453
92011,3067,,,1535.5583591481577,1448.0680378523239
92012,3067.0333333333333,,,1535.6123956699532,1448.066397290379
92013,3067.0666666666666,,,1534.979765339405,1449.3059646827733
92014,3067.1,,,1535.0125196084332,1449.3492792915958
92015,3067.133333333333,,,1534.9230333448877,1449.281851394846
92016,3067.1666666666665,,,1535.0125196084332,1449.3492792915958
92017,3067.2,,,1535.038312782922,1449.1929812113772
92018,3067.233333333333,,,1535.047814872544,1449.1181488113436
92019,3067.2666666666664,,,1534.9860445522208,1449.5039379379427
92020,3067.3,,,1535.0054489824345,1449.5400449284816
92021,3067.3333333333335,,,1534.905160467432,1449.4444132910776
92022,3067.366666666667,,,1534.8915421904164,1449.3956308362447
92023,3067.4,,,1535.078181982429,1448.9491081612478
92024,3067.4333333333334,,,1535.054470705282,1448.8362745553823
92025,3067.4666666666667,,,1535.079699804202,1448.5711886772729
92026,3067.5,,,1535.0529461580775,1448.745949699228
92027,3067.5333333333333,,,1535.0660149978046,1448.6179805361123
92028,3067.5666666666666,,,1535.0120922203384,1448.9272399532351
92029,3067.6,,,1535.0851153624255,1448.8270743608218
92030,3067.633333333333,,,1534.8468980572138,1449.4901405106389
92031,3067.6666666666665,,,1534.885591731392,1449.472754766049
92032,3067.7,,,1534.7794141488037,1449.7771588798498
92033,3067.733333333333,,,1535.0299706061912,1448.8678522442553
92034,3067.7666666666664,,,1534.6277526445924,1449.6127832308568
92035,3067.8,,,1534.798756690231,1449.7248787709723
92036,3067.8333333333335,,,1534.7263364093044,1449.3231821542677
92037,3067.866666666667,,,1534.892319437719,1449.3856544362075
92038,3067.9,,,1534.8392710553146,1449.5153878372298
92039,3067.9333333333334,,,1535.0169926139276,1448.9709907279207
92040,3067.9666666666667,,,1535.0106259801612,1448.9393532023714
92041,3068,,,1534.9671649586433,1449.1467982757076
92042,3068.0333333333333,,,1534.8949182210188,1449.4000271195077
92043,3068.0666666666666,,,1534.8594928649445,1449.3667602354772
92044,3068.1,,,1534.8758935329327,1449.5470626173171
92045,3068.133333333333,,,1534.8949182210188,1449.4000271195077
92046,3068.1666666666665,,,1534.8807394656042,1449.3743944155326
92047,3068.2,,,1534.9764877847083,1449.0487189709447
92048,3068.233333333333,,,1534.9189701088292,1449.1373847258205
92049,3068.2666666666664,,,1534.9189701088292,1449.1373847258205
92050,3068.3,,,1534.910783838271,1449.25412056996
92051,3068.3333333333335,,,1534.7936145989652,1449.6519260223072
92052,3068.366666666667,,,1534.921145206179,1449.158664992277
92053,3068.4,,,1534.986623408819,1448.9881189019648
92054,3068.4333333333334,,,1534.9649895454472,1449.1364358751443
92055,3068.4666666666667,,,1534.9573839832256,1449.0903516075177
92056,3068.5,,,1534.8451665026062,1449.6216411959663
92057,3068.5333333333333,,,1534.833941082231,1449.5961373515906
92058,3068.5666666666666,,,1534.9138947085005,1449.1157343958096
92059,3068.6,,,1534.9666937951527,1449.0940279422823
92060,3068.633333333333,,,1534.9066943676212,1449.2220274066758
92061,3068.6666666666665,,,1534.9522256454397,1449.2029933987196
92062,3068.7,,,1534.9522256454397,1449.2029933987196
92063,3068.733333333333,,,1534.9559991443384,1449.0500673264573
92064,3068.7666666666664,,,1534.9559991443384,1449.0500673264573
92065,3068.8,,,1535.0907748703703,1448.2605262049487
92066,3068.8333333333335,,,1535.0832778183742,1448.5025901387953
92067,3068.866666666667,,,1535.1116171754516,1448.2118022212394
92068,3068.9,,,1535.1036958270515,1448.3848334408176
92069,3068.9333333333334,,,1535.1035091398137,1448.302381174778
92070,3068.9666666666667,,,1535.0700436085974,1448.1264965100222
92071,3069,,,1535.068038964895,1447.8396809507499
92072,3069.0333333333333,,,1535.0648824432499,1448.1265990392053
92073,3069.0666666666666,,,1535.0799756937395,1448.1444676156334
92074,3069.1,,,1535.068188218257,1448.1989387008175
92075,3069.133333333333,,,1535.055283132893,1447.9286550718552
92076,3069.1666666666665,,,1535.0590060879135,1448.252324683263
92077,3069.2,,,1534.933528739455,1449.206762415913
92078,3069.233333333333,,,1535.0233139660222,1447.9250838386374
92079,3069.2666666666664,,,1534.8701169136702,1449.395147247969
92080,3069.3,,,1534.8544301541174,1449.4380608673594
92081,3069.3333333333335,,,1534.8561191120857,1449.3003265658442
92082,3069.366666666667,,,1534.869656080983,1449.383026628646
92083,3069.4,,,1534.9125683117213,1449.0770794689142
92084,3069.4333333333334,,,1534.8602805804755,1449.3364212684617
92085,3069.4666666666667,,,1534.8651936181084,1449.2680149103296
92086,3069.5,,,1534.938677584651,1449.1834560252266
92087,3069.5333333333333,,,1534.8602805804755,1449.3364212684617
92088,3069.5666666666666,,,1534.875038684135,1449.2844598448282
92089,3069.6,,,1534.8610853386424,1449.3432311693293
92090,3069.633333333333,,,1534.8627302780235,1449.265802784058
92091,3069.6666666666665,,,1534.8651936181084,1449.2680149103296
92092,3069.7,,,1534.8602805804755,1449.3364212684617
92093,3069.733333333333,,,1534.8762252859783,1449.2896383793577
92094,3069.7666666666664,,,1534.8762252859783,1449.2896383793577
92095,3069.8,,,1534.8703340723587,1449.2419795675232
92096,3069.8333333333335,,,1534.8508592501205,1449.404941252169
92097,3069.866666666667,,,1534.8703340723587,1449.2419795675232
92098,3069.9,,,1534.8859271567387,1449.1520511165581
92099,3069.9333333333334,,,1534.925702636173,1449.011777612192
92100,3069.9666666666667,,,1534.9075768976234,1449.0969014754191
92101,3070,,,1534.9118427284773,1449.0779907946337
92102,3070.0333333333333,,,1534.746244016879,1449.145385393092
92103,3070.0666666666666,,,1534.8850315720015,1449.243770805238
92104,3070.1,,,1534.8850315720015,1449.243770805238
92105,3070.133333333333,,,1534.8850315720015,1449.243770805238
92106,3070.1666666666665,,,1535.0598686496928,1448.4207048515743
92107,3070.2,,,1535.5245273213939,1447.511261516336
92108,3070.233333333333,,,1535.071094756466,1448.4514302372927
92109,3070.2666666666664,,,1535.0838945993835,1448.381100899005
92110,3070.3,,,1535.0335791255052,1448.3224154704653
92111,3070.3333333333335,,,1535.0323365975394,1448.0860420857712
92112,3070.366666666667,,,1535.0748558637067,1447.8496276885735
92113,3070.4,,,1534.9759369137385,1448.945855677609
92114,3070.4333333333334,,,1535.0033592320174,1448.8845274749867
92115,3070.4666666666667,,,1535.0821223137605,1447.7860867857817
92116,3070.5,,,1535.0009376525602,1448.8618233573623
92117,3070.5333333333333,,,1534.9811838833796,1448.9278247455577
92118,3070.5666666666666,,,1535.0033592320174,1448.8845274749867
92119,3070.6,,,1534.9811838833796,1448.9278247455577
92120,3070.633333333333,,,1535.0009376525602,1448.8618233573623
92121,3070.6666666666665,,,1535.0033592320174,1448.8845274749867
92122,3070.7,,,1534.9770274967295,1448.894165661276
92123,3070.733333333333,,,1535.0135282777258,1448.8221178173421
92124,3070.7666666666664,,,1535.0089275214416,1448.81045281267
92125,3070.8,,,1535.008399237555,1448.789105097037
92126,3070.8333333333335,,,1535.008399237555,1448.789105097037
92127,3070.866666666667,,,1534.9735463409856,1448.9916202409431
92128,3070.9,,,1534.9821718386288,1448.962210364965
92129,3070.9333333333334,,,1535.0955669553775,1447.5461289811337
92130,3070.9666666666667,,,1535.0955669553775,1447.5461289811337
92131,3071,,,1535.063406237272,1447.9301053303884
92132,3071.0333333333333,,,1535.063406237272,1447.9301053303884
92133,3071.0666666666666,,,1535.063406237272,1447.9301053303884
92134,3071.1,,,1535.063406237272,1447.9301053303884
92135,3071.133333333333,,,1535.095186169009,1447.8926546151301
92136,3071.1666666666665,,,1535.063406237272,1447.9301053303884
92137,3071.2,,,1535.0949517228287,1447.896426268147
92138,3071.233333333333,,,1535.0956665223414,1447.7177883475406
92139,3071.2666666666664,,,1535.095186169009,1447.8926546151301
92140,3071.3,,,1535.095694955933,1447.7106290386573
92141,3071.3333333333335,,,1535.0857551522827,1447.830028156934
92142,3071.366666666667,,,1535.0949517228287,1447.896426268147
92143,3071.4,,,1535.095186169009,1447.8926546151301
92144,3071.4333333333334,,,1535.0949517228287,1447.896426268147
92145,3071.4666666666667,,,1535.095186169009,1447.8926546151301
92146,3071.5,,,1535.095186169009,1447.8926546151301
92147,3071.5333333333333,,,1535.095186169009,1447.8926546151301
92148,3071.5666666666666,,,1535.0949517228287,1447.896426268147
92149,3071.6,,,1535.095186169009,1447.8926546151301
92150,3071.633333333333,,,1535.095186169009,1447.8926546151301
92151,3071.6666666666665,,,1535.0635159469396,1447.4486600036967
92152,3071.7,,,1535.095694955933,1447.7106290386573
92153,3071.733333333333,,,1535.095694955933,1447.7106290386573
92154,3071.7666666666664,,,1535.1013127096812,1447.7198829699378
92155,3071.8,,,1535.0951196813742,1447.2949501055973
92156,3071.8333333333335,,,1535.095694955933,1447.7106290386573
92157,3071.866666666667,,,1535.0875885542077,1447.2805544784567
92158,3071.9,,,1535.1015180617806,1447.727776490916
92159,3071.9333333333334,,,1535.0607301221323,1447.4335425661804
92160,3071.9666666666667,,,1535.0845303768797,1447.4441706802481
92161,3072,,,1535.0635159469396,1447.4486600036967
92162,3072.0333333333333,,,1535.0845303768797,1447.4441706802481
92163,3072.0666666666666,,,1535.0635159469396,1447.4486600036967
92164,3072.1,,,1535.0951196813742,1447.2949501055973
92165,3072.133333333333,,,1535.0651864869276,1447.2983533718257
92166,3072.1666666666665,,,1535.0205546858685,1448.4256153053552
92167,3072.2,,,1535.0205546858685,1448.4256153053552
92168,3072.233333333333,,,1535.0612941405518,1448.6350841340975
92169,3072.2666666666664,,,1535.0834184149824,1447.5797905079176
92170,3072.3,,,1535.0628744789587,1447.4944991762034
92171,3072.3333333333335,,,1534.9462779716534,1449.1100732786113
92172,3072.366666666667,,,1534.8428491017974,1448.9272591316603
92173,3072.4,,,1534.9731841142357,1448.9998668739033
92174,3072.4333333333334,,,1535.0040040467413,1448.8167780149624
92175,3072.4666666666667,,,1535.0082723119015,1448.850416337034
92176,3072.5,,,1534.9226930953043,1449.0383736836407
92177,3072.5333333333333,,,1534.9226930953043,1449.0383736836407
92178,3072.5666666666666,,,1534.8983816273344,1449.1572209447113
92179,3072.6,,,1534.895964282174,1449.1655816778325
92180,3072.633333333333,,,1534.8983816273344,1449.1572209447113
92181,3072.6666666666665,,,1534.875400884551,1449.2123663484736
92182,3072.7,,,1534.7914439117083,1449.1463478481087
92183,3072.733333333333,,,1534.9767474861255,1448.9120796897528
92184,3072.7666666666664,,,1534.8595761114318,1448.964462135356
92185,3072.8,,,1534.9811552116068,1448.8749182478473
92186,3072.8333333333335,,,1535.008399237555,1448.789105097037
92187,3072.866666666667,,,1535.008399237555,1448.789105097037
92188,3072.9,,,1534.8211733983946,1449.0772790141627
92189,3072.9333333333334,,,1534.8022342381428,1449.0720883836534
92190,3072.9666666666667,,,1534.8428491017974,1448.9272591316603
92191,3073,,,1534.9044162086295,1448.7656392433032
92192,3073.0333333333333,,,1534.8022342381428,1449.0720883836534
92193,3073.0666666666666,,,1534.8022342381428,1449.0720883836534
92194,3073.1,,,1534.8487821564684,1448.9665552151068
92195,3073.133333333333,,,1534.8984202610095,1448.7944020096534
92196,3073.1666666666665,,,1534.9044162086295,1448.7656392433032
92197,3073.2,,,1535.008399237555,1448.789105097037
92198,3073.233333333333,,,1534.9226930953043,1449.0383736836407
92199,3073.2666666666664,,,1535.0040040467413,1448.8167780149624
92200,3073.3,,,1534.9391550276289,1448.9928241897633
92201,3073.3333333333335,,,1534.8595761114318,1448.964462135356
92202,3073.366666666667,,,1534.8096790280802,1449.113072495259
92203,3073.4,,,1534.8096790280802,1449.113072495259
92204,3073.4333333333334,,,1534.7914439117083,1449.1463478481087
92205,3073.4666666666667,,,1535.007343433032,1448.489662790775
92206,3073.5,,,1534.7914439117083,1449.1463478481087
92207,3073.5333333333333,,,1535.0635159469396,1447.4486600036967
92208,3073.5666666666666,,,1534.895964282174,1449.1655816778325
92209,3073.6,,,1534.9731841142357,1448.9998668739033
92210,3073.633333333333,,,1534.7914439117083,1449.1463478481087
92211,3073.6666666666665,,,1535.0845303768797,1447.4441706802481
92212,3073.7,,,1534.7914439117083,1449.1463478481087
92213,3073.733333333333,,,1534.895964282174,1449.1655816778325
92214,3073.7666666666664,,,1534.7914439117083,1449.1463478481087
92215,3073.8,,,1535.007343433032,1448.489662790775
92216,3073.8333333333335,,,1535.007343433032,1448.489662790775
92217,3073.866666666667,,,1535.0186600266597,1448.136757032495
92218,3073.9,,,1535.0265465433847,1448.31689892645
92219,3073.9333333333334,,,1535.0223079959553,1448.166581152182
92220,3073.9666666666667,,,1535.019513933399,1448.3282980326162
92221,3074,,,1534.9821718386288,1448.962210364965
92222,3074.0333333333333,,,1535.019513933399,1448.3282980326162
92223,3074.0666666666666,,,1534.9731841142357,1448.9998668739033
92224,3074.1,,,1534.8022342381428,1449.0720883836534
92225,3074.133333333333,,,1534.8428491017974,1448.9272591316603
92226,3074.1666666666665,,,1534.8022342381428,1449.0720883836534
92227,3074.2,,,1534.8428491017974,1448.9272591316603
92228,3074.233333333333,,,1534.7730308415535,1449.2206807080297
92229,3074.2666666666664,,,1534.8022342381428,1449.0720883836534
92230,3074.3,,,1534.8022342381428,1449.0720883836534
92231,3074.3333333333335,,,1534.914822356,1449.127107821031
92232,3074.366666666667,,,1534.7730308415535,1449.2206807080297
92233,3074.4,,,1534.8189534248152,1449.0688849914052
92234,3074.4333333333334,,,1534.8595761114318,1448.964462135356
92235,3074.4666666666667,,,1534.8022342381428,1449.0720883836534
92236,3074.5,,,1534.8595761114318,1448.964462135356
92237,3074.5333333333333,,,1534.9470898123748,1448.5963609296336
92238,3074.5666666666666,,,1534.926789284491,1448.698699616287
92239,3074.6,,,1534.8428491017974,1448.9272591316603
92240,3074.633333333333,,,1534.8022342381428,1449.0720883836534
92241,3074.6666666666665,,,1534.8428491017974,1448.9272591316603
92242,3074.7,,,1534.8428491017974,1448.9272591316603
92243,3074.733333333333,,,1534.9044162086295,1448.7656392433032
92244,3074.7666666666664,,,1534.8096790280802,1449.113072495259
92245,3074.8,,,1535.0834184149824,1447.5797905079176
92246,3074.8333333333335,,,1534.8695140661773,1448.893480807077
92247,3074.866666666667,,,1535.0996988299012,1447.4387179620903
92248,3074.9,,,1535.094363841744,1447.601495539954
92249,3074.9333333333334,,,1535.095186169009,1447.8926546151301
92250,3074.9666666666667,,,1535.086176920786,1447.903799237289
92251,3075,,,1535.0855080454135,1447.9081891443384
92252,3075.0333333333333,,,1535.0855080454135,1447.9081891443384
92253,3075.0666666666666,,,1535.0855080454135,1447.9081891443384
92254,3075.1,,,1535.0748077214066,1447.4563349452628
92255,3075.133333333333,,,1535.037907026632,1447.8309361780703
92256,3075.1666666666665,,,1535.0689436086336,1447.9659787071278
92257,3075.2,,,1535.043411960557,1447.8042483205443
92258,3075.233333333333,,,1535.027416931271,1447.819372503608
92259,3075.2666666666664,,,1535.027416931271,1447.819372503608
92260,3075.3,,,1535.0727860894121,1447.7677100217497
92261,3075.3333333333335,,,1535.036249839296,1447.839746301341
92262,3075.366666666667,,,1535.036249839296,1447.839746301341
92263,3075.4,,,1535.0727860894121,1447.7677100217497
92264,3075.4333333333334,,,1535.0426700672162,1447.7774509767214
92265,3075.4666666666667,,,1535.085894675947,1447.7832838666695
92266,3075.5,,,1535.085894675947,1447.7832838666695
92267,3075.5333333333333,,,1535.0727860894121,1447.7677100217497
92268,3075.5666666666666,,,1535.0727860894121,1447.7677100217497
92269,3075.6,,,1535.0791680953303,1447.670232055119
92270,3075.633333333333,,,1535.066546945327,1447.7825889518458
92271,3075.6666666666665,,,1535.0675052236122,1447.7916049830785
92272,3075.7,,,1535.0335602566063,1448.1395063964621
92273,3075.733333333333,,,1535.0675052236122,1447.7916049830785
92274,3075.7666666666664,,,1535.0335602566063,1448.1395063964621
92275,3075.8,,,1535.0675052236122,1447.7916049830785
92276,3075.8333333333335,,,1535.0280903919936,1448.1712408925912
92277,3075.866666666667,,,1535.0408875056764,1447.761990751558
92278,3075.9,,,1535.066546945327,1447.7825889518458
92279,3075.9333333333334,,,1535.066546945327,1447.7825889518458
92280,3075.9666666666667,,,1535.06291974013,1447.845441349521
92281,3076,,,1535.0610079129096,1447.8535942254211
92282,3076.0333333333333,,,1535.0597990616257,1447.7614096751079
92283,3076.0666666666666,,,1535.1011924312177,1447.1314223545828
92284,3076.1,,,1535.083924250999,1447.8588541314493
92285,3076.133333333333,,,1535.0802998586285,1448.0199787886454
92286,3076.1666666666665,,,1535.0714164693293,1448.098846815983
92287,3076.2,,,1535.0873554580023,1447.9673093239303
92288,3076.233333333333,,,1535.0776600559873,1448.0454362574114
92289,3076.2666666666664,,,1535.12945526395,1447.485850164523
92290,3076.3,,,1535.1226405509967,1447.5932447784128
92291,3076.3333333333335,,,1535.0519869073457,1447.9329904643
92292,3076.366666666667,,,1535.1243266245817,1447.6303519491987
92293,3076.4,,,1535.1173004365871,1447.4492290247176
92294,3076.4333333333334,,,1535.0519869073457,1447.9329904643
92295,3076.4666666666667,,,1535.0737384383574,1447.8957194156121
92296,3076.5,,,1535.0547249614829,1447.9091122257591
92297,3076.5333333333333,,,1535.0547249614829,1447.9091122257591
92298,3076.5666666666666,,,1535.0547249614829,1447.9091122257591
92299,3076.6,,,1535.0028133289402,1448.1541622458421
92300,3076.633333333333,,,1535.1182929974582,1447.428726574927
92301,3076.6666666666665,,,1535.0855080454135,1447.9081891443384
92302,3076.7,,,1535.1142401814811,1447.469245944697
92303,3076.733333333333,,,1535.0823897541147,1448.0992452960982
92304,3076.7666666666664,,,1535.0823897541147,1448.0992452960982
92305,3076.8,,,1534.976931847654,1448.5263529178142
92306,3076.8333333333335,,,1534.7547280554807,1449.1410481729931
92307,3076.866666666667,,,1534.8515411403548,1448.8508192174077
92308,3076.9,,,1534.7547280554807,1449.1410481729931
92309,3076.9333333333334,,,1534.8263580621103,1449.0675182949235
92310,3076.9666666666667,,,1534.790571591467,1449.0798189472105
92311,3077,,,1534.8306355129735,1449.0276277851576
