"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","9-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 "
105427,3514.2,24.87975206242886
105428,3514.233333333333,19.153512555801058
105429,3514.2666666666664,16.260749403153785
105430,3514.2999999999997,-29.144234702415194
105431,3514.3333333333335,-32.40823390148338
105432,3514.366666666667,-41.41509603202606
105433,3514.4,-49.44136033052852
105434,3514.4333333333334,-54.03056984848905
105435,3514.4666666666667,-74.57076024044339
105436,3514.5,-72.48246040569573
105437,3514.5333333333333,-85.53584706426933
105438,3514.5666666666666,-93.56154699301251
105439,3514.6,-96.1866867284718
105440,3514.633333333333,-80.40355887566795
105441,3514.6666666666665,-66.47262451937962
105442,3514.7,-54.0142340118955
105443,3514.733333333333,-43.35890137690145
105444,3514.7666666666664,-14.695496834858295
105445,3514.7999999999997,9.715192778660102
105446,3514.8333333333335,12.72432217123674
105447,3514.866666666667,46.57395679870763
105448,3514.9,72.73605707078269
105449,3514.9333333333334,87.98268758603325
105450,3514.9666666666667,79.86211748306101
105451,3515,68.08013599808157
105452,3515.0333333333333,42.097326823139646
105453,3515.0666666666666,11.99075134087966
105454,3515.1,15.280714166241136
105455,3515.133333333333,13.438815320690559
105456,3515.1666666666665,-3.610224956366639
105457,3515.2,-34.63091556071917
105458,3515.233333333333,-39.725954762826824
105459,3515.2666666666664,-51.93429448366487
105460,3515.2999999999997,-89.48204672585466
105461,3515.3333333333335,-97.66584115301077
105462,3515.366666666667,-107.74373687475277
105463,3515.4,-117.80194480775964
105464,3515.4333333333334,-121.69385366691847
105465,3515.4666666666667,-122.26761138193987
105466,3515.5,-117.77140385007209
105467,3515.5333333333333,-120.96563749082793
105468,3515.5666666666666,-119.98084256840293
105469,3515.6,-102.4891296454303
105470,3515.633333333333,-96.13478484030047
105471,3515.6666666666665,-80.73973939192479
105472,3515.7,-74.91587701933645
105473,3515.733333333333,-68.65046557782907
105474,3515.7666666666664,-65.41622512755872
105475,3515.7999999999997,-57.18901899363411
105476,3515.8333333333335,-52.22130730081984
105477,3515.866666666667,-46.89216676201235
105478,3515.9,-41.76321435666636
105479,3515.9333333333334,-23.757605400805236
105480,3515.9666666666667,-16.44174895538919
105481,3516,-4.949837639963294
105482,3516.0333333333333,2.955681260559098
105483,3516.0666666666666,,-7.668616279191214
105484,3516.1,,-14.109127202551804
105485,3516.133333333333,,-38.42306378217062
105486,3516.1666666666665,,-35.96402285010322
105487,3516.2,,-43.99663625117314
105488,3516.233333333333,,-49.306180426209714
105489,3516.2666666666664,,-57.63116140465778
105490,3516.2999999999997,,-50.98412140268595
105491,3516.3333333333335,,-46.97938331267064
105492,3516.366666666667,,-28.644124743751007
105493,3516.4,,-17.312587427132957
105494,3516.4333333333334,,1.1288173982035745
105495,3516.4666666666667,,24.242613138029032
105496,3516.5,,34.055047392685005
105497,3516.5333333333333,,48.236682448073395
105498,3516.5666666666666,,,,,,
105499,3516.6,,,,,,
105500,3516.633333333333,,,,,,
105501,3516.6666666666665,,,,,,
105502,3516.7,,,,,,
105503,3516.733333333333,,,,,,
105504,3516.7666666666664,,,,,,
105505,3516.7999999999997,,,,,,
105506,3516.8333333333335,,,,,,
105507,3516.866666666667,,,,,,
105508,3516.9,,,,,,
105509,3516.9333333333334,,,,,,
105510,3516.9666666666667,,,,,,
105511,3517,,,,,,
105512,3517.0333333333333,,,,,,
105513,3517.0666666666666,,,,,,
105514,3517.1,,,,,,
105515,3517.133333333333,,,,,,
105516,3517.1666666666665,,,,,,
105517,3517.2,,,,,,
105518,3517.233333333333,,,,,,
105519,3517.2666666666664,,,,,,
105520,3517.2999999999997,,,,,,
105521,3517.3333333333335,,,,,,
105522,3517.366666666667,,,,,,
105523,3517.4,,,,,,
105524,3517.4333333333334,,,,,,
105525,3517.4666666666667,,,,,,
105526,3517.5,,,,,,
105527,3517.5333333333333,,,,,,
105528,3517.5666666666666,,,,,,
105529,3517.6,,,,,,
105530,3517.633333333333,,,,,,
105531,3517.6666666666665,,,,,,
105532,3517.7,,,,,,
105533,3517.733333333333,,,,,,
105534,3517.7666666666664,,,,,,
105535,3517.7999999999997,,,,,,
105536,3517.8333333333335,,,,,,
105537,3517.866666666667,,,,,,
105538,3517.9,,,,,,
105539,3517.9333333333334,,,,,,
105540,3517.9666666666667,,,,,,
105541,3518,,,,,,
105542,3518.0333333333333,,,,,,
105543,3518.0666666666666,,,,,,
105544,3518.1,,,,,,
105545,3518.133333333333,,,,,,
105546,3518.1666666666665,,,,,,
105547,3518.2,,,,,,
105548,3518.233333333333,,,,,,
105549,3518.2666666666664,,,,,,
105550,3518.2999999999997,,,,,,
105551,3518.3333333333335,,,,,,
105552,3518.366666666667,,,,,,
105553,3518.4,,,,,,
105554,3518.4333333333334,,,,,,
105555,3518.4666666666667,,,,,,
105556,3518.5,,,,,,
105557,3518.5333333333333,,,,,,
105558,3518.5666666666666,,,,,,
105559,3518.6,,,,,,
105560,3518.633333333333,,,,,,
105561,3518.6666666666665,,,,,,
105562,3518.7,,,,,,
105563,3518.733333333333,,,,,,
105564,3518.7666666666664,,,,,,
105565,3518.7999999999997,,,,,,
105566,3518.8333333333335,,,,,,
105567,3518.866666666667,,,,,,
105568,3518.9,,,,,,
105569,3518.9333333333334,,,,,,
105570,3518.9666666666667,,,,,,
105571,3519,,,,,,
105572,3519.0333333333333,,,,,,
105573,3519.0666666666666,,,,,,
105574,3519.1,,,,,,
105575,3519.133333333333,,,,,,
105576,3519.1666666666665,,,,,,
105577,3519.2,,,,,,
105578,3519.233333333333,,,,,,
105579,3519.2666666666664,,,,,,
105580,3519.2999999999997,,,,,,
105581,3519.3333333333335,,,,,,
105582,3519.366666666667,,,,,,
105583,3519.4,,,,,,
105584,3519.4333333333334,,,,,,
105585,3519.4666666666667,,,,,,
105586,3519.5,,,,,,
105587,3519.5333333333333,,,,,,
105588,3519.5666666666666,,,,,,
105589,3519.6,,,,,,
105590,3519.633333333333,,,,,,
105591,3519.6666666666665,,,,,,
105592,3519.7,,,,,,
105593,3519.733333333333,,,,,,
105594,3519.7666666666664,,,,,,
105595,3519.7999999999997,,,,,,
105596,3519.8333333333335,,,,,,
105597,3519.866666666667,,,,,,
105598,3519.9,,,,,,
105599,3519.9333333333334,,,,,,
105600,3519.9666666666667,,,,,,
105601,3520,,,,,,
105602,3520.0333333333333,,,,,,
105603,3520.0666666666666,,,,,,
105604,3520.1,,,,,,
105605,3520.133333333333,,,,,,
105606,3520.1666666666665,,,,,,
105607,3520.2,,,,,,
105608,3520.233333333333,,,,,,
105609,3520.2666666666664,,,,,,
105610,3520.2999999999997,,,,,,
105611,3520.3333333333335,,,,,,
105612,3520.366666666667,,,,,,
105613,3520.4,,,,,,
105614,3520.4333333333334,,,,,,
105615,3520.4666666666667,,,,,,
105616,3520.5,,,,,,
105617,3520.5333333333333,,,,,,
