"Worm Data","Position (um) of Centroid"
"Sequence","test_test60001.avi"

,,"Track"
"Frame","Time","1 x","1 y"
91194,3039.7666666666664,1058.3064201696955,1681.375133391783
91195,3039.8,1057.6819635533702,1681.58530943279
91196,3039.8333333333335,1057.6151672218195,1681.5276961930667
91197,3039.866666666667,1058.6520870596528,1680.8929981449107
91198,3039.9,1058.5989823553214,1680.893808145847
91199,3039.9333333333334,1058.6574275231346,1680.7488856197526
91200,3039.9666666666667,1058.5325371651415,1680.9512866457885
91201,3040,1058.610159942787,1680.7356027610003
91202,3040.0333333333333,1058.7485545381235,1680.6286669852734
91203,3040.0666666666666,1058.6893590755844,1680.7008167828048
91204,3040.1,1058.7146885751154,1680.672166074761
91205,3040.133333333333,1058.8094975340045,1680.5772044532691
91206,3040.1666666666665,1058.9614382656023,1680.2639823754218
91207,3040.2,1058.8318234526919,1680.5376977761448
91208,3040.233333333333,1058.8710278092094,1680.5086167800794
91209,3040.2666666666664,1059.010503664074,1680.1471420798541
91210,3040.3,1058.8878027203707,1680.359136062699
91211,3040.3333333333335,1058.6607246640415,1680.743061926402
91212,3040.366666666667,1058.9355473315757,1680.3345708376974
91213,3040.4,1058.950111885717,1680.297462437072
91214,3040.4333333333334,1058.9618095601534,1680.2524347657227
91215,3040.4666666666667,1058.7301760308642,1680.6322912119685
91216,3040.5,1058.9355473315757,1680.3345708376974
91217,3040.5333333333333,1058.76173681551,1680.6302888332912
91218,3040.5666666666666,1058.9827658344102,1680.7496255472365
91219,3040.6,1058.801941152847,1681.0160738383636
91220,3040.633333333333,1058.9916596810622,1680.7285097815802
91221,3040.6666666666665,1058.7315039055293,1680.674084775139
91222,3040.7,1058.7879512156553,1680.6192091243995
91223,3040.733333333333,1058.9116646085301,1680.8546236177463
91224,3040.7666666666664,1058.7454191211823,1680.6640969076568
91225,3040.8,1058.7454191211823,1680.6640969076568
91226,3040.8333333333335,1058.7454191211823,1680.6640969076568
91227,3040.866666666667,1058.6453573855601,1680.7645755818526
91228,3040.9,1058.845737792323,1680.4984446052376
91229,3040.9333333333334,1058.3431653461091,1681.02795054127
91230,3040.9666666666667,1058.2966302912434,1680.8248159508273
91231,3041,1058.383396310513,1680.759191583711
91232,3041.0333333333333,1058.3458993310235,1680.5613646019017
91233,3041.0666666666666,1058.444006633205,1680.4256764603274
91234,3041.1,1058.5669656752007,1680.2169617433083
91235,3041.133333333333,1058.4824465646032,1680.1187942030042
91236,3041.1666666666665,1058.1137665201104,1680.1266428652243
91237,3041.2,1058.1873892255974,1679.9655004557967
91238,3041.233333333333,1057.9341515694946,1680.5205343381485
91239,3041.2666666666664,1057.9707725144026,1680.2050815987561
91240,3041.3,1057.9635988451448,1680.2226480740972
91241,3041.3333333333335,1058.007899719895,1680.1293876878078
91242,3041.366666666667,1058.124190357815,1679.8527237116487
91243,3041.4,1058.124190357815,1679.8527237116487
91244,3041.4333333333334,1058.103960937373,1679.8752758644441
91245,3041.4666666666667,1058.1343768300223,1679.8527935550237
91246,3041.5,1058.1181010083053,1679.9360536087931
91247,3041.5333333333333,1058.1481127936672,1679.6795316191879
91248,3041.5666666666666,1058.1452392062852,1680.0892885475173
91249,3041.6,1057.9920466966817,1680.130231355548
91250,3041.633333333333,1058.01469493542,1680.393456741081
91251,3041.6666666666665,1058.1006816774652,1680.2010705742614
91252,3041.7,1058.2121536650175,1679.958431886811
91253,3041.733333333333,1058.247838261277,1679.9557629338324
91254,3041.7666666666664,1058.162589494659,1680.0761884794217
91255,3041.8,1057.8366418483026,1680.6527566542927
91256,3041.8333333333335,1057.818969859183,1680.5634000911064
91257,3041.866666666667,1057.8908796097342,1680.5149491411723
91258,3041.9,1057.3247485662905,1681.0181216626067
91259,3041.9333333333334,1057.4879270805611,1680.8360241804637
91260,3041.9666666666667,1057.5814280945033,1680.8100174271244
91261,3042,1057.2842494222364,1680.9479364937715
91262,3042.0333333333333,1057.3386665132887,1680.96255105508
91263,3042.0666666666666,1056.1896090822447,1681.2466323469994
91264,3042.1,1056.2985974521018,1680.9616780589004
91265,3042.133333333333,1055.7603439463992,1680.5500724691778
91266,3042.1666666666665,1055.5151798247468,1680.413023619934
91267,3042.2,1055.3252451494732,1680.297529078341
