"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","06-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 "
100924,3364.1,-9.75522131279605
100925,3364.133333333333,13.893873781522421
100926,3364.1666666666665,17.35209675910951
100927,3364.2,44.60774375561796
100928,3364.233333333333,54.156781833921386
100929,3364.2666666666664,47.435027854776365
100930,3364.2999999999997,33.215547136892425
100931,3364.3333333333335,-1.2230688863696328
100932,3364.366666666667,-29.239442855748262
100933,3364.4,-68.48122018710902
100934,3364.4333333333334,-82.92864325989073
100935,3364.4666666666667,-106.17817548572346
100936,3364.5,-109.38750081721335
100937,3364.5333333333333,-108.72126638480951
100938,3364.5666666666666,-103.08167150180425
100939,3364.6,-73.7616942848252
100940,3364.633333333333,-58.44042399769785
100941,3364.6666666666665,-10.867933790766925
100942,3364.7,2.8542357839679835
100943,3364.733333333333,35.434891284654604
100944,3364.7666666666664,53.73283559533538
100945,3364.7999999999997,57.93180964622835
100946,3364.8333333333335,58.70227678033954
100947,3364.866666666667,40.44370462286677
100948,3364.9,23.79836896885861
100949,3364.9333333333334,-10.242692492371688
100950,3364.9666666666667,-42.576678341028995
100951,3365,-72.29857412305768
100952,3365.0333333333333,-99.29744238269593
100953,3365.0666666666666,-105.4664862102907
100954,3365.1,-99.5156246548578
100955,3365.133333333333,-86.16397918656243
100956,3365.1666666666665,-46.54237226790744
100957,3365.2,-28.157929804152804
100958,3365.233333333333,-31.293264542688018
100959,3365.2666666666664,11.513204500706765
100960,3365.2999999999997,17.192377123978886
100961,3365.3333333333335,30.968063098349507
100962,3365.366666666667,54.504424952495576
100963,3365.4,79.42171018625594
100964,3365.4333333333334,69.48834709082888
100965,3365.4666666666667,50.79837102770806
100966,3365.5,26.004769660169938
100967,3365.5333333333333,-14.99723240545904
100968,3365.5666666666666,-41.71402911246624
100969,3365.6,-74.63380695438812
100970,3365.633333333333,-97.16137276600544
100971,3365.6666666666665,-110.96185435696555
100972,3365.7,-108.91258962669811
100973,3365.733333333333,-102.88405055607566
100974,3365.7666666666664,-87.70543363418648
100975,3365.7999999999997,-54.80657348585865
100976,3365.8333333333335,-10.037419904164441
100977,3365.866666666667,1.2238867051579272
100978,3365.9,23.900870394510118
100979,3365.9333333333334,52.42482266168863
100980,3365.9666666666667,60.75772180864566
100981,3366,67.97319538544984
100982,3366.0333333333333,64.54574482746358
100983,3366.0666666666666,45.788572658769716
100984,3366.1,25.58539367034868
100985,3366.133333333333,-4.253282452383085
100986,3366.1666666666665,-31.231315103943942
100987,3366.2,-74.57356523146453
100988,3366.233333333333,-95.225601584196
100989,3366.2666666666664,-115.07604314730374
100990,3366.2999999999997,-115.81084697054852
100991,3366.3333333333335,-100.72167801818816
100992,3366.366666666667,-64.8453435389695
100993,3366.4,-29.226301847210454
100994,3366.4333333333334,-9.489847512283912
100995,3366.4666666666667,29.948658289180596
100996,3366.5,45.001178888441764
100997,3366.5333333333333,55.6817480184268
100998,3366.5666666666666,68.21412420598332
100999,3366.6,76.55528412900104
101000,3366.633333333333,66.81705436658416
101001,3366.6666666666665,41.770325640888565
101002,3366.7,14.968050976638192
101003,3366.733333333333,-22.747840665672374
101004,3366.7666666666664,-36.367583776100986
101005,3366.7999999999997,-73.85697195464407
101006,3366.8333333333335,-81.15649909484617
101007,3366.866666666667,-93.43560229015324
101008,3366.9,-96.5083148847005
101009,3366.9333333333334,-79.85857253161521
101010,3366.9666666666667,-46.284584976539115
101011,3367,-19.47394576581236
101012,3367.0333333333333,4.869526215932225
101013,3367.0666666666666,31.264773702218218
101014,3367.1,42.55208716994205
101015,3367.133333333333,67.44938635336722
101016,3367.1666666666665,82.19508171602273
101017,3367.2,90.40370715057188
101018,3367.233333333333,96.14175664679378
101019,3367.2666666666664,92.9280784976132
101020,3367.2999999999997,78.40425964372035
101021,3367.3333333333335,56.235853986114016
101022,3367.366666666667,33.119965356014696
101023,3367.4,-18.819629252375055
101024,3367.4333333333334,-47.23185122383652
101025,3367.4666666666667,-78.88675875038594
101026,3367.5,-87.99763338049667
101027,3367.5333333333333,-100.59331510540572
101028,3367.5666666666666,-100.08268645373148
101029,3367.6,-73.44058865668349
101030,3367.633333333333,-31.158600626726123
101031,3367.6666666666665,0.4625592269787214
101032,3367.7,21.551373294499786
101033,3367.733333333333,38.96055919417597
101034,3367.7666666666664,41.939917442831025
101035,3367.7999999999997,68.0495968866566
