"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","3-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 ","17 ","18 ","19 ","20 ","21 ","22 ","23 ","24 ","25 ","26 ","27 ","28 ","29 ","30 ","31 ","32 ","33 ","34 ","35 ","36 ","37 ","38 ","39 ","40 ","41 ","42 ","43 ","44 ","45 ","46 ","47 ","48 ","49 ","50 ","51 ","52 ","53 ","54 ","55 "
22685,756.1333333333333,-41.067114724417145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6530418544217416
22686,756.1666666666666,,43.20394079846543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6039186863991292
22687,756.2,,40.0330960201422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3591668946939535
22688,756.2333333333333,,45.18011204185824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0035560099735628
22689,756.2666666666667,,50.50525972814916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9217465376804305
22690,756.3,,54.14065412882555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2215836042496422
22691,756.3333333333334,,56.76768045795365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1001956939894404
22692,756.3666666666667,,56.301462095894955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0648550281107068
22693,756.4,,52.07326395127459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5402994463834645
22694,756.4333333333333,,43.75399053247678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.163731809420913
22695,756.4666666666667,,34.51015147319306,-2.267257774036537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3599662506121737
22696,756.5,,30.584103449079972,-2.7029359240482367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6272026572945674
22697,756.5333333333333,,21.025929779213232,-2.3896259499662857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1159777882625945
22698,756.5666666666666,,11.43661744016175,-2.3713910075573894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8223542004382719
22699,756.6,,5.025443875810027,-2.5544703084357976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.305619876948823
22700,756.6333333333333,,11.526588889812095,-2.2881572305144497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.284269769460203
