"Worm Data","Position (um) of Centroid"
"Sequence","test_test70001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y"
147115,4903.8,126.9237308697044,906.2568609453858
147116,4903.833333333333,124.81588889940872,907.4780916291295
147117,4903.866666666667,124.40539397427305,908.0826064367666
147118,4903.9,124.35738559585239,908.7374977717557
147119,4903.933333333333,125.26458376813838,908.3647420798677
147120,4903.966666666666,126.17193328658054,907.5695975505157
147121,4904,127.52467682006971,906.8160797512544
147122,4904.033333333333,129.3703276174154,907.1161237552947
147123,4904.066666666667,130.50935733007597,908.6017463744552
147124,4904.1,130.52696612012025,907.2839318964654
147125,4904.133333333333,130.80658331089606,906.3768379523444
147126,4904.166666666667,132.02109884629476,905.8537111936764
147127,4904.2,131.9612627752104,904.7322821197961
147128,4904.233333333334,,,,,,,,
147129,4904.266666666666,,,,,,,,
147130,4904.3,,,,,,,,
147131,4904.333333333333,,,,,,,,
147132,4904.366666666667,,,,,,,,
147133,4904.4,,,,,,,,
147134,4904.433333333333,,,,,,,,
147135,4904.466666666666,,,,,,,,
147136,4904.5,,,,,,,,
147137,4904.533333333333,,,,,,,,
147138,4904.566666666667,,,,,,,,
147139,4904.6,,,,,,,,
147140,4904.633333333333,,,,,,,,
147141,4904.666666666667,,,137.06873393221719,908.5417229192615
147142,4904.7,,,136.56122095422532,908.1207964942282
147143,4904.733333333334,,,134.42311770851327,908.1681448828485
147144,4904.766666666666,,,129.8804320141104,912.217987458037
147145,4904.8,,,128.69267123424865,914.3777073345527
147146,4904.833333333333,,,127.44578316634673,914.2907477342922
147147,4904.866666666667,,,126.69219547560108,916.1066931023536
147148,4904.9,,,,,127.25357460056937,916.6494800549831
147149,4904.933333333333,,,,,128.19488453479244,917.2096604245032
147150,4904.966666666666,,,,,131.2994104514404,917.4335426660209
147151,4905,,,,,132.89948613821713,917.8194812294428
147152,4905.033333333333,,,,,134.88435840058702,919.5905538833076
147153,4905.066666666667,,,,,135.6557637730084,919.8314481161372
147154,4905.1,,,,,136.67621161883022,918.7835929786204
147155,4905.133333333333,,,,,137.89218178276627,918.0205590942555
147156,4905.166666666667,,,,,138.15099220753734,917.0057987839891
147157,4905.2,,,,,135.3847460317625,917.9002648346225
147158,4905.233333333334,,,,,132.8628626216379,918.8235147854839
147159,4905.266666666666,,,,,131.66267787572357,918.4929753708361
147160,4905.3,,,,,130.09910214229103,920.1220987776621
147161,4905.333333333333,,,,,129.34124507876007,920.7647378297545
147162,4905.366666666667,,,,,128.97110493829746,921.2859010009345
147163,4905.4,,,,,129.99851565140054,921.6335945382864
147164,4905.433333333333,,,,,131.64811284668835,922.5389802078055
147165,4905.466666666666,,,,,132.7718485308743,923.030200000936
147166,4905.5,,,,,133.27265894483318,922.7493306666574
147167,4905.533333333333,,,,,134.9155924314671,923.3149023392632
147168,4905.566666666667,,,,,137.46323814580782,922.3044149868679
147169,4905.6,,,,,139.15047826386294,923.2869197486425
147170,4905.633333333333,,,,,138.4914766022041,922.6039547169021
147171,4905.666666666667,,,,,136.19365124864174,923.5821969802344
147172,4905.7,,,,,133.87447229052583,924.9910346661293
147173,4905.733333333334,,,,,133.03175396276768,925.3305725525875
147174,4905.766666666666,,,,,132.26655992089084,926.6609466109041
147175,4905.8,,,,,131.04923979569168,927.0613119035763
147176,4905.833333333333,,,,,130.58377752646732,928.221336106102
