"Worm Data","Position (um) of Centroid"
"Sequence","test_test60001.avi"

,,"Track"
"Frame","Time","1 x","1 y"
93937,3131.2,2236.321015327043,300.2805513786757
93938,3131.233333333333,2235.703538697272,300.15131217439966
93939,3131.2666666666664,2236.3337942528974,300.24643074305914
93940,3131.3,2235.7044195860394,300.16612394863273
93941,3131.3333333333335,2235.073114094808,300.1148452351638
93942,3131.366666666667,2235.0805656343337,300.1030938535371
93943,3131.4,2235.7109567271737,300.2238477422068
93944,3131.4333333333334,2235.0801412389824,300.1609705612425
93945,3131.4666666666667,2235.7148231488363,300.22214064620266
93946,3131.5,2235.641095175777,300.6460351491264
93947,3131.5333333333333,2235.5090656490424,300.610920071706
93948,3131.5666666666666,2235.4495964356056,300.61993112129426
93949,3131.6,2235.6067977572757,300.6496991182539
93950,3131.633333333333,2235.374608709917,300.6570847873056
93951,3131.6666666666665,2235.6985336268554,300.62090565286394
93952,3131.7,2235.633932233755,300.61838892849755
93953,3131.733333333333,2235.629436292476,300.6147166481876
93954,3131.7666666666664,2235.6393225429397,300.5783305042032
93955,3131.8,2235.6924484600395,300.48544189653126
93956,3131.8333333333335,2235.648280703577,300.6138646127213
93957,3131.866666666667,2235.6088639513355,300.6363210920513
93958,3131.9,2235.6966135825583,300.6200550305193
93959,3131.9333333333334,2235.6996682748345,300.6280181628233
93960,3131.9666666666667,2235.6618989378653,300.5879977200382
93961,3132,2236.2878057423113,300.70172121195424
93962,3132.0333333333333,2236.291604646007,300.6857354068495
93963,3132.0666666666666,2235.1667403942415,300.41696933539106
93964,3132.1,2235.1794802325944,300.35186291589093
93965,3132.133333333333,2234.9223268633705,300.5295164267568
93966,3132.1666666666665,2234.818949007497,300.5364886259822
93967,3132.2,2234.975504625771,300.50053542670935
93968,3132.233333333333,2234.979067416898,300.5356427231575
93969,3132.2666666666664,2234.900432906219,300.4523275748388
93970,3132.3,2235.3660376684775,300.34180750120845
93971,3132.3333333333335,2235.254260429151,300.30671993395686
93972,3132.366666666667,2235.3714434309477,300.6726600133868
93973,3132.4,2234.7470149278015,300.6255072025426
93974,3132.4333333333334,2234.7278215702895,300.53908475069966
93975,3132.4666666666667,2234.9146660623824,300.60147518059694
93976,3132.5,2234.989474067557,300.5271649240058
93977,3132.5333333333333,2235.536426344897,300.71088796397885
93978,3132.5666666666666,2235.624128371797,300.75074995656246
93979,3132.6,2235.5685704222265,300.7418463254992
93980,3132.633333333333,2235.738182115713,300.7768668564486
93981,3132.6666666666665,2235.6752973509574,300.7266320254364
93982,3132.7,2235.381523044471,300.63770642236045
93983,3132.733333333333,2235.103667915523,300.68357571485603
93984,3132.7666666666664,2235.2853275267444,300.67854102642673
93985,3132.8,2235.4126743629276,300.63853888332915
93986,3132.8333333333335,2234.6956900795103,300.5484262514892
93987,3132.866666666667,2234.5263155342905,300.5764157428091
93988,3132.9,2235.0550483982897,300.6185041863457
93989,3132.9333333333334,2235.284315811285,300.70809651202444
93990,3132.9666666666667,2235.1548475250324,300.6225972394943
93991,3133,2235.051416676991,300.80797549873455
93992,3133.0333333333333,2235.164402879744,300.5865477612913
93993,3133.0666666666666,2234.9852101781867,300.64870042235157
93994,3133.1,2235.087587848499,300.75338352788845
93995,3133.133333333333,2234.8924076127396,300.5354156671983
93996,3133.1666666666665,2234.8376489366183,300.5594962274108
93997,3133.2,2234.9906669621078,300.5527547730171
93998,3133.233333333333,2234.874252940292,300.5849737454589
93999,3133.2666666666664,2234.489356416469,300.63866117223347
94000,3133.3,2234.683524721529,300.5672955838611
94001,3133.3333333333335,2234.6093198483145,300.65278741734437
94002,3133.366666666667,2234.5208847602935,300.776945375015
94003,3133.4,2234.4562582158474,300.75489760975165
94004,3133.4333333333334,2234.1467749872695,300.6366921198967
94005,3133.4666666666667,2234.2190311162517,300.65963509315657
94006,3133.5,2233.942714707418,300.60941756680677
94007,3133.5333333333333,2234.008812203724,300.4708541434884
94008,3133.5666666666666,2233.74713729539,300.5600729772316
94009,3133.6,2234.1750169105926,300.66140544348104
94010,3133.633333333333,2233.9730710123354,300.6476474585004
94011,3133.6666666666665,2233.9874712072797,300.6363642710037
94012,3133.7,2234.009415074681,300.55284031913175
94013,3133.733333333333,2234.2326236526064,300.67492909952057
