"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","24-Sept-24.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 ","12 "
57459,1915.2666666666667,-9.273862182541144
57460,1915.3,-7.992312160937003
57461,1915.3333333333333,-7.657582672321407
57462,1915.3666666666666,-7.854233710258225
57463,1915.3999999999999,-8.051854999850779
57464,1915.4333333333334,-6.833932663708364
57465,1915.4666666666667,-6.45350579118569
57466,1915.5,-8.04107969484995
57467,1915.5333333333333,-9.875608185732522
57468,1915.5666666666666,-6.895105444036602
57469,1915.6,-7.120455312922659
57470,1915.6333333333332,-8.027811916467844
57471,1915.6666666666667,-9.921401250190652
57472,1915.7,-10.707632568586996
57473,1915.7333333333333,-10.720456868937509
57474,1915.7666666666667,-10.303895468320546
57475,1915.8,-8.822109381553144
57476,1915.8333333333333,-9.856400066558797
57477,1915.8666666666666,-9.898286272017215
57478,1915.8999999999999,-9.823821260323367
57479,1915.9333333333334,-9.563759760087493
57480,1915.9666666666667,-9.92848188321491
57481,1916,-11.498466252528077
57482,1916.0333333333333,-11.424114360158445
57483,1916.0666666666666,-11.091072122285455
57484,1916.1,-11.381575999934876
57485,1916.1333333333332,-11.722816879214202
57486,1916.1666666666667,-10.891969825198156
57487,1916.2,-11.644838751013145
57488,1916.2333333333333,-11.309796589303078
57489,1916.2666666666667,-11.557341798090771
57490,1916.3,-11.51791792066663
57491,1916.3333333333333,-11.550222208096516
57492,1916.3666666666666,-11.297307522194888
57493,1916.3999999999999,-11.824024420815904
57494,1916.4333333333334,-13.10079910630201
57495,1916.4666666666667,-11.535893192150585
57496,1916.5,-10.985592648240912
57497,1916.5333333333333,-10.86619777763823
57498,1916.5666666666666,-11.646958243962303
57499,1916.6,-10.274545511780575
57500,1916.6333333333332,-13.823189453673145
57501,1916.6666666666667,-36.56738063749428
57502,1916.7,-38.19860895565803
57503,1916.7333333333333,-34.61273516659803
57504,1916.7666666666667,-32.105769130801484
57505,1916.8,-30.87520383565748
57506,1916.8333333333333,-30.266582104698873
57507,1916.8666666666666,-29.386212962162915
57508,1916.8999999999999,-31.472598951211143
57509,1916.9333333333334,-31.133125590494593
57510,1916.9666666666667,-28.573284404666083
57511,1917,-28.34711312406923
57512,1917.0333333333333,-27.877307245514217
57513,1917.0666666666666,-27.089542732515596
57514,1917.1,-25.020045750009825
57515,1917.1333333333332,-27.56832397530699
57516,1917.1666666666667,-26.025156721285235
57517,1917.2,-29.225242428081632
57518,1917.2333333333333,-28.748841295605686
57519,1917.2666666666667,-30.547698545002827
57520,1917.3,-31.694123887114962
57521,1917.3333333333333,-31.205908496945607
57522,1917.3666666666666,-31.631516974419224
57523,1917.3999999999999,-30.41290167392808
57524,1917.4333333333334,-26.538800809061623
57525,1917.4666666666667,-26.25383376019765
57526,1917.5,-24.176161865519543
57527,1917.5333333333333,-31.59236520409468
57528,1917.5666666666666,-23.987666135647352
57529,1917.6,-17.570533495327158
57530,1917.6333333333332,-17.03568333369646
57531,1917.6666666666667,-17.021196130085354
57532,1917.7,-17.9044973232927
57533,1917.7333333333333,-20.120814247905887
57534,1917.7666666666667,-18.88005997335572
57535,1917.8,-10.881976632300336
57536,1917.8333333333333,0.7898463873678885
57537,1917.8666666666666,1.9996156048442864
57538,1917.8999999999999,3.277884327539018
57539,1917.9333333333334,4.1752408932217095
57540,1917.9666666666667,6.541865187306506
57541,1918,5.795866752541308
57542,1918.0333333333333,7.039599977657758
57543,1918.0666666666666,8.150543710026767
57544,1918.1,9.697619698875663
57545,1918.1333333333332,10.743868582092924
57546,1918.1666666666667,9.748980897142298
57547,1918.2,8.594562324726592
57548,1918.2333333333333,11.05092976350205
57549,1918.2666666666667,9.821248015680721
57550,1918.3,4.254001441510861
57551,1918.3333333333333,3.93196578316505
57552,1918.3666666666666,2.550941726169305
57553,1918.3999999999999,4.834649238057707
57554,1918.4333333333334,5.223331795469246
57555,1918.4666666666667,6.512092683695811
57556,1918.5,4.836481430180911
57557,1918.5333333333333,5.7129448115452695
57558,1918.5666666666666,5.5413143258172015
57559,1918.6,9.432466151641972
57560,1918.6333333333332,9.519408908631481
57561,1918.6666666666667,8.100935830563888
57562,1918.7,8.664084849314312
57563,1918.7333333333333,4.735870861874374
57564,1918.7666666666667,3.5326570100380317
57565,1918.8,6.167166123224179
57566,1918.8333333333333,5.797034403145201
57567,1918.8666666666666,6.270413199830106
57568,1918.8999999999999,9.178331895971779
57569,1918.9333333333334,7.921289998474629
57570,1918.9666666666667,9.949045938750698
57571,1919,6.837361158262409
57572,1919.0333333333333,5.9016367463800234
57573,1919.0666666666666,3.8982403078204206
57574,1919.1,3.71457797269322
57575,1919.1333333333332,6.256765097251546
57576,1919.1666666666667,5.10461492333335
57577,1919.2,6.3331213408479785
57578,1919.2333333333333,0.7281266199544317
57579,1919.2666666666667,-2.7900141955925855
57580,1919.3,-12.915405868031574
57581,1919.3333333333333,-13.505650786358908
57582,1919.3666666666666,-13.182871878912106
57583,1919.3999999999999,,1.807839234086193
57584,1919.4333333333334,,1.3647559570184877
57585,1919.4666666666667,,1.458225932938178
57586,1919.5,,1.4842683133073242
57587,1919.5333333333333,,1.6022981630884248
57588,1919.5666666666666,,3.0494171065094817
57589,1919.6,,5.253625517042258
57590,1919.6333333333332,,7.426740162889456
57591,1919.6666666666667,,7.938436271590881
57592,1919.7,,7.098715063313673
57593,1919.7333333333333,,8.870254173553242
57594,1919.7666666666667,,-4.651749457644768
57595,1919.8,,-27.26342662324342
57596,1919.8333333333333,,-27.26342662324342
57597,1919.8666666666666,,-27.26342662324342
57598,1919.8999999999999,,-27.26342662324342
57599,1919.9333333333334,,-23.806382907438383
57600,1919.9666666666667,,-23.806382907438383
57601,1920,,-23.806382907438383
57602,1920.0333333333333,,-23.806382907438383
57603,1920.0666666666666,,-22.720913414859734
57604,1920.1,,-22.720913414859734
57605,1920.1333333333332,,-22.720913414859734
57606,1920.1666666666667,,-22.720913414859734
57607,1920.2,,-22.720913414859734
57608,1920.2333333333333,,-22.720913414859734
57609,1920.2666666666667,,-22.720913414859734
57610,1920.3,,-22.720913414859734
57611,1920.3333333333333,,-22.720913414859734
57612,1920.3666666666666,,-22.720913414859734
57613,1920.3999999999999,,-22.720913414859734
57614,1920.4333333333334,,-22.720913414859734
57615,1920.4666666666667,,-22.720913414859734
57616,1920.5,,-22.720913414859734
57617,1920.5333333333333,,-22.720913414859734
57618,1920.5666666666666,,-22.720913414859734
57619,1920.6,,-22.720913414859734
57620,1920.6333333333332,,-22.720913414859734
57621,1920.6666666666667,,-22.720913414859734
57622,1920.7,,-22.720913414859734
57623,1920.7333333333333,,-22.720913414859734
57624,1920.7666666666667,,-22.720913414859734
57625,1920.8,,-22.720913414859734
57626,1920.8333333333333,,-22.720913414859734
57627,1920.8666666666666,,-22.720913414859734
57628,1920.8999999999999,,-22.720913414859734
57629,1920.9333333333334,,-22.720913414859734
57630,1920.9666666666667,,-22.720913414859734
57631,1921,,-22.720913414859734
57632,1921.0333333333333,,-22.720913414859734
57633,1921.0666666666666,,-22.720913414859734
57634,1921.1,,-22.720913414859734
57635,1921.1333333333332,,-22.720913414859734
57636,1921.1666666666667,,-22.720913414859734
57637,1921.2,,-22.720913414859734
57638,1921.2333333333333,,-22.720913414859734
57639,1921.2666666666667,,-22.720913414859734
57640,1921.3,,-22.720913414859734
57641,1921.3333333333333,,-22.720913414859734
57642,1921.3666666666666,,-22.720913414859734
57643,1921.3999999999999,,-22.720913414859734
