"Worm Data","Position (um) of Centroid"
"Sequence","capture-0011.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y"
37298,1243.2333333333333,1046.4572071646433,1493.406565480835,,,,,,,854.3003165562405,1426.5600064588793
37299,1243.2666666666667,1046.6229112952258,1493.6139513058472,,,,,,,854.3768639403006,1426.4157154261147
37300,1243.3,1046.3918012242405,1494.0287366228742,,,,,,,854.3327059998813,1426.500732986548
37301,1243.3333333333333,1046.719284541731,1493.7387675234336,,,,,,,854.213698837896,1426.675703100682
37302,1243.3666666666666,1047.1152233634543,1493.5480193719898,,,,,,,855.2878212019342,1427.2421850334404
37303,1243.4,1047.5376815550474,1493.3903292259747,,,,,,,853.8969929270047,1427.1764973787433
37304,1243.4333333333334,1046.8962378999915,1493.9899987046545,,,,,,,855.1194103268256,1426.7831765103
37305,1243.4666666666667,1047.3819936639413,1493.8999865439418,,,,,,,855.3909823201217,1426.9007179700338
37306,1243.5,1047.4697056147481,1493.9921512611631,,,,,,,855.380710911528,1426.9199110216657
37307,1243.5333333333333,1046.9145013157322,1494.6648374632127,,,,,,,855.565662493607,1427.2105025451501
37308,1243.5666666666666,1047.4498737020065,1493.9762118390624,,,,,,,855.3834972028745,1426.9122534079752
37309,1243.6,1047.7561827251861,1493.6616623452433,,,,,,,855.0326641215871,1426.9312703591195
37310,1243.6333333333332,1047.7408265498625,1493.716791929538,,,,,,,855.5667776444341,1427.1878014391898
37311,1243.6666666666667,1048.1710154040538,1493.096950699434,,,,,,,855.2715333372821,1427.1449571419944
37312,1243.7,1047.3862370729157,1493.7720447124489,,,,,,,855.5621312408468,1427.230245391862
37313,1243.7333333333333,1047.5492251465182,1493.4958996651962,,,,,,,855.8182211377365,1427.3937110890542
37314,1243.7666666666667,1047.564303689487,1493.4356628277746,,,,,,,855.2721348470268,1427.183494171038
37315,1243.8,1047.3406583877074,1493.2108048789073,,,,,,,855.2978551462659,1427.128347189956
37316,1243.8333333333333,1046.9215890382757,1493.103975581557,,,,,,,855.2846731117328,1427.1852444647957
37317,1243.8666666666666,1047.226276290696,1492.0828206075676,,,,,,,855.5510811192152,1427.3198828006857
37318,1243.9,1047.1158498844345,1491.801825764399,,,,,,,855.5515506021507,1427.3180892764003
37319,1243.9333333333334,1046.9190030225839,1491.8553445363377,,,,,,,855.321393120456,1427.1143012127104
37320,1243.9666666666667,1046.2187402061038,1491.6997211052726,,,,,,,855.278042318435,1427.2222105974315
37321,1244,1045.8113959832633,1491.6522689881515,,,,,,,855.5629552032813,1427.306369551124
37322,1244.0333333333333,1045.159175360988,1490.8329894677538,,,,,,,855.5628338318393,1427.3088841626663
37323,1244.0666666666666,1044.6508210363015,1489.8197331624092,,,,,,,855.5711366234319,1427.2850271025106
37324,1244.1,1044.1361947574046,1490.1014587028972,,,,,,,855.3023620395518,1427.1585474159706
37325,1244.1333333333332,1043.6599756569638,1489.5834294322517,,,,,,,855.3358188932909,1427.0770927183648
37326,1244.1666666666667,1043.4499278245196,1489.2077463787373,,,,,,,855.0874174752756,1426.9180168247713
37327,1244.2,1043.6418161025047,1488.7766425233176,,,,,,,855.0961408524877,1426.9070076055543
37328,1244.2333333333333,1043.6846790564105,1488.3203336079387,,,,,,,855.2987700568679,1427.171015594362
37329,1244.2666666666667,1043.0087210574652,1489.0050300195617,,,,,,,855.3136692720112,1427.1428268076086
37330,1244.3,1043.1617909926697,1488.551520411634,,,,,,,855.3019706713625,1427.1868394933401
37331,1244.3333333333333,1043.7187178313907,1487.8730820194314,,,,,,,855.0460598690652,1427.0474723543052
37332,1244.3666666666666,1043.1087802168383,1488.5042872933873,,,,,,,855.3194793685541,1427.1785684503998
37333,1244.4,1043.7352339027411,1487.8898412089375,,,,,,,855.5769753690654,1427.3470271045567
37334,1244.4333333333334,1044.1262290690795,1487.684129982767,,,,,,,855.047474292316,1427.086894496199
37335,1244.4666666666667,1043.369278683687,1488.136319389676,,,,,,,855.595819536493,1427.3294693660018
37336,1244.5,1043.630921466771,1487.7869285468837,,,,,,,855.3143752591188,1427.2397372957435
37337,1244.5333333333333,1044.3579158803261,1487.3090215814275,,,,,,,855.3316745368413,1427.1880924054617
37338,1244.5666666666666,1045.2629492204105,1487.2117884625134,,,,,,,855.3326599829211,1427.1926929267286
37339,1244.6,1046.1274408363176,1487.3277440890556,,,,,,,855.1440297804119,1426.8876854663895
37340,1244.6333333333332,,,1045.160348330883,1490.2977957220544,,,,,855.2030562676248,1426.769030759191
37341,1244.6666666666667,,,1044.761772052182,1490.2943115193525,,,,,855.4686601861649,1426.9190712858017
37342,1244.7,,,1043.9195766187615,1491.1362556791266,,,,,855.469784089328,1426.930581958246
37343,1244.7333333333333,,,1043.8477410849755,1491.4373588942312,,,,,855.4394595645048,1427.020463778241
37344,1244.7666666666667,,,1044.6735723753231,1490.7290641889535,,,,,855.3558329857539,1427.2498869179997
37345,1244.8,,,1045.3318131773767,1490.3112153870698,,,,,855.6268333311314,1427.3642476173063
37346,1244.8333333333333,,,1044.5047438452007,1491.0128604399465,,,,,855.6417755408913,1427.3491367458678
37347,1244.8666666666666,,,1044.2728529128062,1491.0001651190732,,,,,855.7287691146653,1427.1327938429854
37348,1244.9,,,1044.333041034816,1490.3619985153355,,,,,855.3563666549214,1427.2739335062115
37349,1244.9333333333334,,,1044.6812997898264,1489.5120758020867,,,,,855.6485110263568,1427.3335790145038
