"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","9-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 ","17 ","18 ","19 ","20 ","21 ","22 ","23 "
51708,1723.5666666666666,-11.393538883691729,-1.9562843963563055,-0.44736666392228147,,,,,,,,,,,,,,,,,,,,4.045580743920428
51709,1723.6,-0.41111797428004376,-2.2788672520562474,-0.2841912597810806,,,,,,,,,,,,,,,,,,,,3.8052600842603805
51710,1723.6333333333332,11.03658268043892,-2.1863972034317207,-0.14470039340264398,,,,,,,,,,,,,,,,,,,,4.402938651431617
51711,1723.6666666666667,24.246262735443928,-2.168055152139582,-0.46517865512668505,,,,,,,,,,,,,,,,,,,,4.16526992209623
51712,1723.7,31.74582278326847,-3.2057854257255713,-0.4817997093563984,,,,,,,,,,,,,,,,,,,,3.4384599368729973
51713,1723.7333333333333,47.67224647296013,-2.172127158849287,-0.5902131813441769,,,,,,,,,,,,,,,,,,,,3.68395656459176
51714,1723.7666666666667,48.691506870386775,-2.7610463082733645,-0.28042892219624066,,,,,,,,,,,,,,,,,,,,3.9239873562329417
51715,1723.8,59.916778096156406,-2.2089657681580337,-1.0435525244407573,,,,,,,,,,,,,,,,,,,,3.5409102759009534
51716,1723.8333333333333,56.60545961348475,-1.9672096582567327,-0.2805302074145604,,,,,,,,,,,,,,,,,,,,3.7135451684625305
51717,1723.8666666666666,54.37548208833625,-1.7807662126236363,-0.6347460785381238,,,,,,,,,,,,,,,,,,,,3.6822486340697957
51718,1723.8999999999999,43.21555020739635,-2.0828749154845903,-0.5229889129578932,,,,,,,,,,,,,,,,,,,,3.6074654252210108
51719,1723.9333333333334,33.61825044029011,-2.238345212957688,-0.6043443588925589,,,,,,,,,,,,,,,,,,,,3.626254572729228
51720,1723.9666666666667,18.779514662957467,-2.119622154981729,-0.42554449743024136,,,,,,,,,,,,,,,,,,,,4.379661571321709
51721,1724,0.985383063619529,-2.1757586105526365,-0.4801346325413532,,,,,,,,,,,,,,,,,,,,3.7709324186778055
51722,1724.0333333333333,-11.91387943762009,-2.3412372163768778,-0.4116611145101496,,,,,,,,,,,,,,,,,,,,5.040369168905677
51723,1724.0666666666666,-32.21883986218149,-2.42247549073214,-0.06459290592603954,,,,,,,,,,,,,,,,,,,,4.572205339260574
51724,1724.1,-68.74622210296344,-2.4662841408665788,-0.539856612722125,,,,,,,,,,,,,,,,,,,,3.636970452942039
51725,1724.1333333333332,-73.22193196003292,-2.0016695120082257,0.0984543101596143,,,,,,,,,,,,,,,,,,,,5.035154312099481
51726,1724.1666666666667,-77.25019625738109,-2.0088795423928767,-0.36363657770235636,,,,,,,,,,,,,,,,,,,,4.899911066394903
51727,1724.2,-75.24461794406794,-2.7426866582273126,-0.5169677187797718,,,,,,,,,,,,,,,,,,,,4.880158052435383
51728,1724.2333333333333,-76.4527333230729,-2.439379825831141,-0.5244476738233406,,,,,,,,,,,,,,,,,,,,6.142087432034501
51729,1724.2666666666667,-70.90647759013495,-1.8536887102202562,-0.3631376476379946,,,,,,,,,,,,,,,,,,,,5.226913825347851
51730,1724.3,-35.02856856632739,-2.3850824228616405,0.20183893727411314,,,,,,,,,,,,,,,,,,,,4.730625652316517
51731,1724.3333333333333,-26.35943127477291,-2.088335626677697,0.01053300222368615,,,,,,,,,,,,,,,,,,,,3.7397156526853594
51732,1724.3666666666666,-8.11563229936308,-2.732556670767141,-0.31973633092027,,,,,,,,,,,,,,,,,,,,5.285083840168027
51733,1724.3999999999999,-1.4542517426386787,-2.5899845172265548,-0.025752648320164596,,,,,,,,,,,,,,,,,,,,4.124476315547299
51734,1724.4333333333334,9.343902928822951,-1.9212884402251542,0.062130636274069555,,,,,,,,,,,,,,,,,,,,3.9697509000135325
51735,1724.4666666666667,27.086302408932816,-2.0917481917983656,-0.14571155121143956,,,,,,,,,,,,,,,,,,,,3.8815490135038053
51736,1724.5,31.42324769160894,-2.1224175726896837,-0.12247914425484488,,,,,,,,,,,,,,,,,,,,4.644866022863023
51737,1724.5333333333333,61.04693416569972,-1.6881140707028235,0.10106969488322001,,,,,,,,,,,,,,,,,,,,4.283325879080974
51738,1724.5666666666666,73.10324219101075,-2.4272289119783794,-0.16390480087922266,,,,,,,,,,,,,,,,,,,,5.237261785084524
51739,1724.6,75.07091997382908,-2.34956479864685,0.12423332891135035,,,,,,,,,,,,,,,,,,,,4.959804650729087
51740,1724.6333333333332,71.07460149460138,-3.030473394794663,0.28045042115404517,,,,,,,,,,,,,,,,,,,,3.8565069600891255
51741,1724.6666666666667,74.15051935616147,-2.4261157664430173,0.3580657975059684,,,,,,,,,,,,,,,,,,,,3.6960118443269465
51742,1724.7,63.957569572060684,-1.791716868216554,0.42810374745590085,,,,,,,,,,,,,,,,,,,,4.261761976603014
51743,1724.7333333333333,58.47080928183459,-2.1032144514800906,0.2741360331241304,,,,,,,,,,,,,,,,,,,,3.894371697159365
51744,1724.7666666666667,51.057249673669006,-2.300422685456022,0.407348241354303,,,,,,,,,,,,,,,,,,,,4.367844251252534
51745,1724.8,28.095167108415616,-1.8630804118808173,0.5893620908022392,,,,,,,,,,,,,,,,,,,,3.9475093973084125
51746,1724.8333333333333,9.707866858650506,-2.290389332569966,0.6134175706000471,,,,,,,,,,,,,,,,,,,,3.256352747315882
51747,1724.8666666666666,-20.37882604448664,-1.4487728322499978,0.5845127582769515,,,,,,,,,,,,,,,,,,,,4.206772833252714
51748,1724.8999999999999,-57.902973200744775,-1.8525274286358162,0.692932150476672,,,,,,,,,,,,,,,,,,,,5.295388527097235
51749,1724.9333333333334,-42.23797228712366,-2.413681756027777,0.7906666861528064,,,,,,,,,,,,,,,,,,,,4.430047076662147
51750,1724.9666666666667,-70.23879754394792,-3.3955371492820636,0.8343496943879045,,,,,,,,,,,,,,,,,,,,3.7961747170927262
51751,1725,-100.96070882902202,-6.415436450608973,0.25562769785344946,,,,,,,,,,,,,,,,,,,,5.30384896968884
51752,1725.0333333333333,-100.04263599208478,-6.1528185958884105,0.6079112181428569,,,,,,,,,,,,,,,,,,,,5.042481435818747
51753,1725.0666666666666,-79.53028841307277,-6.506489958343433,0.5957085271135714,,,,,,,,,,,,,,,,,,,,5.110508949107303
51754,1725.1,-73.27202310522657,-5.956565857346793,0.9167134617142021,,,,,,,,,,,,,,,,,,,,4.781995000462339
51755,1725.1333333333332,-57.427397240124535,-5.840607835006651,0.6972117027855634,,,,,,,,,,,,,,,,,,,,4.593183132399993
51756,1725.1666666666667,-21.43914680653229,-6.080178187467479,0.8741292870312957,,,,,,,,,,,,,,,,,,,,5.494634717601376
51757,1725.2,-14.355873834734888,-5.803035586856018,0.7025124506921344,,,,,,,,,,,,,,,,,,,,4.958598732654414
51758,1725.2333333333333,-11.617132723404362,-6.327060627397295,0.874729631477715,,,,,,,,,,,,,,,,,,,,5.01875904636193
51759,1725.2666666666667,1.3196169652344476,-6.096538301187163,0.6766949667943164,,,,,,,,,,,,,,,,,,,,4.353809104172541
51760,1725.3,7.553737073995517,-5.627668187866219,0.5887401088460181,,,,,,,,,,,,,,,,,,,,4.387286070766799
51761,1725.3333333333333,29.361421870839568,-6.269142168580558,0.4103743826357692,,,,,,,,,,,,,,,,,,,,6.049918052262867
51762,1725.3666666666666,26.941656540714792,-6.152774837282503,0.547325260712128,,,,,,,,,,,,,,,,,,,,4.511497220330655
51763,1725.3999999999999,36.727510702110166,-5.9713348896343605,0.041993923824119164,,,,,,,,,,,,,,,,,,,,2.981825265916061
51764,1725.4333333333334,55.60148966102259,-5.8172534550385775,0.8749923952835252,,,,,,,,,,,,,,,,,,,,4.691684423970799
51765,1725.4666666666667,70.64457168637796,-6.034393044242881,0.6596217710626734,,,,,,,,,,,,,,,,,,,,5.476294587947769
51766,1725.5,67.45672523224005,-6.496961914361702,0.7588336580421285,,,,,,,,,,,,,,,,,,,,4.516998833363966
51767,1725.5333333333333,67.47374176661839,-6.102864737914254,0.7051149441508637,,,,,,,,,,,,,,,,,,,,5.629398486227396
51768,1725.5666666666666,63.70315312326477,-6.146563897397921,0.7159432227811084,,,,,,,,,,,,,,,,,,,,4.181525646680426
51769,1725.6,49.91011336879625,-6.1250146184041,0.6972765881340631,,,,,,,,,,,,,,,,,,,,5.670538051776783
51770,1725.6333333333332,45.197139344783224,-5.914273138824553,0.5535701007955423,,,,,,,,,,,,,,,,,,,,4.490333072548502
51771,1725.6666666666667,31.33889508222339,-5.917629574431185,0.91830794149424,,,,,,,,,,,,,,,,,,,,3.645494219513182
51772,1725.7,-4.744794369166052,-5.69221027841617,0.6899486760959603,,,,,,,,,,,,,,,,,,,,5.117109197021608
51773,1725.7333333333333,-19.53951171404082,-5.919142002591807,0.38951946043013125,,,,,,,,,,,,,,,,,,,,5.1410783103368
51774,1725.7666666666667,-35.763203763952475,-6.009718522441416,0.5206522663536961,,,,,,,,,,,,,,,,,,,,5.032576981557652
51775,1725.8,-47.952990016750796,-5.627310007990506,0.4674221391401774,,,,,,,,,,,,,,,,,,,,4.994290574139066
51776,1725.8333333333333,-57.75053226634417,-5.160668591519073,0.6584256523724168,,,,,,,,,,,,,,,,,,,,3.87346774844361
51777,1725.8666666666666,-62.33492100680646,-5.3732452945819915,0.356860988959451,,,,,,,,,,,,,,,,,,,,5.528213540468985
51778,1725.8999999999999,-59.43151483977335,-5.16667018452207,0.5799939541471307,,,,,,,,,,,,,,,,,,,,3.493171328015092
51779,1725.9333333333334,-42.45953422793448,-5.1013419421756145,0.5936563633971431,,,,,,,,,,,,,,,,,,,,3.0346785654245756
51780,1725.9666666666667,-28.186847038919193,-5.26963800993024,0.13756709497368028,,,,,,,,,,,,,,,,,,,,5.335287654509625
51781,1726,-10.673113406075048,-5.07752152551711,0.3300668539744528,,,,,,,,,,,,,,,,,,,,4.799157417661928
51782,1726.0333333333333,-2.6472436081963737,-5.074489692491239,0.5954210934718582,,,,,,,,,,,,,,,,,,,,3.234396783720717
51783,1726.0666666666666,14.664748816257637,-5.307785147587649,0.6074292920845346,,,,,,,,,,,,,,,,,,,,5.494355921302943
51784,1726.1,20.493784639559934,-5.423395603937349,0.5274100830958267,,,,,,,,,,,,,,,,,,,,5.070347758463611
51785,1726.1333333333332,38.0719949613895,-5.674860351389045,0.0628892939864501,,,,,,,,,,,,,,,,,,,,5.578631555804522
51786,1726.1666666666667,37.55555444414748,-5.103875685732993,0.4793839125486293,,,,,,,,,,,,,,,,,,,,3.883388086431043
51787,1726.2,65.2230822998327,-5.707737838529403,0.05989829763235061,,,,,,,,,,,,,,,,,,,,5.439639022392601
51788,1726.2333333333333,66.76848559803089,-5.027136510034177,0.3651357739446906,,,,,,,,,,,,,,,,,,,,4.782875029066333
51789,1726.2666666666667,67.23356675833755,-5.596053152549292,0.0900238945339521,,,,,,,,,,,,,,,,,,,,3.296740409183435
51790,1726.3,62.91351135678859,-5.466791238196236,0.35714525083314663,,,,,,,,,,,,,,,,,,,,5.59597298330427
51791,1726.3333333333333,62.849331849620704,-4.892244189728889,0.5108771577186446,,,,,,,,,,,,,,,,,,,,5.651528378830546
51792,1726.3666666666666,54.26797947877963,-4.759714210601805,0.8822589732700695,,,,,,,,,,,,,,,,,,,,4.604986304827662
51793,1726.3999999999999,43.8205978618103,-2.8098022131555704,0.8705048618744994,,,,,,,,,,,,,,,,,,,,3.852073014552434
51794,1726.4333333333334,31.331354565984917,-3.4003652277276526,0.37247271956747624,,,,,,,,,,,,,,,,,,,,4.435451156992393
51795,1726.4666666666667,-0.28504483575647893,-3.0195851763669666,0.22371992738644939,,,,,,,,,,,,,,,,,,,,6.5525621133161
51796,1726.5,-18.679516415231618,-2.6049180154116445,0.47415542118632886,,,,,,,,,,,,,,,,,,,,3.98719014960896
51797,1726.5333333333333,-48.1406358603039,-2.1959362686657586,0.7633745211613514,,,,,,,,,,,,,,,,,,,,5.793484237165502
51798,1726.5666666666666,-53.33522104949073,-2.048687988779135,0.5980218706524053,,,,,,,,,,,,,,,,,,,,5.334885739475485
51799,1726.6,-65.95990844056276,-1.9606158397849651,0.8476320733886524,,,,,,,,,,,,,,,,,,,,4.395227199771345
51800,1726.6333333333332,-68.60353610367235,-2.332256723472974,1.6145653807779408,,,,,,,,,,,,,,,,,,,,4.88671643882586
51801,1726.6666666666667,-65.28489254933133,-6.233869692218459,4.017613352053267,,,,,,,,,,,,,,,,,,,,5.073916057399504
51802,1726.7,-46.30882827878631,,,-4.358026477844214,,,,,,,,,,,,,,,,,,,4.721991409511836
51803,1726.7333333333333,-32.99769830747627,,,-4.769835010726176,,,,,,,,,,,,,,,,,,,4.5134975537298265
51804,1726.7666666666667,-18.911833410653834,,,-4.301882901827314,,,,,,,,,,,,,,,,,,,3.852824253623552
51805,1726.8,-3.46390388470057,,,-4.576254301158552,,,,,,,,,,,,,,,,,,,4.3990624693622316
51806,1726.8333333333333,2.2669153906754707,,,-4.988499634894902,,,,,,,,,,,,,,,,,,,4.987484285609002
51807,1726.8666666666666,23.948131714134234,,,-4.446393180741579,,,,,,,,,,,,,,,,,,,5.542446928995285
51808,1726.8999999999999,23.308553242930216,,,-5.332730394259597,,,,,,,,,,,,,,,,,,,5.145688702331854
51809,1726.9333333333334,46.15771223595492,,,-4.279166108087082,,,,,,,,,,,,,,,,,,,4.2471628835077295
51810,1726.9666666666667,49.749342020907605,,,-4.502619064443907,,,,,,,,,,,,,,,,,,,4.74542112116402
51811,1727,63.52491764480704,,,-3.3682978854228813,,,,,,,,,,,,,,,,,,,5.424757852248334
51812,1727.0333333333333,69.72379021464411,,,-4.305679553834914,,,,,,,,,,,,,,,,,,,4.059775558116796
51813,1727.0666666666666,73.5738966916855,,,-4.4177177348166285,,,,,,,,,,,,,,,,,,,5.167391897688687
51814,1727.1,71.88136301491627,,,-3.211830565400314,,,,,,,,,,,,,,,,,,,4.170051672060489
51815,1727.1333333333332,64.53079489886899,,,-5.067904049027998,,,,,,,,,,,,,,,,,,,3.8949400218644636
51816,1727.1666666666667,48.157946627318715,,,-3.8335663381598417,,,,,,,,,,,,,,,,,,,4.760445791378407
51817,1727.2,33.555265031543506,,,-4.900648208384114,,,,,,,,,,,,,,,,,,,4.457387680771756
51818,1727.2333333333333,8.678786853176565,,,-3.6333105676771966,,,,,,,,,,,,,,,,,,,4.131038524533475
51819,1727.2666666666667,-32.698658777533325,,,-5.0412535064663775,,,,,,,,,,,,,,,,,,,5.2353376088581065
51820,1727.3,-39.881427007063174,,,-4.917265303773827,,,,,,,,,,,,,,,,,,,5.461355491155285
51821,1727.3333333333333,-52.27059374688397,,,-4.6974093444032485,,,,,,,,,,,,,,,,,,,5.118099992423955
51822,1727.3666666666666,-59.15635376231611,,,-4.018399505236213,,,,,,,,,,,,,,,,,,,4.639016654730003
51823,1727.3999999999999,-67.03998858299005,,,-4.3849885085079245,,,,,,,,,,,,,,,,,,,4.546171726121347
51824,1727.4333333333334,-60.678172783701086,,,-4.671338749850821,,,,,,,,,,,,,,,,,,,5.315815982599109
51825,1727.4666666666667,-55.72393276903397,,,-4.897381529639533,,,,,,,,,,,,,,,,,,,5.220807658860015
51826,1727.5,-42.18834346112005,,,-4.4841252003155,,,,,,,,,,,,,,,,,,,5.279370244482837
51827,1727.5333333333333,-23.42013041254251,,,-4.762480589420876,,,,,,,,,,,,,,,,,,,5.225439325391956
51828,1727.5666666666666,-11.126681316629577,,,-4.761663741040361,,,,,,,,,,,,,,,,,,,4.684664427545491
51829,1727.6,-1.8211081000410427,,,-4.257789333671054,,,,,,,,,,,,,,,,,,,4.33370980111567
51830,1727.6333333333332,14.241271650153429,,,-4.561010250620737,,,,,,,,,,,,,,,,,,,5.426587818171524
51831,1727.6666666666667,24.862101910481403,,,-4.713466952133846,,,,,,,,,,,,,,,,,,,5.1721884502541435
51832,1727.7,37.642010404168495,,,-5.002991827392453,,,,,,,,,,,,,,,,,,,3.957311922830145
51833,1727.7333333333333,44.970613959135086,,,-4.585206613709475,,,,,,,,,,,,,,,,,,,4.480140414400067
51834,1727.7666666666667,59.535294225754356,,,-4.560962328031864,,,,,,,,,,,,,,,,,,,4.359057382560424
51835,1727.8,70.6278877090806,,,-4.474207312866978,,,,,,,,,,,,,,,,,,,5.188481525749161
51836,1727.8333333333333,69.71194704527983,,,-5.2429144391062525,,,,,,,,,,,,,,,,,,,4.286067230909377
51837,1727.8666666666666,66.69220402802547,,,-4.694420762614015,,,,,,,,,,,,,,,,,,,4.246916193610809
51838,1727.8999999999999,43.05375447718412,,,-4.342446402469188,,,,,,,,,,,,,,,,,,,4.437715821311613
51839,1727.9333333333334,32.19206555246247,,,-4.917919833124907,,,,,,,,,,,,,,,,,,,3.853337534479245
51840,1727.9666666666667,9.421139095597061,,,-3.7785729364460456,,,,,,,,,,,,,,,,,,,3.7197941529470233
51841,1728,-8.074940085204783,,,-4.5041646837238085,,,,,,,,,,,,,,,,,,,4.128600613982736
51842,1728.0333333333333,-18.104964563137706,,,-4.3521089752134605,,,,,,,,,,,,,,,,,,,4.537241951957225
51843,1728.0666666666666,-31.99171842675812,,,-3.225583940729702,,,,,,,,,,,,,,,,,,,4.236919338076679
51844,1728.1,-45.099351428832385,,,-3.231363463558734,,,,,,,,,,,,,,,,,,,4.417848078347417
51845,1728.1333333333332,-57.9619256540778,,,-4.220400131750648,,,,,,,,,,,,,,,,,,,5.232055913422272
51846,1728.1666666666667,-67.91306494169955,,,-3.2819794075054936,,,,,,,,,,,,,,,,,,,3.9155598655170545
51847,1728.2,-62.16691261177542,,,-3.6919246094483236,,,,,,,,,,,,,,,,,,,5.033405227438184
51848,1728.2333333333333,-47.45668837457843,,,-1.8095553456527338,,,,,,,,,,,,,,,,,,,4.363879822890443
51849,1728.2666666666667,-34.090107197607466,,,-1.2048772727056307,,,,,,,,,,,,,,,,,,,4.2025994489443965
51850,1728.3,-20.77792655994145,,,-2.306864370838672,,,,,,,,,,,,,,,,,,,4.295977793981954
51851,1728.3333333333333,-1.590474924311125,,,1.8073882360144786,,,,,,,,,,,,,,,,,,,5.2503073756828975
51852,1728.3666666666666,1.0788806045365422,,,5.958770968626606,,,,,,,,,,,,,,,,,,,4.939978340503739
51853,1728.3999999999999,20.909384331162926,,,7.204030496148641,,,,,,,,,,,,,,,,,,,6.081694984752517
51854,1728.4333333333334,21.4647671981045,,,6.453580550859153,,,,,,,,,,,,,,,,,,,4.954325319802284
51855,1728.4666666666667,29.650296798248558,,,8.045887835877059,,,,,,,,,,,,,,,,,,,5.739592533119787
51856,1728.5,40.041057481910414,,,10.855895686892536,,,,,,,,,,,,,,,,,,,4.471724142006401
51857,1728.5333333333333,57.38835258729843,,,4.049654276733956,,,,,,,,,,,,,,,,,,,6.088350575325344
51858,1728.5666666666666,66.77472532210672,,,6.000805102616072,,,,,,,,,,,,,,,,,,,4.3081521609855935
51859,1728.6,77.58280783996804,,,2.694772394219806,,,,,,,,,,,,,,,,,,,5.444197095396848
51860,1728.6333333333332,74.07281900915898,,,2.694772394219806,,,,,,,,,,,,,,,,,,,4.570070885505401
51861,1728.6666666666667,72.24098006373079,,,1.9423916590310664,,,,,,,,,,,,,,,,,,,4.169017677696669
51862,1728.7,62.47029390576041,,,4.933937511544918,,,,,,,,,,,,,,,,,,,4.654639196091697
51863,1728.7333333333333,47.486095027955265,,,1.810042336806738,,,,,,,,,,,,,,,,,,,3.368512663668526
51864,1728.7666666666667,40.07158600988229,,,1.8496231806647796,,,,,,,,,,,,,,,,,,,4.3240983847060885
51865,1728.8,13.25562361614386,,,1.6813111090093817,,,,,,,,,,,,,,,,,,,6.802698542386017
51866,1728.8333333333333,-0.036046641965193076,,,1.8496231806647796,,,,,,,,,,,,,,,,,,,4.668776676610327
51867,1728.8666666666666,-42.32801667637557,,,1.8496231806647796,,,,,,,,,,,,,,,,,,,3.503326736947304
51868,1728.8999999999999,-40.39799457501939,,,2.3404845865912924,,,,,,,,,,,,,,,,,,,3.0900103738954012
51869,1728.9333333333334,-56.220601948025696,,,0.8266893795785017,,,,,,,,,,,,,,,,,,,5.6408930480502475
51870,1728.9666666666667,-81.64742232399189,,,-11.282568649199808,,,,,,,,,,,,,,,,,,,4.150605345816648
51871,1729,-82.20772648972606,,,-15.695144084102532,,,,,,,,,,,,,,,,,,,4.125122047571659
51872,1729.0333333333333,-78.20975511620779,,,-12.93983654524096,,,,,,,,,,,,,,,,,,,4.262071297181477
51873,1729.0666666666666,-58.153852975985615,,,-14.825943937387882,,,,,,,,,,,,,,,,,,,3.5599097313617376
51874,1729.1,-43.77125548241351,,,-11.573403753206758,,,,,,,,,,,,,,,,,,,4.530526056930271
51875,1729.1333333333332,-20.90659018815376,,,-11.0184800962527,,,,,,,,,,,,,,,,,,,2.56246036949934
51876,1729.1666666666667,-9.266380565665589,,,-1.2241178052796613,,,,,,,,,,,,,,,,,,,4.5924729990810045
51877,1729.2,8.570096960659843,,,1.4391011520897696,,,,,,,,,,,,,,,,,,,3.1836291937698054
51878,1729.2333333333333,25.771855037539655,,,1.6860833281797651,,,,,,,,,,,,,,,,,,,3.1054513258250447
51879,1729.2666666666667,47.9196933379054,,,1.6860833281797651,,,,,,,,,,,,,,,,,,,3.789649392803677
51880,1729.3,57.100932487638296,,,1.6860833281797651,,,,,,,,,,,,,,,,,,,2.4068550835799
51881,1729.3333333333333,79.14441781568372,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,3.221814196245825
51882,1729.3666666666666,92.72786331518775,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,3.5795226284163886
51883,1729.3999999999999,96.0737401302977,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,3.0450614988514313
51884,1729.4333333333334,98.47021979441583,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,2.7187549177414665
51885,1729.4666666666667,95.36411449267315,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,2.3310071577090223
51886,1729.5,89.16607022483622,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,3.3303149267121563
51887,1729.5333333333333,57.97552252327803,,,1.4391011520897696,,,,,,,,,,,,,,,,,,,3.9667435455142948
51888,1729.5666666666666,39.70080565789894,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,3.12652020927362
51889,1729.6,16.67390832465904,,,1.4391011520897696,,,,,,,,,,,,,,,,,,,4.062235680889598
51890,1729.6333333333332,-15.864539059293852,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,3.6028496200096725
51891,1729.6666666666667,-25.11711423384647,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,1.877134259152667
51892,1729.7,-68.72323011824595,,,1.4391011520897696,,,,,,,,,,,,,,,,,,,3.9022550783109824
51893,1729.7333333333333,-77.14691214872819,,,1.4391011520901131,,,,,,,,,,,,,,,,,,,3.0928453219470082
