"Worm Data","Position (um) of Centroid"
"Sequence","capture-0011.avi"

,,"Track"
"Frame","Time","1 x","1 y"
110659,3688.6,2092.413339003227,1633.3066823609504
110660,3688.633333333333,2092.5273820559923,1632.4902622576537
110661,3688.6666666666665,2090.8981186887227,1631.477471046385
110662,3688.7,2089.033388027224,1630.0370689293495
110663,3688.733333333333,2086.9532765805066,1628.7421053179
110664,3688.7666666666664,2086.520201432834,1627.3946815636054
110665,3688.7999999999997,2086.7577417396587,1626.7502368505677
110666,3688.8333333333335,2085.391229884437,1627.837860239736
110667,3688.866666666667,2086.0435921169396,1629.4760004436314
110668,3688.9,2087.122612622617,1631.627205873299
110669,3688.9333333333334,2088.293354853625,1632.4998138508283
110670,3688.9666666666667,2088.5740407003664,1633.4520001883375
110671,3689,2087.9018866681613,1634.5753141706225
110672,3689.0333333333333,2088.5078563457882,1634.941516246649
110673,3689.0666666666666,2088.517341695173,1634.9549779400004
110674,3689.1,2089.49689462507,1634.3897699952647
110675,3689.133333333333,2088.0694810684627,1636.1019290107774
110676,3689.1666666666665,2087.365382418959,1635.8246182638795
110677,3689.2,2087.656342575474,1634.9990454287567
110678,3689.233333333333,2087.4883466789365,1633.6240765194664
110679,3689.2666666666664,2087.543042566148,1632.4951227009224
110680,3689.2999999999997,2086.35941887707,1630.9715115559045
110681,3689.3333333333335,2085.610533251163,1628.7738935103107
110682,3689.366666666667,2085.3273428632797,1627.9260407332633
110683,3689.4,2084.6254197866883,1627.161596735453
110684,3689.4333333333334,2082.539107552883,1626.0754142795859
110685,3689.4666666666667,2082.8013043223614,1625.4582219811196
110686,3689.5,2081.443028024592,1624.998167598987
110687,3689.5333333333333,2082.2851032695953,1624.5164636638672
110688,3689.5666666666666,2082.362266629268,1625.3067086031106
110689,3689.6,2083.955311446028,1627.347725607999
110690,3689.633333333333,2083.3879034633733,1629.0778343871339
110691,3689.6666666666665,2083.6625472747774,1630.8047913190255
110692,3689.7,2084.1160095348655,1631.3936625122342
110693,3689.733333333333,2084.956971690003,1630.988541806067
110694,3689.7666666666664,2085.093156838145,1631.1313047177186
110695,3689.7999999999997,2085.1335852729117,1631.173820904658
110696,3689.8333333333335,2082.0884733098915,1633.1757646078693
110697,3689.866666666667,2082.0348250357138,1633.0425195670048
110698,3689.9,2081.686777053931,1633.4183555957352
110699,3689.9333333333334,2083.039311570192,1633.7591697632656
110700,3689.9666666666667,2082.847376395664,1633.0962250103566
110701,3690,2082.8294543675106,1632.9158020244909
110702,3690.0333333333333,2082.8039221148433,1632.6473415159774
110703,3690.0666666666666,2081.8774645507783,1632.0966941582374
110704,3690.1,2080.860280726974,1631.132944139929
110705,3690.133333333333,2080.4833275814735,1630.6930971523548
110706,3690.1666666666665,2080.5654775098246,1630.1580237830344
110707,3690.2,2080.574893175497,1630.0356086677943
110708,3690.233333333333,2080.205840876068,1629.8787341276152
110709,3690.2666666666664,2079.7709764837236,1629.7787072679812
