"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","3-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 ","17 ","18 ","19 ","20 ","21 ","22 ","23 ","24 ","25 ","26 ","27 ","28 ","29 ","30 ","31 ","32 "
32327,1077.5333333333333,92.73950926722216,9.040052030602498,2.2482495674924756,-44.68945393755401,-3.3533724639777063,,-110.23151684438776,,,,,,,,,,,,,,,,,,71.22014344401067
32328,1077.5666666666666,96.7761108751954,9.040052030602794,2.248249567493277,-45.53694201768698,-3.4613529143586588,,-111.66560717473007,,,,,,,,,,,,,,,,,,70.15689612420188
32329,1077.6,59.29244438140987,9.040052030602794,2.2482495674926026,-43.57099711743662,-3.3350696355110157,,-112.70581705155408,,,,,,,,,,,,,,,,,,69.89253491087094
32330,1077.6333333333332,35.87493210669489,9.040052030602794,2.248249567493277,-48.66109358959216,-3.8118340392582946,,-112.24859002066444,,,,,,,,,,,,,,,,,,70.41766291519058
32331,1077.6666666666667,-2.9626020907635455,9.040052030602794,2.2482495674926026,-46.79146081699509,-3.448487472606297,,-112.18534830155001,,,,,,,,,,,,,,,,,,70.30853822337485
32332,1077.7,-27.175611061793727,9.040052030602794,2.248249567493277,-48.1907016667465,-3.2252506977663695,,-111.98166588022366,,,,,,,,,,,,,,,,,,70.4104056770201
32333,1077.7333333333333,-47.3139354411697,9.040052030602794,2.2482495674926026,-51.774081375595244,-3.564493387719377,,-113.68448287998736,,,,,,,,,,,,,,,,,,70.23840092479959
32334,1077.7666666666667,-55.90648756246783,9.040052030602794,2.248249567493277,-51.01817873604607,-2.9797102135028597,,-112.69163798913405,,,,,,,,,,,,,,,,,,70.71965500650768
32335,1077.8,-44.329879763735505,9.040052030602794,2.2482495674926026,-52.291145927531005,-2.7124175691290864,,-112.80812975694879,,,,,,,,,,,,,,,,,,70.98425551997279
32336,1077.8333333333333,-31.180175850722037,9.040052030602794,2.248249567493277,-49.77986998433834,-2.837516185329039,,-113.00185507473415,,,,,,,,,,,,,,,,,,71.13237289619664
32337,1077.8666666666666,-8.312528197462838,9.04005203060284,2.248249567493277,-43.093076364187105,-3.006698425131364,,-113.21188851987051,,,,,,,,,,,,,,,,,,71.21887517864721
32338,1077.9,0.19123889974185765,6.955362369352949,2.248249567493277,-20.349388143623084,-3.3728860735863657,,-115.13219549442191,,,,,,,,,,,,,,,,,,71.28794409399212
32339,1077.9333333333334,56.656751442110235,6.324948855541054,2.248249567493277,-17.22336357812406,-3.224602817264336,,-114.08024265724123,,,,,,,,,,,,,,,,,,70.52337901927726
32340,1077.9666666666667,73.34821123884119,0.4633644302353531,2.248249567493277,-24.023790683658415,-2.7610470219818835,,-114.22012043232296,,,,,,,,,,,,,,,,,,70.53300023574583
32341,1078,76.12838863477236,2.6195035209410658,2.248249567493274,-24.715498367007143,-3.0652196079904446,,-114.49508838805163,,,,,,,,,,,,,,,,,,70.3726537229455
32342,1078.0333333333333,68.71408406294904,2.8861344349706872,2.248249567493277,-25.421859910717732,-2.3313783648804667,,-115.76843058495427,,,,,,,,,,,,,,,,,,71.05675966985378
32343,1078.0666666666666,56.827703892930764,4.744645147099087,2.248249567493274,-28.47306776992143,-2.849415819286688,,-109.95854881093949,,,,,,,,,,,,,,,,,,72.06626476593874
32344,1078.1,28.44874472080811,4.467934486737383,2.248249567493277,-30.086189487752026,-3.2560482023466446,,-110.67389969578313,,,,,,,,,,,,,,,,,,73.24802054819078
32345,1078.1333333333332,-1.5041519696291912,2.951697391418972,2.248249567493274,-31.580954631192903,-3.0742681830684906,,-111.47306762064814,,,,,,,,,,,,,,,,,,74.42037293031217
32346,1078.1666666666667,-16.937551949409354,3.0923482393258035,1.9409878266792886,-35.56838424097486,-3.53121037028275,,-111.79785929307978,,,,,,,,,,,,,,,,,,75.1402271798399
32347,1078.2,-62.708481307710706,2.611830563005336,1.9409878266792886,-35.00213478168623,-3.646882435904133,,-115.35828838025097,,,,,,,,,,,,,,,,,,76.10244465989102
32348,1078.2333333333333,-76.15129287055126,5.092876147657654,2.428436296671533,,-3.9427713891297813,,-112.18540985484296,,,,,,,,,,,,,,,,,,75.81511878973292
32349,1078.2666666666667,-68.81539411628428,4.701479637790356,2.428436296671533,,-3.7439587265843444,,-116.68987988306685,,,,,,,,,,,,,,,,,,77.56957791749205
32350,1078.3,-45.23386378252272,5.705409198986858,2.4284362966712627,,-2.9206686336551324,,-113.13034835307477,,,,,,,,,,,,,,,,,,79.66966971204954
32351,1078.3333333333333,-16.508446526241393,4.89208874676616,2.428436296671533,,-2.5555000129632965,,-117.28894082897631,,,,,,,,,,,,,,,,,,80.9929929346478
32352,1078.3666666666666,14.146892252899592,1.56714612751572,2.4284362966712627,,-1.4790146631871661,,-118.04425318836296,,,,,,,,,,,,,,,,,,80.93357582529309
32353,1078.4,63.07865817515999,1.6514188254390103,2.428436296671533,,-1.2408739352389535,,-114.6663974651419,,,,,,,,,,,,,,,,,,81.44912710525871
32354,1078.4333333333334,84.96875176495774,0.8822918350462069,2.4284362966712627,,-1.263324604335783,,-114.74025834383617,,,,,,,,,,,,,,,,,,80.64965572946524
32355,1078.4666666666667,90.23137118733668,6.395776154022561,2.428436296671533,,-1.7200706544710347,,-116.10339930569937,,,,,,,,,,,,,,,,,,81.00487918074887
