"Worm Data","Position (um) of Centroid"
"Sequence","test_test70001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y","10 x","10 y","11 x","11 y","12 x","12 y","13 x","13 y","14 x","14 y"
92348,3078.233333333333,1839.5382248606822,1523.0602563427838,,,,,,,,,,,1909.8271922723036,1670.3134322227902
92349,3078.2666666666664,1841.8907752868815,1521.1928200992127,,,,,,,,,,,1909.8333951580676,1670.3035793691627
92350,3078.3,1842.7212789921828,1519.914363606742,,,,,,,,,,,1909.8282475443489,1670.3129308138427
92351,3078.3333333333335,1844.582549785659,1519.2004572309238,,,,,,,,,,,1909.8160120162797,1670.3391886899392
92352,3078.366666666667,1845.2856659059355,1519.2726291681356,,,,,,,,,,,1909.8050295945213,1670.359723995353
92353,3078.4,1846.135529983741,1519.2373861887847,,,,,,,,,,,1909.8140231254893,1670.343593046221
92354,3078.4333333333334,1846.323444517763,1519.4970029021365,,,,,,,,,,,1909.8121272144513,1670.3458016656994
92355,3078.4666666666667,1846.156524861031,1518.4969793935886,,,,,,,,,,,1909.8060456384308,1670.3551779255167
92356,3078.5,1845.0230326705605,1518.5026758244057,,,,,,,,,,,1909.810982008026,1670.3410203235176
92357,3078.5333333333333,1843.9741390304641,1520.0988422345445,,,,,,,,,,,1909.8077525076742,1670.3415503205504
92358,3078.5666666666666,1843.289724692817,1524.7467984898376,,,,,,,,,,,1909.8083356969007,1670.3369486094575
92359,3078.6,,,,,,,,,,,,,1909.8167908772227,1670.3217068302351
92360,3078.633333333333,,,,,,,,,,,,,1909.8396384806945,1670.2854127366422
92361,3078.6666666666665,,,,,,,,,,,,,1910.1102607076539,1670.4819552897902
92362,3078.7,,,,,,,,,,,,,1909.8166024531286,1670.3233180854877
92363,3078.733333333333,,,,,,,,,,,,,1909.8144307884938,1670.327537441018
92364,3078.7666666666664,,,,,,,,,,,,,1909.8429130954946,1670.2841355120463
92365,3078.8,,,,,,,,,,,,,1909.8316449942772,1670.3033414006482
92366,3078.8333333333335,,,,,,,,,,,,,1909.8259097453079,1670.3124019819509
92367,3078.866666666667,,,,,,,,,,,,,1909.8278071696964,1670.3093310440568
92368,3078.9,,,,,,,,,,,,,1910.1138986916196,1670.4805430206047
92369,3078.9333333333334,,,,,,,,,,,,,1910.1226639922143,1670.4639048489128
92370,3078.9666666666667,,,,,,,,,,,,,1909.8395933264528,1670.2896242303307
92371,3079,,,,,,,,,,,,,1909.8216111602148,1670.3160922832508
92372,3079.0333333333333,,,,,,,,,,,,,1909.8376820015649,1670.2921672899415
92373,3079.0666666666666,,,,,,,,,,,,,1909.8349546174093,1670.2972121170121
92374,3079.1,,,,,,,,,,,,,1909.831078492668,1670.3059339566041
92375,3079.133333333333,,,,,,,,,,,,,1909.8288541341342,1670.3087611368069
92376,3079.1666666666665,,,1847.3497999332408,1526.4709333267565,,,,,,,,,1910.1149931983425,1670.4786014090582
92377,3079.2,,,1845.342507800591,1526.095376171516,,,,,,,,,1910.1229501985308,1670.4671339866554
92378,3079.233333333333,,,1844.513388192536,1525.8061165979177,,,,,,,,,1909.8258465528943,1670.3141533273335
92379,3079.2666666666664,,,1844.8311988355047,1525.701734702341,,,,,,,,,1909.8310855289178,1670.306928140597
92380,3079.3,,,1844.7653254836368,1525.4530671027765,,,,,,,,,1909.8250452723369,1670.317472075733
92381,3079.3333333333335,,,1843.9652381877402,1525.8211867905584,,,,,,,,,1910.1150412011382,1670.480910559174
92382,3079.366666666667,,,1844.5438661187375,1524.9380363276691,,,,,,,,,1909.8282021543946,1670.3126431566643
92383,3079.4,,,1845.3013212454096,1524.5344074526947,,,,,,,,,1909.8073151315498,1670.3545296189861
92384,3079.4333333333334,,,1845.2269155827878,1525.1943660028287,,,,,,,,,1909.8012872024208,1670.3658815589956
92385,3079.4666666666667,,,1845.5785904191805,1524.7371928375335,,,,,,,,,1909.819132763267,1670.3336580919913
92386,3079.5,,,1845.8880332332812,1525.5984106043584,,,,,,,,,1909.814106912071,1670.3383256236775
92387,3079.5333333333333,,,1845.6707284886713,1526.6652103207082,,,,,,,,,1909.810748927255,1670.3367332156517
92388,3079.5666666666666,,,1845.470372850685,1526.9347139691704,,,,,,,,,1909.8263482233583,1670.3107409481445
92389,3079.6,,,1845.4468789082798,1526.7331528653822,,,,,,,,,1910.1136958011002,1670.4796488876434
92390,3079.633333333333,,,1841.9965262639587,1525.0216759014802,,,,,,,,,1909.81792963696,1670.3292518071667
92391,3079.6666666666665,,,1843.8442721837812,1526.0000300864385,,,,,,,,,1909.8075795181926,1670.3482884920772
92392,3079.7,,,1842.5581589521755,1525.2549336747497,,,,,,,,,1909.80579550483,1670.347150611282
92393,3079.733333333333,,,1843.2857642136037,1525.78090737213,,,,,,,,,1909.8094873509824,1670.3409977817832
92394,3079.7666666666664,,,1842.6747250518408,1524.92761604222,,,,,,,,,1909.839153119775,1670.2972517032003
92395,3079.8,,,1841.9857533755903,1523.8386549755028,,,,,,,,,1909.8368960362536,1670.3039644176838
92396,3079.8333333333335,,,1841.659148411405,1523.9504895011528,,,,,,,,,1909.8444483436283,1670.2969018348413
92397,3079.866666666667,,,1840.3985973215072,1524.0781203258953,,,,,,,,,1909.8284119802047,1670.3243170224805
92398,3079.9,,,1840.1674729156007,1522.9361839516803,,,,,,,,,1910.120912759343,1670.490664266504
92399,3079.9333333333334,,,1839.9709212157807,1522.343079729189,,,,,,,,,1910.1195106386583,1670.4969839418163
