"Worm Data","Position (um) of Centroid"
"Sequence","capture-0011.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y","10 x","10 y","11 x","11 y","12 x","12 y","13 x","13 y","14 x","14 y","15 x","15 y","16 x","16 y","17 x","17 y","18 x","18 y","19 x","19 y","20 x","20 y","21 x","21 y","22 x","22 y","23 x","23 y","24 x","24 y","25 x","25 y","26 x","26 y","27 x","27 y","28 x","28 y","29 x","29 y","30 x","30 y","31 x","31 y","32 x","32 y","33 x","33 y","34 x","34 y","35 x","35 y","36 x","36 y","37 x","37 y","38 x","38 y","39 x","39 y","40 x","40 y","41 x","41 y","42 x","42 y","43 x","43 y","44 x","44 y","45 x","45 y","46 x","46 y","47 x","47 y","48 x","48 y","49 x","49 y","50 x","50 y","51 x","51 y","52 x","52 y","53 x","53 y","54 x","54 y","55 x","55 y","56 x","56 y","57 x","57 y","58 x","58 y","59 x","59 y","60 x","60 y","61 x","61 y","62 x","62 y","63 x","63 y","64 x","64 y","65 x","65 y","66 x","66 y","67 x","67 y","68 x","68 y","69 x","69 y","70 x","70 y","71 x","71 y","72 x","72 y","73 x","73 y","74 x","74 y","75 x","75 y","76 x","76 y","77 x","77 y","78 x","78 y","79 x","79 y","80 x","80 y","81 x","81 y","82 x","82 y","83 x","83 y","84 x","84 y","85 x","85 y","86 x","86 y","87 x","87 y"
80631,2687.6666666666665,1828.0093167123941,381.09571331489724,2104.428437737882,206.5869753607103,1909.1705774033792,196.45200494359165,,,,,,,,,,,,,,,,,,,,,,,2150.4384680735357,625.543568527773
80632,2687.7,1828.0021599176825,381.09695606894843,2103.5011937892473,205.9337079466609,1909.1705774033792,196.45200494359165,,,,,,,,,,,,,,,,,,,,,,,2150.4402218617265,625.5456570465701
80633,2687.733333333333,,,2100.671677835507,206.0499557026135,1909.1689568858526,196.44019255293438,,,1828.00068797719,385.05056485353884,,,,,,,,,,,,,,,,,,,2150.050185019565,625.6725805389208
80634,2687.7666666666664,,,2097.700028712217,205.6556402780618,1908.3764995799675,197.14372783124418,,,1828.00068797719,385.05056485353884,,,,,,,,,,,,,,,,,,,2150.440943782014,625.5481246073275
80635,2687.8,,,2094.465958210659,205.72935092218495,1908.3677855362048,197.15010728856464,,,1828.00068797719,385.05056485353884,,,,,,,,,,,,,,,,,,,2150.8374437121147,625.4441327150832
80636,2687.8333333333335,,,2090.536056173395,206.55659818349613,1909.3636181609863,196.29179485128907,,,1828.0002405373139,386.0376197756302,,,,,,,,,,,,,,,,,,,2150.0478755788445,625.6627685333251
80637,2687.866666666667,,,2088.9831945571264,206.75156366727015,1909.2046017089565,196.4176867206138,,,1828.0004777974714,385.5444469218303,,,,,,,,,,,,,,,,,,,2150.4398372500814,625.5419913189339
80638,2687.9,,,2088.0306312154953,206.46608363443738,1909.2046017089565,196.4176867206138,,,1828.0004777974714,385.5444469218303,,,,,,,,,,,,,,,,,,,2150.0508161035445,625.6697532873336
80639,2687.9333333333334,,,2088.720885515385,206.2340362545142,1909.3687137161467,196.30621776439943,,,1828.0002405373139,386.0376197756302,,,,,,,,,,,,,,,,,,,2150.440021507152,625.5397121373205
80640,2687.9666666666667,,,2092.0316335126067,206.6870377883588,1909.0683500581142,196.61999982347425,1839.5535737530497,456.0823173067465,1828.0002405373139,386.0376197756302,,,,,,,,,,,,,,,,,,,2150.051786511594,625.6694402335534
80641,2688,,,2095.3877519944813,208.15523402860595,1909.3687137161467,196.30621776439943,1839.6679733047229,458.50557536918245,1828.004649491051,386.0513965555033,,,,,,,,,,,,,,,,,,,2150.4472646172107,625.5594331322673
80642,2688.0333333333333,,,2097.4584195822554,208.18265855247387,1909.3763916776916,196.30362177741517,1839.5188997143587,456.00875765352976,1828.0002405373139,386.0376197756302,,,,,,,,,,,,,,,,,,,2150.4428512678232,625.5422823137062
80643,2688.0666666666666,,,2098.6520649102113,210.75143766178394,1909.1801081831634,196.44527770119862,1839.5088773781727,456.0121868223587,1828.0002405373139,386.0376197756302,,,,,,,,,,,,,,,,,,,2150.054840733065,625.6713297590338
80644,2688.1,,,2099.3293448020877,211.22666824793282,1909.1801081831634,196.44527770119862,1839.6360133844596,456.38470362857174,1827.9998273857034,387.0223174378557,,,,,,,,,,,,,,,,,,,2150.0525400416273,625.6597505104642
80645,2688.133333333333,,,2099.4095053035326,211.2671845323673,1909.2849775383115,196.49805400969876,1839.4842525198148,456.02137952040266,1827.9995822646235,387.51047052888975,,,,,,,,,,,,,,,,,,,2150.0501603290104,625.649748117891
80646,2688.1666666666665,,,2099.86762542727,211.70029513216286,1909.0802380572882,196.33081249978045,1839.4924748425049,456.0189303432835,1827.9995822646235,387.51047052888975,,,,,,,,,,,,,,,,,,,2150.4365997174223,625.5169891176699
80647,2688.2,,,2098.218280983095,212.36469465106097,1908.523878613823,197.31707747814266,1839.483494141262,456.0224004849979,1827.9995822646235,387.51047052888975,,,,,,,,,,,,,,,,,,,2150.431987528206,625.5038165239425
80648,2688.233333333333,,,2095.8581773007227,211.92150264074598,1909.0802380572882,196.33081249978045,1839.4931049997158,456.0192133952189,1827.9995822646235,387.51047052888975,,,,,,,,,,,,,,,,,,,2150.4286395208455,625.500226269321
80649,2688.2666666666664,,,2094.2859810494406,211.19628567809468,1908.5401022800083,197.15833712517747,1839.508183834361,456.0142778076215,1827.9995822646235,387.51047052888975,,,,,,,,,,,,,,,,,,,2150.0419812899527,625.6407432013264
