"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","9-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 ","17 ","18 ","19 "
68532,2284.366666666667,-54.10274171436413
68533,2284.4,-20.914804949277674
68534,2284.4333333333334,31.469202527234284
68535,2284.4666666666667,64.71248686939268
68536,2284.5,67.85467557732878
68537,2284.5333333333333,55.34803198917226
68538,2284.5666666666666,46.07256568614875
68539,2284.6,37.644502463990456
68540,2284.633333333333,-11.438157980797317
68541,2284.6666666666665,-52.651720573755235
68542,2284.7,-56.31374310530032
68543,2284.733333333333,-70.60321411811509
68544,2284.7666666666664,-62.85528527685872
68545,2284.8,-58.40180231106523
68546,2284.8333333333335,-40.15564367028443
68547,2284.866666666667,18.394554560589032
68548,2284.9,44.99391815874132
68549,2284.9333333333334,78.23819399190823
68550,2284.9666666666667,90.36190374557269
68551,2285,91.50403256718963
68552,2285.0333333333333,,,,,,,,,,,,,,,,,,,
68553,2285.0666666666666,,,,,,,,,,,,,,,,,,,
68554,2285.1,,,,,,,,,,,,,,,,,,,
68555,2285.133333333333,,,,,,,,,,,,,,,,,,,
68556,2285.1666666666665,,,,,,,,,,,,,,,,,,,
68557,2285.2,,,,,,,,,,,,,,,,,,,
68558,2285.233333333333,,,,,,,,,,,,,,,,,,,
68559,2285.2666666666664,,,,,,,,,,,,,,,,,,,
68560,2285.3,,,,,,,,,,,,,,,,,,,
68561,2285.3333333333335,,,,,,,,,,,,,,,,,,,
68562,2285.366666666667,,,,,,,,,,,,,,,,,,,
68563,2285.4,,,,,,,,,,,,,,,,,,,
68564,2285.4333333333334,,,,,,,,,,,,,,,,,,,
68565,2285.4666666666667,,,,,,,,,,,,,,,,,,,
68566,2285.5,,,,,,,,,,,,,,,,,,,
68567,2285.5333333333333,,,,,,,,,,,,,,,,,,,
68568,2285.5666666666666,,,,,,,,,,,,,,,,,,,
68569,2285.6,,,,,,,,,,,,,,,,,,,
68570,2285.633333333333,,,,,,,,,,,,,,,,,,,
68571,2285.6666666666665,,,,,,,,,,,,,,,,,,,
68572,2285.7,,,,,,,,,,,,,,,,,,,
68573,2285.733333333333,,,,,,,,,,,,,,,,,,,
68574,2285.7666666666664,,,,,,,,,,,,,,,,,,,
68575,2285.8,,,,,,,,,,,,,,,,,,,
68576,2285.8333333333335,,,,,,,,,,,,,,,,,,,
68577,2285.866666666667,,,,,,,,,,,,,,,,,,,
68578,2285.9,,,,,,,,,,,,,,,,,,,
68579,2285.9333333333334,,,,,,,,,,,,,,,,,,,
68580,2285.9666666666667,,-35.24537829491884
68581,2286,,-48.79268010568467
68582,2286.0333333333333,,-54.97039605759901
68583,2286.0666666666666,,-58.05779598045684
68584,2286.1,,-40.08957490355488
68585,2286.133333333333,,15.543555541674442
68586,2286.1666666666665,,43.893491169705385
68587,2286.2,,72.24320834228999
68588,2286.233333333333,,73.6220517467311
68589,2286.2666666666664,,100.17591864065726
68590,2286.3,,95.65052313214305
68591,2286.3333333333335,,107.1801088354321
68592,2286.366666666667,,98.8317756605993
68593,2286.4,,80.49427222412993
68594,2286.4333333333334,,76.22537681347515
68595,2286.4666666666667,,51.33377941610753
68596,2286.5,,27.65662163241873
68597,2286.5333333333333,,-53.98003706625782
68598,2286.5666666666666,,-53.18519663585689
68599,2286.6,,-90.80043452268231
68600,2286.633333333333,,-90.35357133298052
68601,2286.6666666666665,,-83.36129287267659
68602,2286.7,,,-75.92436938888743
68603,2286.733333333333,,,-35.05833400554965
68604,2286.7666666666664,,,58.92130281582827
68605,2286.8,,,66.31328671901709
68606,2286.8333333333335,,,75.23841221294578
68607,2286.866666666667,,,74.94194025479992
68608,2286.9,,,72.83916800751703
68609,2286.9333333333334,,,78.75580253959892
68610,2286.9666666666667,,,68.9371846519122
68611,2287,,,53.63252359625752
68612,2287.0333333333333,,,,-1.726433595868333
68613,2287.0666666666666,,,,45.48216304721171
68614,2287.1,,,,55.903132828458546
68615,2287.133333333333,,,,68.50797467913934
68616,2287.1666666666665,,,,73.70867546711673
68617,2287.2,,,,85.65855555596761
68618,2287.233333333333,,,,103.20758515159828
68619,2287.2666666666664,,,,103.69268684716677
68620,2287.3,,,,96.62784420879092
68621,2287.3333333333335,,,,31.590848025888512
68622,2287.366666666667,,,,15.698827007798455
68623,2287.4,,,,11.818022773690755
68624,2287.4333333333334,,,,-8.950713406814568
68625,2287.4666666666667,,,,-30.108878670663305
68626,2287.5,,,,-36.11470518542446
68627,2287.5333333333333,,,,-45.95380346605043
68628,2287.5666666666666,,,,-43.74933616852868
68629,2287.6,,,,-35.6643836356773
68630,2287.633333333333,,,,6.84779820193126
68631,2287.6666666666665,,,,16.83148452192291
68632,2287.7,,,,,,,,,,,,,,,,,,,
68633,2287.733333333333,,,,,,,,,,,,,,,,,,,
68634,2287.7666666666664,,,,,,,,,,,,,,,,,,,
68635,2287.8,,,,,,,,,,,,,,,,,,,
68636,2287.8333333333335,,,,,,,,,,,,,,,,,,,
68637,2287.866666666667,,,,,,,,,,,,,,,,,,,
68638,2287.9,,,,,,,,,,,,,,,,,,,
68639,2287.9333333333334,,,,,,,,,,,,,,,,,,,
68640,2287.9666666666667,,,,,,,,,,,,,,,,,,,
68641,2288,,,,,,,,,,,,,,,,,,,
68642,2288.0333333333333,,,,,,,,,,,,,,,,,,,
68643,2288.0666666666666,,,,,,,,,,,,,,,,,,,
68644,2288.1,,,,,,,,,,,,,,,,,,,
68645,2288.133333333333,,,,,,,,,,,,,,,,,,,
68646,2288.1666666666665,,,,,,,,,,,,,,,,,,,
68647,2288.2,,,,,,,,,,,,,,,,,,,
68648,2288.233333333333,,,,,,,,,,,,,,,,,,,
68649,2288.2666666666664,,,,,,,,,,,,,,,,,,,
68650,2288.3,,,,,,,,,,,,,,,,,,,
68651,2288.3333333333335,,,,,,,,,,,,,,,,,,,
68652,2288.366666666667,,,,,,,,,,,,,,,,,,,
68653,2288.4,,,,,,,,,,,,,,,,,,,
68654,2288.4333333333334,,,,,,,,,,,,,,,,,,,
