"Worm Data","Position (um) of Centroid"
"Sequence","test_test60001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y","10 x","10 y","11 x","11 y","12 x","12 y","13 x","13 y","14 x","14 y","15 x","15 y","16 x","16 y","17 x","17 y","18 x","18 y","19 x","19 y","20 x","20 y","21 x","21 y","22 x","22 y","23 x","23 y","24 x","24 y","25 x","25 y","26 x","26 y","27 x","27 y","28 x","28 y","29 x","29 y","30 x","30 y","31 x","31 y","32 x","32 y","33 x","33 y","34 x","34 y","35 x","35 y","36 x","36 y","37 x","37 y","38 x","38 y","39 x","39 y","40 x","40 y","41 x","41 y","42 x","42 y","43 x","43 y","44 x","44 y","45 x","45 y","46 x","46 y","47 x","47 y","48 x","48 y","49 x","49 y","50 x","50 y","51 x","51 y","52 x","52 y","53 x","53 y","54 x","54 y","55 x","55 y","56 x","56 y","57 x","57 y","58 x","58 y","59 x","59 y","60 x","60 y","61 x","61 y","62 x","62 y","63 x","63 y","64 x","64 y","65 x","65 y","66 x","66 y","67 x","67 y","68 x","68 y","69 x","69 y","70 x","70 y","71 x","71 y","72 x","72 y","73 x","73 y","74 x","74 y","75 x","75 y","76 x","76 y","77 x","77 y","78 x","78 y","79 x","79 y","80 x","80 y","81 x","81 y","82 x","82 y","83 x","83 y","84 x","84 y","85 x","85 y","86 x","86 y","87 x","87 y","88 x","88 y","89 x","89 y","90 x","90 y","91 x","91 y","92 x","92 y","93 x","93 y","94 x","94 y","95 x","95 y","96 x","96 y","97 x","97 y","98 x","98 y","99 x","99 y","100 x","100 y","101 x","101 y","102 x","102 y","103 x","103 y","104 x","104 y","105 x","105 y","106 x","106 y","107 x","107 y","108 x","108 y","109 x","109 y","110 x","110 y","111 x","111 y","112 x","112 y","113 x","113 y","114 x","114 y","115 x","115 y","116 x","116 y","117 x","117 y","118 x","118 y","119 x","119 y","120 x","120 y","121 x","121 y","122 x","122 y","123 x","123 y","124 x","124 y","125 x","125 y","126 x","126 y","127 x","127 y","128 x","128 y","129 x","129 y","130 x","130 y","131 x","131 y","132 x","132 y","133 x","133 y","134 x","134 y","135 x","135 y","136 x","136 y","137 x","137 y","138 x","138 y","139 x","139 y","140 x","140 y","141 x","141 y","142 x","142 y","143 x","143 y","144 x","144 y","145 x","145 y","146 x","146 y","147 x","147 y","148 x","148 y","149 x","149 y","150 x","150 y","151 x","151 y","152 x","152 y","153 x","153 y","154 x","154 y","155 x","155 y","156 x","156 y","157 x","157 y","158 x","158 y","159 x","159 y","160 x","160 y","161 x","161 y","162 x","162 y","163 x","163 y","164 x","164 y","165 x","165 y","166 x","166 y","167 x","167 y","168 x","168 y","169 x","169 y","170 x","170 y","171 x","171 y","172 x","172 y","173 x","173 y","174 x","174 y","175 x","175 y","176 x","176 y","177 x","177 y","178 x","178 y","179 x","179 y","180 x","180 y","181 x","181 y","182 x","182 y","183 x","183 y","184 x","184 y","185 x","185 y","186 x","186 y","187 x","187 y","188 x","188 y","189 x","189 y","190 x","190 y","191 x","191 y","192 x","192 y","193 x","193 y","194 x","194 y","195 x","195 y","196 x","196 y","197 x","197 y","198 x","198 y","199 x","199 y","200 x","200 y","201 x","201 y","202 x","202 y","203 x","203 y","204 x","204 y","205 x","205 y","206 x","206 y","207 x","207 y","208 x","208 y","209 x","209 y","210 x","210 y"
18715,623.8,565.3668132591732,1598.318180226155,399.8412941750942,1493.644807998494,90.23678329267689,1407.9790302626575,196.9149163842762,1278.019111997101,266.87818882930753,1248.9096073618896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.24714131134493,1662.4402312146922
18716,623.8333333333334,565.6367572701665,1598.2851490955775,401.12138057385266,1491.9049186983557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.23858027324252,1662.4522331621142
18717,623.8666666666667,565.5274996561072,1598.2245997840425,402.2719700032964,1490.5951492219374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.2177615704905,1662.4795527452857
18718,623.9,565.9142351645033,1597.6789272599785,402.1220259230037,1488.3143466857896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.242502671851,1662.457540700153
18719,623.9333333333333,565.9121142943196,1597.6778862212586,402.21239878432874,1487.608949473884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.26904906082976,1662.4370498131868
18720,623.9666666666667,565.7196625248766,1598.3272479973032,402.31064453676305,1487.3713422803698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5475748573334,1662.7987102630098
18721,624,565.608736089012,1598.2639675047972,401.4665363815874,1487.9820688670852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.251897814843,1662.4435768044066
18722,624.0333333333333,566.623835966758,1596.5392130351056,400.63622651181953,1489.5720271003381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.28235288018607,1662.4012821546094
18723,624.0666666666666,566.568088896689,1596.50333465023,399.7629103295151,1491.308270731156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.30993401918,1662.37525501911
18724,624.1,565.7209908699166,1598.310260282723,397.73811920911925,1492.5598071115387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.39473806741802,1662.2817139700794
